HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N0.HOG0002390	OG0002315	-	NP_416816.1		NP_251799.1		NP_461305.1	
N0.HOG0002391	OG0002316	-	NP_416823.1		NP_250066.1		NP_461312.1	
N0.HOG0002392	OG0002317	-	NP_416825.1				NP_463289.1, NP_461314.1	
N0.HOG0002393	OG0002318	-	NP_416826.1		NP_250300.1		NP_461320.1	
N0.HOG0002394	OG0002319	-	NP_416827.4		NP_252146.1		NP_461321.3	
N0.HOG0002395	OG0002320	-	NP_416833.4		NP_250369.1		NP_461327.1	
N0.HOG0002396	OG0002321	-	NP_416849.1		NP_251467.1		NP_461335.1	
N0.HOG0002397	OG0002322	-	NP_416851.1				NP_463071.1, NP_459552.1	
N0.HOG0002398	OG0002323	-	NP_416867.1		NP_252047.1		NP_462703.1	
N0.HOG0002399	OG0002324	-	NP_416884.1, YP_026278.1				NP_462991.1	
N0.HOG0002400	OG0002325	-	NP_416889.1		NP_251883.1		NP_461344.1	
N0.HOG0002401	OG0002326	-	NP_416903.1				NP_461358.1, NP_459039.1	
N0.HOG0002402	OG0002327	-	NP_416904.1		NP_250688.1		NP_461359.1	
N0.HOG0002403	OG0002328	-	NP_416907.1		NP_250219.1		NP_461363.1	
N0.HOG0002404	OG0002329	-	NP_416912.1			WP_003946938.1	NP_461368.1	
N0.HOG0002405	OG0002330	-	NP_416923.1			WP_003949965.1	NP_461506.1	
N0.HOG0002406	OG0002331	-	NP_416924.1			WP_003949964.1	NP_461505.1	
N0.HOG0002407	OG0002332	-	NP_416931.1		NP_248714.1		NP_461386.1	
N0.HOG0002408	OG0002333	-	NP_416934.1				NP_461391.1, NP_460984.3	
N0.HOG0002409	OG0002334	-	NP_416935.1		NP_252714.1		NP_461392.1	
N0.HOG0002410	OG0002335	-	NP_416936.4		NP_252713.1		NP_461393.1	
N0.HOG0002411	OG0002336	-	NP_416947.1		NP_250182.1		NP_461395.1	
N0.HOG0002412	OG0002337	-	NP_416950.1				NP_461398.1, NP_460996.1	
N0.HOG0002413	OG0002338	-	NP_416951.1				NP_460994.1, NP_461399.3	
N0.HOG0002414	OG0002339	-	NP_416957.4				NP_461405.1, NP_461000.1	
N0.HOG0002415	OG0002340	-	NP_416966.1		NP_252354.1		NP_461417.1	
N0.HOG0002416	OG0002341	-	NP_416974.4		NP_249700.1		NP_461425.3	
N0.HOG0002417	OG0002342	-	NP_416976.4, NP_417204.1				NP_461773.1	
N0.HOG0002418	OG0002343	-	NP_417198.1, NP_416985.4				NP_461767.1	
N0.HOG0002419	OG0002344	-	NP_417211.1, NP_416986.4				NP_461780.1	
N0.HOG0002420	OG0002345	-	NP_416991.2		NP_249638.1		NP_461431.1	
N0.HOG0002421	OG0002346	-	NP_417007.1		NP_252489.1		NP_461455.1	
N0.HOG0002422	OG0002347	-	NP_417011.1		NP_252493.1		NP_461459.1	
N0.HOG0002423	OG0002348	-	NP_417015.1		NP_253179.1		NP_461467.1	
N0.HOG0002424	OG0002349	-	NP_417019.1		NP_252497.1		NP_461472.1	
N0.HOG0002425	OG0002350	-	NP_417020.1		NP_252498.1		NP_461473.1	
N0.HOG0002426	OG0002351	-	NP_417021.1		NP_252499.1		NP_461474.1	
N0.HOG0002427	OG0002352	-	NP_417022.1		NP_252500.1		NP_461475.1	
N0.HOG0002428	OG0002353	-	NP_417023.1		NP_252501.1		NP_461476.1	
N0.HOG0002429	OG0002354	-	NP_417024.1		NP_252502.1		NP_461477.1	
N0.HOG0002430	OG0002355	-	NP_417034.1		NP_250775.1			WP_011278856.1
N0.HOG0002431	OG0002356	-	NP_417572.2, NP_417038.4				NP_462146.1	
N0.HOG0002432	OG0002357	-	NP_417056.2				NP_463278.1, NP_461507.1	
N0.HOG0002433	OG0002358	-	NP_417057.1		NP_249053.1		NP_461511.1	
N0.HOG0002434	OG0002359	-	NP_417059.1		NP_249464.1		NP_461513.1	
N0.HOG0002435	OG0002360	-	NP_417060.1		NP_249463.1		NP_461514.1	
N0.HOG0002436	OG0002361	-	NP_417065.1		NP_249456.1		NP_461572.1	
N0.HOG0002437	OG0002362	-	NP_417067.1		NP_249454.1		NP_461574.1	
N0.HOG0002438	OG0002363	-	NP_417078.4		NP_252296.1		NP_461585.1	
N0.HOG0002439	OG0002364	-	NP_417081.2		NP_249179.1		NP_461588.1	
N0.HOG0002440	OG0002365	-	NP_417086.1		NP_253235.1		NP_461594.1	
N0.HOG0002441	OG0002366	-	NP_417094.1		NP_249812.1		NP_461601.1	
N0.HOG0002442	OG0002367	-	NP_417102.4		NP_252436.1		NP_461608.1	
N0.HOG0002443	OG0002368	-	NP_417107.2		NP_253453.1		NP_461615.1	
N0.HOG0002444	OG0002369	-	NP_417108.4		NP_253454.1		NP_461616.1	
N0.HOG0002445	OG0002370	-	NP_417109.1		NP_253455.1		NP_461617.1	
N0.HOG0002446	OG0002371	-	NP_417151.1		NP_253865.1		NP_461721.1	
N0.HOG0002447	OG0002372	-	NP_417152.1		NP_249258.1		NP_461722.1	
N0.HOG0002448	OG0002373	-	NP_417159.1	NP_217569.1			NP_461731.1	
N0.HOG0002449	OG0002374	-	NP_417160.1	NP_217568.1			NP_461732.1	
N0.HOG0002450	OG0002375	-	NP_417173.1		NP_253890.1		NP_461744.1	
N0.HOG0002451	OG0002376	-	NP_417174.1		NP_251442.1		NP_461745.1	
N0.HOG0002452	OG0002377	-	NP_417176.1		NP_249596.1		NP_461747.1	
N0.HOG0002453	OG0002378	-	NP_417184.1				NP_461678.1, NP_461755.1	
N0.HOG0002454	OG0002379	-	NP_417187.1		NP_254237.1		NP_461758.1	
N0.HOG0002455	OG0002380	-	NP_417189.2		NP_251355.1		NP_461760.1	
N0.HOG0002456	OG0002381	-	NP_417208.1				NP_460495.1, NP_461777.1	
N0.HOG0002457	OG0002382	-	NP_417213.1		NP_252310.1		NP_461830.1	
N0.HOG0002458	OG0002383	-	NP_417215.2			WP_003946603.1	NP_461840.1	
N0.HOG0002459	OG0002384	-	NP_417217.1			WP_003946600.1	NP_461838.1	
N0.HOG0002460	OG0002385	-	NP_417218.1			WP_003946599.1	NP_461837.1	
N0.HOG0002461	OG0002386	-	NP_417224.1		NP_252315.1		NP_461848.1	
N0.HOG0002462	OG0002387	-	NP_417225.1		NP_252316.1		NP_461849.1	
N0.HOG0002463	OG0002388	-	NP_417228.1		NP_252324.1		NP_461852.1	
N0.HOG0002464	OG0002389	-	NP_417233.1		NP_249019.1		NP_461857.1	
N0.HOG0002465	OG0002390	-	NP_417236.1			WP_003951557.1	NP_461860.1	
N0.HOG0002466	OG0002391	-	NP_417237.2			WP_003951556.1	NP_461861.1	
N0.HOG0002467	OG0002392	-	NP_417238.1			WP_003951555.1	NP_461862.1	
N0.HOG0002468	OG0002393	-	NP_417241.1			WP_015506905.1	NP_461865.1	
N0.HOG0002469	OG0002394	-	NP_417244.1		NP_253203.1		NP_461869.1	
N0.HOG0002470	OG0002395	-	NP_417245.1		NP_251356.1		NP_461870.1	
N0.HOG0002471	OG0002396	-	NP_417270.1		NP_252125.1		NP_461884.1	
N0.HOG0002472	OG0002397	-	NP_417272.1		NP_253386.1		NP_461886.1	
N0.HOG0002473	OG0002398	-	NP_417274.1		NP_251496.1		NP_461888.1	
N0.HOG0002474	OG0002399	-	NP_417275.1		NP_252804.1		NP_461889.1	
N0.HOG0002475	OG0002400	-	NP_417286.1		NP_250254.1		NP_461899.1	
N0.HOG0002476	OG0002401	-	NP_417287.1		NP_249070.1		NP_461900.1	
N0.HOG0002477	OG0002402	-	NP_417291.1	NP_217801.1			NP_461904.1	
N0.HOG0002478	OG0002403	-	NP_417293.1		NP_249913.1		NP_461907.1	
N0.HOG0002479	OG0002404	-	NP_417295.1		NP_253891.1		NP_461909.1	
N0.HOG0002480	OG0002405	-	NP_417298.1		NP_250663.1		NP_461912.1	
N0.HOG0002481	OG0002406	-	NP_417306.1		NP_249028.1		NP_461920.1	
N0.HOG0002482	OG0002407	-	NP_417307.1		NP_249027.1		NP_461921.1	
N0.HOG0002483	OG0002408	-	NP_417311.1		NP_253124.1		NP_461925.1	
N0.HOG0002484	OG0002409	-	NP_417312.1		NP_251957.1		NP_461926.1	
N0.HOG0002485	OG0002410	-	NP_417316.1		NP_253772.1		NP_461931.1	
N0.HOG0002486	OG0002411	-	NP_417317.1				NP_461932.1, NP_463369.1	
N0.HOG0002487	OG0002412	-	NP_417328.1		NP_250398.1		NP_461807.1	
N0.HOG0002488	OG0002413	-	NP_417359.1		NP_248824.1, NP_250212.1			
N0.HOG0002489	OG0002414	-	NP_417368.1		NP_252414.1		NP_461958.1	
N0.HOG0002490	OG0002415	-	NP_417369.1		NP_252426.1		NP_461959.1	
N0.HOG0002491	OG0002416	-	NP_417373.1		NP_249451.1		NP_461963.1	
N0.HOG0002492	OG0002417	-	NP_417386.1		NP_253914.1		NP_461976.1	
N0.HOG0002493	OG0002418	-	NP_417388.1		NP_249007.1		NP_461978.1	
N0.HOG0002494	OG0002419	-	NP_417404.1, NP_418058.1				NP_462587.1	
N0.HOG0002495	OG0002420	-	NP_418056.1, NP_417408.1				NP_462585.1	
N0.HOG0002496	OG0002421	-	NP_417413.1		NP_253526.1		NP_462002.1	
N0.HOG0002497	OG0002422	-	NP_417419.1		NP_249880.1		NP_462008.1	
N0.HOG0002498	OG0002423	-	NP_417420.1		NP_251439.1		NP_462009.1	
N0.HOG0002499	OG0002424	-	NP_417422.1		NP_249098.1		NP_462011.1	
N0.HOG0002500	OG0002425	-	NP_417427.1		NP_249083.1		NP_462017.1	
N0.HOG0002501	OG0002426	-	NP_417428.2	YP_009030034.1			NP_462018.1	
N0.HOG0002502	OG0002427	-	NP_417437.1		NP_253835.1		NP_462027.1	
N0.HOG0002503	OG0002428	-	NP_417450.1	NP_216353.1	NP_249173.1			
N0.HOG0002504	OG0002429	-	NP_417459.1, NP_417460.1, NP_417458.1					
N0.HOG0002505	OG0002430	-	NP_417465.1				NP_460491.1, NP_462059.1	
N0.HOG0002506	OG0002431	-	NP_417474.1			WP_015507836.1	NP_461347.1	
N0.HOG0002507	OG0002432	-	NP_417475.1		NP_253264.1		NP_462068.1	
N0.HOG0002508	OG0002433	-	NP_417491.1		NP_253651.1		NP_462089.1	
N0.HOG0002509	OG0002434	-	NP_417500.1		NP_251270.1		NP_462094.1	
N0.HOG0002510	OG0002435	-	NP_417502.1		NP_253654.1		NP_462096.1	
N0.HOG0002511	OG0002436	-	NP_417503.1		NP_253655.1		NP_462097.1	
N0.HOG0002512	OG0002437	-	NP_417505.1		NP_253657.1		NP_462099.1	
N0.HOG0002513	OG0002438	-	NP_417507.2		NP_253661.1		NP_462101.3	
N0.HOG0002514	OG0002439	-	NP_417514.4		NP_253976.1		NP_462111.3	
N0.HOG0002515	OG0002440	-	NP_417526.1		NP_253896.1		NP_462117.1	
N0.HOG0002516	OG0002441	-	NP_417527.1		NP_252843.1		NP_462118.1	
N0.HOG0002517	OG0002442	-	NP_417531.1		NP_249272.1		NP_462122.1	
N0.HOG0002518	OG0002443	-	NP_417533.1				NP_462265.1, NP_459742.1	
N0.HOG0002519	OG0002444	-	NP_417537.1		NP_249270.1		NP_462124.1	
N0.HOG0002520	OG0002445	-	NP_417539.1		NP_249267.1		NP_462126.3	
N0.HOG0002521	OG0002446	-	NP_417540.1			WP_015508231.1	NP_462127.1	
N0.HOG0002522	OG0002447	-	NP_417545.1		NP_251911.1			WP_011278421.1
N0.HOG0002523	OG0002448	-	NP_417555.4		NP_253307.1		NP_462134.1	
N0.HOG0002524	OG0002449	-	NP_417556.2		NP_249251.1		NP_462135.1	
N0.HOG0002525	OG0002450	-	NP_417557.1			WP_037629459.1	NP_462136.1	
N0.HOG0002526	OG0002451	-	NP_417558.2			WP_003947772.1	NP_462137.1	
N0.HOG0002527	OG0002452	-	NP_417560.1		NP_250732.1		NP_462139.1	
N0.HOG0002528	OG0002453	-	NP_417568.2		NP_249233.1		NP_462142.1	
N0.HOG0002529	OG0002454	-	NP_417588.1		NP_251611.1		NP_462159.1	
N0.HOG0002530	OG0002455	-	NP_417616.1		NP_253113.1		NP_462177.1	
N0.HOG0002531	OG0002456	-	NP_417619.1		NP_253116.1		NP_462180.1	
N0.HOG0002532	OG0002457	-	NP_417621.2		NP_252706.1		NP_462181.1	
N0.HOG0002533	OG0002458	-	NP_417624.1		NP_252543.1		NP_462184.3	
N0.HOG0002534	OG0002459	-	NP_417625.1		NP_249402.1		NP_462185.1	
N0.HOG0002535	OG0002460	-	NP_417626.1		NP_252600.1		NP_462186.1	
N0.HOG0002536	OG0002461	-	NP_417627.1		NP_252602.1		NP_462187.1	
N0.HOG0002537	OG0002462	-	NP_417628.2		NP_252601.1		NP_462188.3	
N0.HOG0002538	OG0002463	-	NP_417642.1		NP_253435.1		NP_462204.1	
N0.HOG0002539	OG0002464	-	NP_417646.1		NP_253440.1		NP_462208.1	
N0.HOG0002540	OG0002465	-	NP_417657.2		NP_253141.1		NP_462218.1	
N0.HOG0002541	OG0002466	-	NP_417659.1		NP_253143.1		NP_462220.1	
N0.HOG0002542	OG0002467	-	NP_417667.1		NP_253150.1		NP_462228.1	
N0.HOG0002543	OG0002468	-	NP_417669.1		NP_253152.1		NP_462230.1	
N0.HOG0002544	OG0002469	-	NP_417671.1		NP_253154.1		NP_462232.1	
N0.HOG0002545	OG0002470	-	NP_417673.1		NP_253156.1		NP_462234.1	
N0.HOG0002546	OG0002471	-	NP_417675.1		NP_249069.1		NP_462236.1	
N0.HOG0002547	OG0002472	-	NP_417676.2		NP_253932.1		NP_462237.1	
N0.HOG0002548	OG0002473	-	NP_417678.1				NP_462239.1	WP_015385536.1
N0.HOG0002549	OG0002474	-	NP_417686.1				NP_463430.1, NP_463431.1	
N0.HOG0002550	OG0002475	-	NP_417690.1				NP_460101.1, NP_462247.1	
N0.HOG0002551	OG0002476	-	NP_417695.1		NP_253117.1		NP_462251.1	
N0.HOG0002552	OG0002477	-	NP_417696.1		NP_253118.1		NP_462252.1	
N0.HOG0002553	OG0002478	-	NP_417703.1				NP_462269.1	WP_011277164.1
N0.HOG0002554	OG0002479	-	NP_417710.1		NP_248813.1		NP_462277.1	
N0.HOG0002555	OG0002480	-	NP_417715.1		NP_253169.1		NP_462282.1	
N0.HOG0002556	OG0002481	-	NP_417719.1		NP_250524.1		NP_462286.1	
N0.HOG0002557	OG0002482	-	NP_417721.1		NP_253534.1		NP_462289.1	
N0.HOG0002558	OG0002483	-	NP_417727.1		NP_253540.1		NP_462295.1	
N0.HOG0002559	OG0002484	-	NP_417752.1			WP_003949084.1	NP_462317.1	
N0.HOG0002560	OG0002485	-	NP_417789.4		NP_251789.1, NP_249371.1			
N0.HOG0002561	OG0002486	-	NP_417790.1		NP_249368.1, NP_251788.1			
N0.HOG0002562	OG0002487	-	NP_417802.1		NP_251297.1		NP_462353.1	
N0.HOG0002563	OG0002488	-	NP_417803.1		NP_251296.1		NP_462354.1	
N0.HOG0002564	OG0002489	-	NP_417804.1		NP_251295.1		NP_462355.1	
N0.HOG0002565	OG0002490	-	NP_417805.4		NP_252553.1		NP_462356.1	
N0.HOG0002566	OG0002491	-	NP_417807.1		NP_249651.1		NP_462358.1	
N0.HOG0002567	OG0002492	-	NP_417808.1		NP_249528.1		NP_462359.1	
N0.HOG0002568	OG0002493	-	NP_417811.1		NP_253939.1		NP_462363.1	
N0.HOG0002569	OG0002494	-	NP_417815.1		NP_249344.1		NP_462368.1	
N0.HOG0002570	OG0002495	-	NP_417825.1	NP_214767.1			NP_462378.1	
N0.HOG0002571	OG0002496	-	NP_417839.1, NP_418800.1				NP_463425.1	
N0.HOG0002572	OG0002497	-	NP_417846.1				NP_461657.1, NP_462387.1	
N0.HOG0002573	OG0002498	-	NP_417850.1		NP_253727.1		NP_462391.1	
N0.HOG0002574	OG0002499	-	NP_417855.4		NP_253732.1		NP_462396.3	
N0.HOG0002575	OG0002500	-	NP_417856.1		NP_253863.1		NP_462397.3	
N0.HOG0002576	OG0002501	-	NP_417858.4		NP_253864.1		NP_462399.1	
N0.HOG0002577	OG0002502	-	NP_417860.2		NP_253880.1		NP_462401.3	
N0.HOG0002578	OG0002503	-	NP_417862.1		NP_253879.1		NP_462403.2	
N0.HOG0002579	OG0002504	-	NP_417867.1		NP_253049.1		NP_462408.1	
N0.HOG0002580	OG0002505	-	NP_417868.1		NP_253048.1		NP_462409.1	
N0.HOG0002581	OG0002506	-	NP_417869.1		NP_253047.1		NP_462410.1	
N0.HOG0002582	OG0002507	-	NP_417871.1		NP_249193.1		NP_462412.1	
N0.HOG0002583	OG0002508	-	NP_417873.1		NP_250538.1		NP_462414.1	
N0.HOG0002584	OG0002509	-	NP_417880.1		NP_253271.1		NP_462424.1	
N0.HOG0002585	OG0002510	-	NP_417888.1	NP_215729.1			NP_462437.1	
N0.HOG0002586	OG0002511	-	NP_417891.1		NP_251807.1		NP_462440.1	
N0.HOG0002587	OG0002512	-	NP_417916.1		NP_253831.1		NP_462466.1	
N0.HOG0002588	OG0002513	-	NP_417918.1		NP_249067.1		NP_462469.1	
N0.HOG0002589	OG0002514	-	NP_417928.1		NP_248703.1		NP_462480.1	
N0.HOG0002590	OG0002515	-	NP_417930.2		NP_250683.1		NP_462482.3	
N0.HOG0002591	OG0002516	-	NP_417937.1			WP_003946568.1	NP_460226.1	
N0.HOG0002592	OG0002517	-	NP_417938.1				NP_462485.1	WP_011277182.1
N0.HOG0002593	OG0002518	-	NP_417944.1		NP_253919.1		NP_462488.1	
N0.HOG0002594	OG0002519	-	NP_417949.1		NP_249250.1		NP_462489.1	
N0.HOG0002595	OG0002520	-	NP_417954.1		NP_252370.1		NP_462494.1	
N0.HOG0002596	OG0002521	-	NP_417955.1		NP_248757.1		NP_462495.1	
N0.HOG0002597	OG0002522	-	NP_417956.1		NP_253706.1		NP_462497.1	
N0.HOG0002598	OG0002523	-	NP_417975.1		NP_253277.1		NP_462720.1	
N0.HOG0002599	OG0002524	-	NP_417981.2		NP_253566.1		NP_462511.1	
N0.HOG0002600	OG0002525	-	NP_417982.2				NP_462512.1, NP_460655.1	
N0.HOG0002601	OG0002526	-	NP_418004.4				NP_459562.1, NP_462542.1	
N0.HOG0002602	OG0002527	-	NP_418010.2				NP_462548.1, NP_460158.1	
N0.HOG0002603	OG0002528	-	NP_418011.1				NP_462677.1, NP_462549.1	
N0.HOG0002604	OG0002529	-	NP_418016.1		NP_064728.1		NP_462555.1	
N0.HOG0002605	OG0002530	-	NP_418017.1		NP_064729.1		NP_462556.1	
N0.HOG0002606	OG0002531	-	NP_418020.2, NP_418019.4				NP_462559.1	
N0.HOG0002607	OG0002532	-	NP_418022.1			WP_003952153.1	NP_462561.1	
N0.HOG0002608	OG0002533	-	NP_418034.1		NP_252469.1		NP_462571.1	
N0.HOG0002609	OG0002534	-	NP_418043.1, NP_418054.1, NP_418506.1					
N0.HOG0002610	OG0002535	-	NP_418066.1		NP_253815.1		NP_462601.1	
N0.HOG0002611	OG0002536	-	NP_418069.1		NP_253818.1		NP_462604.1	
N0.HOG0002612	OG0002537	-	NP_418070.6		NP_253820.1		NP_462605.1	
N0.HOG0002613	OG0002538	-	NP_418071.4		NP_253822.1		NP_462606.1	
N0.HOG0002614	OG0002539	-	NP_418076.1		NP_252027.1		NP_462610.1	
N0.HOG0002615	OG0002540	-	NP_418077.1		NP_253699.1		NP_462611.1	
N0.HOG0002616	OG0002541	-	NP_418078.1		NP_253698.1		NP_462612.1	
N0.HOG0002617	OG0002542	-	NP_418087.1		NP_253696.1		NP_462621.1	
N0.HOG0002618	OG0002543	-	NP_418088.1		NP_253697.1		NP_462622.1	
N0.HOG0002619	OG0002544	-	NP_418090.1		NP_253675.1		NP_462624.1	
N0.HOG0002620	OG0002545	-	NP_418095.4		NP_254006.1		NP_462629.1	
N0.HOG0002621	OG0002546	-	NP_418101.1		NP_254022.1		NP_462635.1	
N0.HOG0002622	OG0002547	-	NP_418106.1		NP_254024.1		NP_462641.1	
N0.HOG0002623	OG0002548	-	NP_418118.2		NP_250909.1		NP_462675.1	
N0.HOG0002624	OG0002549	-	NP_418123.2				NP_461143.1, NP_462687.1	
N0.HOG0002625	OG0002550	-	NP_418131.1			WP_008411965.1	NP_462705.1	
N0.HOG0002626	OG0002551	-	NP_418142.1		NP_251816.1		NP_462709.3	
N0.HOG0002627	OG0002552	-	NP_418159.1		NP_254256.1		NP_462740.1	
N0.HOG0002628	OG0002553	-	NP_418162.1		NP_254254.1		NP_462743.1	
N0.HOG0002629	OG0002554	-	NP_418173.1	NP_216811.1	NP_250227.1			
N0.HOG0002630	OG0002555	-	NP_418192.1		NP_254245.1		NP_462768.1	
N0.HOG0002631	OG0002556	-	NP_418197.1		NP_254252.1		NP_462773.1	
N0.HOG0002632	OG0002557	-	NP_418204.2			WP_003951981.1	NP_462780.1	
N0.HOG0002633	OG0002558	-	NP_418246.1		NP_253944.1		NP_462821.1	
N0.HOG0002634	OG0002559	-	NP_418247.1		NP_253945.1		NP_462822.1	
N0.HOG0002635	OG0002560	-	NP_418248.1		NP_253946.1		NP_462823.1	
N0.HOG0002636	OG0002561	-	NP_418250.1		NP_253959.1		NP_462825.1	
N0.HOG0002637	OG0002562	-	NP_418251.1		NP_253962.1		NP_462829.1	
N0.HOG0002638	OG0002563	-	NP_418264.4		NP_253933.1		NP_462841.3	
N0.HOG0002639	OG0002564	-	NP_418271.1		NP_252164.1		NP_462848.1	
N0.HOG0002640	OG0002565	-	NP_418272.1		NP_252277.1		NP_462849.1	
N0.HOG0002641	OG0002566	-	NP_418276.1		NP_249722.1		NP_462854.1	
N0.HOG0002642	OG0002567	-	NP_418301.3		NP_254179.1		NP_462881.1	
N0.HOG0002643	OG0002568	-	NP_418303.2		NP_250237.1		NP_462884.1	
N0.HOG0002644	OG0002569	-	NP_418305.1		NP_253811.1		NP_462886.1	
N0.HOG0002645	OG0002570	-	NP_418322.1		NP_249642.1		NP_462907.1	
N0.HOG0002646	OG0002571	-	NP_418327.1		NP_253497.1		NP_462914.1	
N0.HOG0002647	OG0002572	-	NP_418332.1				NP_462919.1, NP_462920.3	
N0.HOG0002648	OG0002573	-	NP_418345.2				NP_459643.1, NP_459166.1	
N0.HOG0002649	OG0002574	-	NP_418365.1	NP_215048.1			NP_462971.1	
N0.HOG0002650	OG0002575	-	NP_418366.1		NP_253741.1		NP_462972.1	
N0.HOG0002651	OG0002576	-	NP_418368.1		NP_251800.1		NP_462974.1	
N0.HOG0002652	OG0002577	-	NP_418377.1	NP_216424.1			NP_462987.1	
N0.HOG0002653	OG0002578	-	NP_418379.1		NP_250264.1		NP_462988.1	
N0.HOG0002654	OG0002579	-	NP_418390.1		NP_253207.1		NP_462998.1	
N0.HOG0002655	OG0002580	-	NP_418400.1		NP_253408.1		NP_463008.1	
N0.HOG0002656	OG0002581	-	NP_418401.1		NP_249962.1		NP_463009.1	
N0.HOG0002657	OG0002582	-	NP_418408.1		NP_252966.1		NP_463016.1	
N0.HOG0002658	OG0002583	-	NP_418423.1		NP_253942.1		NP_463034.1	
N0.HOG0002659	OG0002584	-	NP_418440.1		NP_250067.1		NP_463050.1	
N0.HOG0002660	OG0002585	-	NP_418454.1		NP_252093.1		NP_463091.1	
N0.HOG0002661	OG0002586	-	NP_418466.1		NP_252293.1		NP_463101.1	
N0.HOG0002662	OG0002587	-	NP_418469.1		NP_253426.1		NP_463105.1	
N0.HOG0002663	OG0002588	-	NP_418470.4		NP_254186.1		NP_463106.1	
N0.HOG0002664	OG0002589	-	NP_418473.3		NP_251485.1		NP_463108.1	
N0.HOG0002665	OG0002590	-	NP_418488.1, YP_026186.1				NP_463133.1	
N0.HOG0002666	OG0002591	-	NP_418497.1				NP_463145.1	WP_011278905.1
N0.HOG0002667	OG0002592	-	NP_418500.1		NP_250174.1		NP_463147.1	
N0.HOG0002668	OG0002593	-	NP_418501.1		NP_254166.1		NP_463148.1	
N0.HOG0002669	OG0002594	-	NP_418507.2	NP_218279.1	NP_249431.1			
N0.HOG0002670	OG0002595	-	NP_418514.1	YP_177884.1		WP_015507891.1		
N0.HOG0002671	OG0002596	-	NP_418529.1		NP_252003.1, NP_252073.1			
N0.HOG0002672	OG0002597	-	NP_418530.1		NP_252004.1, NP_252074.1			
N0.HOG0002673	OG0002598	-	NP_418531.1		NP_250044.1		NP_463153.1	
N0.HOG0002674	OG0002599	-	NP_418532.1		NP_248818.1		NP_463154.1	
N0.HOG0002675	OG0002600	-	NP_418561.1				NP_463189.1, NP_462500.1	
N0.HOG0002676	OG0002601	-	NP_418568.2				NP_459344.1, NP_463195.3	
N0.HOG0002677	OG0002602	-	NP_418573.1		NP_253794.1		NP_463203.1	
N0.HOG0002678	OG0002603	-	NP_418575.1	NP_216071.1			NP_463204.1	
N0.HOG0002679	OG0002604	-	NP_418576.1	NP_216070.1			NP_463205.1	
N0.HOG0002680	OG0002605	-	NP_418587.1		NP_253637.1		NP_463216.3	
N0.HOG0002681	OG0002606	-	NP_418591.1		NP_253633.1		NP_463220.1	
N0.HOG0002682	OG0002607	-	NP_418593.1		NP_253631.1		NP_463222.1	
N0.HOG0002683	OG0002608	-	NP_418595.1		NP_253629.1		NP_463224.1	
N0.HOG0002684	OG0002609	-	NP_418596.1		NP_253628.1		NP_463225.1	
N0.HOG0002685	OG0002610	-	NP_418597.1		NP_253627.1		NP_463226.1	
N0.HOG0002686	OG0002611	-	NP_418600.4		NP_253624.1		NP_463229.1	
N0.HOG0002687	OG0002612	-	NP_418602.1		NP_252421.2		NP_463231.1	
N0.HOG0002688	OG0002613	-	NP_418603.1		NP_252420.1		NP_463232.1	
N0.HOG0002689	OG0002614	-	NP_418611.1			WP_003947618.1	NP_463241.1	
N0.HOG0002690	OG0002615	-	NP_418614.4				NP_463244.3, NP_459860.1	
N0.HOG0002691	OG0002616	-	NP_418616.1			WP_003952045.1	NP_463246.1	
N0.HOG0002692	OG0002617	-	NP_418629.1	NP_216220.1			NP_463259.1	
N0.HOG0002693	OG0002618	-	NP_418634.1			WP_015508046.1	NP_463264.1	
N0.HOG0002694	OG0002619	-	NP_418641.1		NP_251233.1		NP_463270.1	
N0.HOG0002695	OG0002620	-	NP_418642.1		NP_251232.1		NP_463271.1	
N0.HOG0002696	OG0002621	-	NP_418643.1				NP_463272.1	WP_011279114.1
N0.HOG0002697	OG0002622	-	NP_418653.1		NP_253797.1		NP_463276.1	
N0.HOG0002698	OG0002623	-	NP_418654.1		NP_252709.1		NP_463277.1	
N0.HOG0002699	OG0002624	-	NP_418655.1		NP_253163.1		NP_463298.1	
N0.HOG0002700	OG0002625	-	NP_418659.1		NP_250610.1		NP_463313.1	
N0.HOG0002701	OG0002626	-	NP_418665.1				NP_463319.1	WP_011278410.1
N0.HOG0002702	OG0002627	-	NP_418670.1		NP_248872.1		NP_460633.1	
N0.HOG0002703	OG0002628	-	NP_418673.4				NP_461996.1, NP_463328.1	
N0.HOG0002704	OG0002629	-	NP_418680.1		NP_252521.1		NP_463336.3	
N0.HOG0002705	OG0002630	-	NP_418682.1		NP_252517.1		NP_463339.1	
N0.HOG0002706	OG0002631	-	NP_418683.4		NP_252516.1		NP_463340.1	
N0.HOG0002707	OG0002632	-	NP_418688.1				NP_463344.1	WP_011278993.1
N0.HOG0002708	OG0002633	-	NP_418726.1			WP_015506869.1	NP_463359.1	
N0.HOG0002709	OG0002634	-	NP_418752.1		NP_250103.1		NP_463374.1	
N0.HOG0002710	OG0002635	-	NP_418768.1		NP_251424.1		NP_463383.1	
N0.HOG0002711	OG0002636	-	NP_418771.1	NP_217044.1			NP_463386.1	
N0.HOG0002712	OG0002637	-	NP_418779.2		NP_250380.1		NP_463400.3	
