HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N4.HOG0002281	OG0003205	-	NP_415312.1				NP_459792.1	
N4.HOG0002282	OG0003206	-	NP_415314.1				NP_459794.1	
N4.HOG0002283	OG0003207	-	NP_415315.4				NP_459795.1	
N4.HOG0002284	OG0003208	-	NP_415316.1				NP_459796.1	
N4.HOG0002285	OG0003209	-	NP_415323.1				NP_459801.1	
N4.HOG0002286	OG0003211	-	NP_415338.1				NP_459812.1	
N4.HOG0002287	OG0003212	-	NP_415342.1				NP_459818.1	
N4.HOG0002288	OG0003213	-	NP_415344.1				NP_459820.1	
N4.HOG0002289	OG0003214	-	NP_415345.2				NP_459821.1	
N4.HOG0002290	OG0003215	-	NP_415357.1				NP_459830.1	
N4.HOG0002291	OG0003216	-	NP_415363.1				NP_459843.1	
N4.HOG0002292	OG0003217	-	NP_415368.1				NP_459847.1	
N4.HOG0002293	OG0003218	-	NP_415369.1				NP_459848.1	
N4.HOG0002294	OG0003219	-	NP_415370.1				NP_459849.1	
N4.HOG0002295	OG0003220	-	NP_415371.1				NP_459850.1	
N4.HOG0002296	OG0003221	-	NP_415372.1				NP_459851.1	
N4.HOG0002297	OG0003222	-	NP_415374.1				NP_459853.1	
N4.HOG0002298	OG0003223	-	NP_415379.1				NP_459858.1	
N4.HOG0002299	OG0003224	-	NP_415380.1				NP_459859.1	
N4.HOG0002300	OG0003225	-	NP_415382.1				NP_459864.1	
N4.HOG0002301	OG0003226	-	NP_415383.1				NP_459865.1	
N4.HOG0002302	OG0003227	-	NP_415386.1				NP_459868.1	
N4.HOG0002303	OG0003228	-	NP_415387.1				NP_459907.1	
N4.HOG0002304	OG0003229	-	NP_415394.4				NP_459914.1	
N4.HOG0002305	OG0003230	-	NP_415397.1				NP_459916.2	
N4.HOG0002306	OG0003231	-	NP_415426.1				NP_459951.1	
N4.HOG0002307	OG0003232	-	NP_415439.1				NP_459964.1	
N4.HOG0002308	OG0003233	-	NP_415442.1				NP_459967.1	
N4.HOG0002309	OG0003234	-	NP_415443.2				NP_459968.1	
N4.HOG0002310	OG0003235	-	NP_415444.1				NP_459969.1	
N4.HOG0002311	OG0003236	-	NP_415445.1				NP_459970.1	
N4.HOG0002312	OG0003237	-	NP_415446.1				NP_459971.1	
N4.HOG0002313	OG0003238	-	NP_415448.1				NP_459973.1	
N4.HOG0002314	OG0003239	-	NP_415462.1				NP_459030.1	
N4.HOG0002315	OG0003240	-	NP_415466.4				NP_460033.1	
N4.HOG0002316	OG0003241	-	NP_415471.1				NP_460038.1	
N4.HOG0002317	OG0003242	-	NP_415472.2				NP_460039.1	
N4.HOG0002318	OG0003243	-	NP_415476.1				NP_460043.1	
N4.HOG0002319	OG0003244	-	NP_415477.1				NP_460044.1	
N4.HOG0002320	OG0003245	-	NP_415478.1				NP_460045.1	
N4.HOG0002321	OG0003246	-	NP_415479.1				NP_460046.1	
N4.HOG0002322	OG0003247	-	NP_415483.2				NP_460050.1	
N4.HOG0002323	OG0003248	-	NP_415484.1				NP_460051.1	
N4.HOG0002324	OG0003249	-	NP_415486.4				NP_460053.1	
N4.HOG0002325	OG0003250	-	NP_415496.1				NP_460747.1	
N4.HOG0002326	OG0003251	-	NP_415509.1				NP_460213.1	
N4.HOG0002327	OG0003252	-	NP_415513.2				NP_462726.1	
N4.HOG0002328	OG0003253	-	NP_415514.1				NP_462725.1	
N4.HOG0002329	OG0003254	-	NP_415515.1				NP_462724.1	
N4.HOG0002330	OG0003255	-	NP_415516.1				NP_462723.1	
N4.HOG0002331	OG0003256	-	NP_415517.1				NP_462722.1	
N4.HOG0002332	OG0003257	-	NP_415518.1				NP_462721.1	
N4.HOG0002333	OG0003258	-	NP_415519.1				NP_460084.1	
N4.HOG0002334	OG0003259	-	NP_415520.1				NP_460085.1	
N4.HOG0002335	OG0003260	-	NP_415523.1				NP_460091.1	
N4.HOG0002336	OG0003262	-	NP_415539.1				NP_447557.1	
N4.HOG0002337	OG0003263	-	NP_416299.1, NP_415544.1					
N4.HOG0002338	OG0003264	-	NP_415552.1				NP_460107.1	
N4.HOG0002339	OG0003265	-	NP_415553.1				NP_460108.1	
N4.HOG0002340	OG0003266	-	NP_415555.1				NP_460110.1	
N4.HOG0002341	OG0003267	-	NP_415556.1				NP_460111.1	
N4.HOG0002342	OG0003268	-	NP_415557.1				NP_460112.1	
N4.HOG0002343	OG0003269	-	NP_415558.1				NP_460113.1	
N4.HOG0002344	OG0003270	-	NP_415559.1				NP_460114.1	
N4.HOG0002345	OG0003271	-	NP_415560.1				NP_460115.1	
N4.HOG0002346	OG0003272	-	NP_415561.1				NP_460116.1	
N4.HOG0002347	OG0003273	-	NP_415565.1				NP_460120.1	
N4.HOG0002348	OG0003274	-	NP_415568.1				NP_460123.1	
N4.HOG0002349	OG0003275	-	NP_415569.4				NP_460124.1	
N4.HOG0002350	OG0003276	-	NP_415576.1				NP_460130.1	
N4.HOG0002351	OG0003277	-	NP_415577.1				NP_460131.1	
N4.HOG0002352	OG0003278	-	NP_415578.3				NP_460132.3	
N4.HOG0002353	OG0003279	-	NP_415581.1				NP_460135.1	
N4.HOG0002354	OG0003280	-	NP_415582.1				NP_460136.1	
N4.HOG0002355	OG0003281	-	NP_415588.1				NP_460142.1	
N4.HOG0002356	OG0003282	-	NP_415589.1				NP_460143.1	
N4.HOG0002357	OG0003283	-	NP_415622.1				NP_460176.1	
N4.HOG0002358	OG0003284	-	NP_415623.1				NP_460177.1	
N4.HOG0002359	OG0003285	-	NP_415624.1				NP_460178.1	
N4.HOG0002360	OG0003286	-	NP_415626.4				NP_460180.1	
N4.HOG0002361	OG0003287	-	NP_415630.1				NP_460184.1	
N4.HOG0002362	OG0003288	-	NP_415634.1				NP_460187.3	
N4.HOG0002363	OG0003289	-	NP_415637.1				NP_460190.1	
N4.HOG0002364	OG0003290	-	NP_415645.1				NP_460197.1	
N4.HOG0002365	OG0003291	-	NP_415672.1				NP_461178.1	
N4.HOG0002366	OG0003292	-	NP_415678.1				NP_460083.1	
N4.HOG0002367	OG0003293	-	NP_415695.1				NP_459882.1	
N4.HOG0002368	OG0003294	-	NP_415696.1				NP_461546.1	
N4.HOG0002369	OG0003295	-	NP_415705.1				NP_460761.1	
N4.HOG0002370	OG0003296	-	NP_415711.2				NP_460755.1	
N4.HOG0002371	OG0003297	-	NP_415712.1				NP_460754.1	
N4.HOG0002372	OG0003300	-	NP_415723.1				NP_460738.1	
N4.HOG0002373	OG0003301	-	NP_415727.1				NP_460734.1	
N4.HOG0002374	OG0003302	-	NP_415731.1				NP_460730.1	
N4.HOG0002375	OG0003303	-	NP_415735.1				NP_460726.1	
N4.HOG0002376	OG0003304	-	NP_415737.1				NP_460725.1	
N4.HOG0002377	OG0003305	-	NP_415753.1				NP_460710.1	
N4.HOG0002378	OG0003306	-	NP_415754.1				NP_460709.1	
N4.HOG0002379	OG0003307	-	NP_415760.1				NP_460704.1	
N4.HOG0002380	OG0003308	-	NP_415764.4				NP_448158.1	
N4.HOG0002381	OG0003309	-	NP_415765.1				NP_460698.1	
N4.HOG0002382	OG0003310	-	NP_415771.1				NP_460693.1	
N4.HOG0002383	OG0003311	-	NP_415774.1				NP_460688.1	
N4.HOG0002384	OG0003312	-	NP_415789.1				NP_460674.1	
N4.HOG0002385	OG0003313	-	NP_415794.1				NP_460669.1	
N4.HOG0002386	OG0003314	-	NP_415795.1				NP_460668.1	
N4.HOG0002387	OG0003315	-	NP_415796.1				NP_460667.1	
N4.HOG0002388	OG0003316	-	NP_415799.1				NP_460664.1	
N4.HOG0002389	OG0003317	-	NP_415800.1				NP_460663.1	
N4.HOG0002390	OG0003318	-	NP_415802.1				NP_460661.1	
N4.HOG0002391	OG0003319	-	NP_415803.2				NP_460660.1	
N4.HOG0002392	OG0003320	-	NP_415806.1				NP_460654.1	
N4.HOG0002393	OG0003321	-	NP_415808.1				NP_460652.1	
N4.HOG0002394	OG0003322	-	NP_415809.1				NP_460651.1	
N4.HOG0002395	OG0003323	-	NP_415820.1				NP_460648.1	
N4.HOG0002396	OG0003324	-	NP_415821.1				NP_460647.1	
N4.HOG0002397	OG0003325	-	NP_415822.1				NP_460646.1	
N4.HOG0002398	OG0003326	-	NP_415823.1				NP_460645.1	
N4.HOG0002399	OG0003328	-	NP_415837.1				NP_460643.3	
N4.HOG0002400	OG0003329	-	NP_415838.1				NP_460642.1	
N4.HOG0002401	OG0003330	-	NP_415841.4				NP_460639.1	
N4.HOG0002402	OG0003331	-	NP_415842.2				NP_460638.1	
N4.HOG0002403	OG0003332	-	NP_415848.1				NP_460621.1	
N4.HOG0002404	OG0003335	-	NP_416089.1, NP_415872.2					
N4.HOG0002405	OG0003336	-	NP_416063.1, NP_415892.1					
N4.HOG0002406	OG0003337	-	NP_416062.2, NP_415893.2					
N4.HOG0002407	OG0003338	-	NP_415894.4				NP_460611.1	
N4.HOG0002408	OG0003339	-	NP_415897.1				NP_460607.1	
N4.HOG0002409	OG0003340	-	NP_415899.1				NP_460605.1	
N4.HOG0002410	OG0003347	-	NP_415932.1				NP_460599.1	
N4.HOG0002411	OG0003348	-	NP_415935.2				NP_460598.1	
N4.HOG0002412	OG0003350	-	NP_415941.5				NP_460581.1	
N4.HOG0002413	OG0003351	-	NP_415945.1				NP_460569.1	
N4.HOG0002414	OG0003352	-	NP_415946.1				NP_460568.1	
N4.HOG0002415	OG0003353	-	NP_415948.1				NP_460566.1	
N4.HOG0002416	OG0003354	-	NP_415952.2				NP_460563.1	
N4.HOG0002417	OG0003355	-	NP_415953.1				NP_460562.1	
N4.HOG0002418	OG0003356	-	NP_415962.2				NP_460555.1	
N4.HOG0002419	OG0003357	-	NP_415963.1				NP_460551.1	
N4.HOG0002420	OG0003358	-	NP_415969.1				NP_460545.1	
N4.HOG0002421	OG0003359	-	NP_415990.5				NP_460530.3	
N4.HOG0002422	OG0003360	-	NP_415997.1				NP_460524.1	
N4.HOG0002423	OG0003361	-	NP_415998.4				NP_460523.1	
N4.HOG0002424	OG0003363	-	NP_418740.1, NP_416019.1					
N4.HOG0002425	OG0003364	-	NP_416028.3				NP_462953.1	
N4.HOG0002426	OG0003365	-	NP_416030.1				NP_462955.1	
N4.HOG0002427	OG0003366	-	NP_416031.1				NP_462956.1	
N4.HOG0002428	OG0003367	-	NP_416032.1				NP_462957.1	
N4.HOG0002429	OG0003368	-	NP_416033.1				NP_462958.1	
N4.HOG0002430	OG0003369	-	NP_416034.1				NP_462959.1	
N4.HOG0002431	OG0003370	-	NP_416037.2				NP_460487.1	
N4.HOG0002432	OG0003371	-	NP_416040.1				NP_460486.1	
N4.HOG0002433	OG0003372	-	NP_416049.1				NP_460478.1	
N4.HOG0002434	OG0003373	-	NP_416054.1				NP_460475.1	
N4.HOG0002435	OG0003374	-	NP_416056.1				NP_460472.1	
N4.HOG0002436	OG0003375	-	NP_416059.1				NP_460469.1	
N4.HOG0002437	OG0003376	-	NP_416071.1				NP_460825.1	
N4.HOG0002438	OG0003377	-	NP_416078.4				NP_461183.1	
N4.HOG0002439	OG0003378	-	NP_416082.1				NP_463310.1	
N4.HOG0002440	OG0003379	-	NP_416100.1				NP_460463.1	
N4.HOG0002441	OG0003380	-	NP_416102.2				NP_460461.3	
N4.HOG0002442	OG0003381	-	NP_416115.1				NP_460444.1	
N4.HOG0002443	OG0003382	-	NP_416121.1				NP_460438.1	
N4.HOG0002444	OG0003384	-	NP_416127.1				NP_460431.1	
N4.HOG0002445	OG0003385	-	NP_416142.1				NP_460424.3	
N4.HOG0002446	OG0003386	-	NP_416143.2				NP_460423.1	
N4.HOG0002447	OG0003387	-	NP_416160.1				NP_460406.1	
N4.HOG0002448	OG0003388	-	NP_416162.1				NP_460404.1	
N4.HOG0002449	OG0003389	-	NP_416165.2				NP_460401.1	
N4.HOG0002450	OG0003390	-	NP_416176.1				NP_460392.1	
N4.HOG0002451	OG0003391	-	NP_416182.1				NP_462364.1	
N4.HOG0002452	OG0003392	-	NP_416185.1				NP_461008.1	
N4.HOG0002453	OG0003393	-	NP_416190.1				NP_460353.1	
N4.HOG0002454	OG0003394	-	NP_416193.1				NP_460340.1	
N4.HOG0002455	OG0003395	-	NP_416199.1				NP_460334.1	
N4.HOG0002456	OG0003396	-	NP_416200.2				NP_460332.1	
N4.HOG0002457	OG0003397	-	NP_416204.2				NP_460328.1	
N4.HOG0002458	OG0003398	-	NP_416205.1				NP_460327.1	
N4.HOG0002459	OG0003399	-	NP_416206.6				NP_460326.1	
N4.HOG0002460	OG0003400	-	NP_416208.1				NP_460324.1	
N4.HOG0002461	OG0003401	-	NP_416209.1				NP_460323.3	
N4.HOG0002462	OG0003402	-	NP_416215.1				NP_460317.1	
N4.HOG0002463	OG0003403	-	NP_416220.1				NP_460312.1	
N4.HOG0002464	OG0003404	-	NP_416222.1				NP_460310.1	
N4.HOG0002465	OG0003405	-	NP_416224.1				NP_460308.1	
N4.HOG0002466	OG0003406	-	NP_416236.1				NP_460293.1	
N4.HOG0002467	OG0003407	-	NP_416238.1				NP_460291.1	
N4.HOG0002468	OG0003408	-	NP_416240.1				NP_460289.1	
N4.HOG0002469	OG0003409	-	NP_416241.1				NP_460288.1	
N4.HOG0002470	OG0003410	-	NP_416242.6				NP_460287.3	
N4.HOG0002471	OG0003411	-	NP_416245.2				NP_460285.1	
N4.HOG0002472	OG0003412	-	NP_416247.1				NP_460283.1	
N4.HOG0002473	OG0003413	-	NP_416249.1				NP_460281.1	
N4.HOG0002474	OG0003414	-	NP_416250.1				NP_460280.1	
N4.HOG0002475	OG0003415	-	NP_416251.1				NP_460279.1	
N4.HOG0002476	OG0003416	-	NP_416252.1				NP_460278.1	
N4.HOG0002477	OG0003417	-	NP_416255.1				NP_460275.1	
N4.HOG0002478	OG0003419	-	NP_416257.1				NP_460274.1	
N4.HOG0002479	OG0003421	-	NP_416274.1				NP_460266.1	
N4.HOG0002480	OG0003422	-	NP_416300.2				NP_460249.1	
N4.HOG0002481	OG0003423	-	NP_416301.1				NP_460248.1	
N4.HOG0002482	OG0003424	-	NP_416302.2				NP_460247.1	
N4.HOG0002483	OG0003425	-	NP_416303.1				NP_460246.2	
N4.HOG0002484	OG0003426	-	NP_416307.1				NP_460241.1	
N4.HOG0002485	OG0003427	-	NP_416310.1				NP_460238.1	
N4.HOG0002486	OG0003428	-	NP_416324.2				NP_459322.1	
N4.HOG0002487	OG0003429	-	NP_416325.1				NP_460779.1	
N4.HOG0002488	OG0003430	-	NP_416329.4				NP_460783.3	
N4.HOG0002489	OG0003431	-	NP_416330.1				NP_460784.2	
N4.HOG0002490	OG0003432	-	NP_416334.1				NP_460789.1	
N4.HOG0002491	OG0003433	-	NP_416338.1				NP_460794.1	
N4.HOG0002492	OG0003434	-	NP_416339.1				NP_460795.1	
N4.HOG0002493	OG0003435	-	NP_416340.1				NP_460796.1	
N4.HOG0002494	OG0003436	-	NP_416347.1				NP_460804.1	
N4.HOG0002495	OG0003437	-	NP_416350.4				NP_460807.1	
N4.HOG0002496	OG0003438	-	NP_416351.2				NP_460808.1	
N4.HOG0002497	OG0003439	-	NP_416353.1				NP_460830.1	
N4.HOG0002498	OG0003440	-	NP_416361.2				NP_460838.1	
N4.HOG0002499	OG0003441	-	NP_416369.1				NP_460846.1	
N4.HOG0002500	OG0003442	-	NP_416383.4				NP_460861.1	
N4.HOG0002501	OG0003443	-	NP_416389.4				NP_460865.1	
N4.HOG0002502	OG0003444	-	NP_416392.1				NP_460869.1	
N4.HOG0002503	OG0003445	-	NP_416405.1				NP_460881.3	
N4.HOG0002504	OG0003446	-	NP_416406.4				NP_460882.1	
N4.HOG0002505	OG0003447	-	NP_416417.1				NP_460890.1	
N4.HOG0002506	OG0003448	-	NP_416419.1				NP_460892.1	
N4.HOG0002507	OG0003449	-	NP_416420.1				NP_460893.1	
N4.HOG0002508	OG0003450	-	NP_416425.1				NP_460902.1	
N4.HOG0002509	OG0003451	-	NP_416431.2				NP_460908.1	
N4.HOG0002510	OG0003452	-	NP_416436.1				NP_460915.1	
N4.HOG0002511	OG0003453	-	NP_416438.1				NP_460917.1	
N4.HOG0002512	OG0003455	-	NP_416454.1				NP_460928.1	
N4.HOG0002513	OG0003456	-	NP_416461.1				NP_460935.1	
N4.HOG0002514	OG0003457	-	NP_416463.4				NP_460936.1	
N4.HOG0002515	OG0003458	-	NP_416464.1				NP_460937.1	
N4.HOG0002516	OG0003459	-	NP_416465.2				NP_460938.1	
N4.HOG0002517	OG0003460	-	NP_416466.1				NP_460939.3	
N4.HOG0002518	OG0003461	-	NP_416471.1				NP_460944.1	
N4.HOG0002519	OG0003462	-	NP_416472.3				NP_460945.1	
N4.HOG0002520	OG0003464	-	NP_416482.1				NP_460229.3	
N4.HOG0002521	OG0003465	-	NP_416490.1				NP_463358.3	
N4.HOG0002522	OG0003466	-	NP_416491.3				NP_460959.1	
N4.HOG0002523	OG0003467	-	NP_416511.4				NP_461004.1	
N4.HOG0002524	OG0003468	-	NP_416512.1				NP_461005.1	
N4.HOG0002525	OG0003469	-	NP_416513.1				NP_461006.1	
N4.HOG0002526	OG0003470	-	NP_416520.1				NP_461015.1	
N4.HOG0002527	OG0003471	-	NP_416547.1				NP_461044.1	
N4.HOG0002528	OG0003472	-	NP_416549.1				NP_461046.1	
N4.HOG0002529	OG0003473	-	NP_416550.1				NP_461047.1	
N4.HOG0002530	OG0003474	-	NP_416560.1				NP_461057.1	
N4.HOG0002531	OG0003475	-	NP_416561.1				NP_461058.1	
N4.HOG0002532	OG0003476	-	NP_416562.1				NP_461059.1	
N4.HOG0002533	OG0003477	-	NP_416563.1				NP_461060.1	
N4.HOG0002534	OG0003478	-	NP_416570.2				NP_461067.1	
N4.HOG0002535	OG0003480	-	NP_416583.1				NP_461076.1	
N4.HOG0002536	OG0003482	-	NP_416586.1				NP_461622.1	
N4.HOG0002537	OG0003483	-	NP_416600.4				NP_461085.1	
N4.HOG0002538	OG0003484	-	NP_416601.1				NP_461086.1	
N4.HOG0002539	OG0003485	-	NP_416603.1				NP_461088.1	
N4.HOG0002540	OG0003486	-	NP_416607.1				NP_461091.1	
N4.HOG0002541	OG0003487	-	NP_416609.1				NP_461941.1	
N4.HOG0002542	OG0003488	-	NP_416610.4				NP_461092.1	
N4.HOG0002543	OG0003489	-	NP_416611.1				NP_461093.1	
N4.HOG0002544	OG0003490	-	NP_416613.1				NP_461095.1	
N4.HOG0002545	OG0003491	-	NP_416614.1				NP_461096.1	
N4.HOG0002546	OG0003492	-	NP_416615.1				NP_461097.1	
N4.HOG0002547	OG0003496	-	NP_416634.1				NP_461109.1	
N4.HOG0002548	OG0003497	-	NP_416637.1				NP_461112.1	
N4.HOG0002549	OG0003498	-	NP_416648.1				NP_461128.1	
N4.HOG0002550	OG0003499	-	NP_416649.1				NP_461129.1	
N4.HOG0002551	OG0003500	-	NP_416650.1				NP_461130.1	
N4.HOG0002552	OG0003501	-	NP_416653.1				NP_461133.1	
N4.HOG0002553	OG0003502	-	NP_416657.1				NP_461137.1	
N4.HOG0002554	OG0003503	-	NP_416665.1, NP_416671.1					
N4.HOG0002555	OG0003504	-	NP_416666.1, NP_416669.1					
N4.HOG0002556	OG0003506	-	NP_416676.4				NP_461155.3	
N4.HOG0002557	OG0003507	-	NP_416678.1				NP_461156.1	
N4.HOG0002558	OG0003508	-	NP_416686.1				NP_461164.1	
N4.HOG0002559	OG0003509	-	NP_416692.1				NP_461171.1	
N4.HOG0002560	OG0003510	-	NP_416709.1				NP_461201.1	
N4.HOG0002561	OG0003511	-	NP_416720.1				NP_461211.1	
N4.HOG0002562	OG0003512	-	NP_416722.2				NP_461213.1	
N4.HOG0002563	OG0003517	-	NP_416737.1				NP_461219.1	
N4.HOG0002564	OG0003518	-	NP_416738.1				NP_461220.1	
N4.HOG0002565	OG0003519	-	NP_416739.1				NP_461221.1	
N4.HOG0002566	OG0003520	-	NP_416745.1				NP_461227.1	
N4.HOG0002567	OG0003521	-	NP_416753.4				NP_461236.1	
N4.HOG0002568	OG0003522	-	NP_416755.1				NP_461238.1	
N4.HOG0002569	OG0003523	-	NP_416762.2				NP_461246.1	
N4.HOG0002570	OG0003524	-	NP_416764.1				NP_461248.1	
N4.HOG0002571	OG0003525	-	NP_416766.1				NP_461250.1	
N4.HOG0002572	OG0003526	-	NP_416768.4				NP_461252.1	
N4.HOG0002573	OG0003527	-	NP_416772.1				NP_461229.3	
N4.HOG0002574	OG0003528	-	NP_416797.2				NP_461277.1	
N4.HOG0002575	OG0003529	-	NP_416798.1				NP_461278.1	
N4.HOG0002576	OG0003531	-	NP_416817.2				NP_461306.1	
N4.HOG0002577	OG0003532	-	NP_416824.1				NP_461313.1	
N4.HOG0002578	OG0003533	-	NP_416828.1				NP_461322.1	
N4.HOG0002579	OG0003534	-	NP_416829.1				NP_461323.1	
N4.HOG0002580	OG0003535	-	NP_416831.1				NP_461325.1	
N4.HOG0002581	OG0003536	-	NP_416834.1				NP_461328.1	
N4.HOG0002582	OG0003537	-	NP_416835.2				NP_459206.1	
N4.HOG0002583	OG0003538	-	NP_416836.1				NP_459205.1	
N4.HOG0002584	OG0003539	-	NP_416837.1				NP_459204.1	
N4.HOG0002585	OG0003540	-	NP_416838.1				NP_459203.1	
N4.HOG0002586	OG0003541	-	NP_416841.1				NP_459200.1	
N4.HOG0002587	OG0003542	-	NP_416845.2				NP_461332.1	
N4.HOG0002588	OG0003543	-	NP_416850.1, NP_416937.2					
N4.HOG0002589	OG0003544	-	NP_416865.1				NP_462701.1	
N4.HOG0002590	OG0003545	-	NP_416866.1				NP_462702.1	
N4.HOG0002591	OG0003546	-	NP_416876.1				NP_461947.1	
N4.HOG0002592	OG0003547	-	NP_416878.1				NP_461341.1	
N4.HOG0002593	OG0003549	-	NP_416890.1				NP_461345.1	
N4.HOG0002594	OG0003550	-	NP_416894.1				NP_461350.1	
N4.HOG0002595	OG0003551	-	NP_416896.4				NP_461351.1	
N4.HOG0002596	OG0003552	-	NP_416897.2				NP_461352.1	
N4.HOG0002597	OG0003553	-	NP_416898.3				NP_461353.1	
N4.HOG0002598	OG0003554	-	NP_416900.1				NP_461355.1	
N4.HOG0002599	OG0003555	-	NP_416913.1				NP_461370.1	
N4.HOG0002600	OG0003556	-	NP_416914.1				NP_461373.2	
N4.HOG0002601	OG0003557	-	NP_416927.1				NP_461382.1	
N4.HOG0002602	OG0003558	-	NP_416928.4				NP_461383.1	
N4.HOG0002603	OG0003559	-	NP_416933.4				NP_461390.1	
N4.HOG0002604	OG0003560	-	NP_416946.1				NP_461394.1	
N4.HOG0002605	OG0003561	-	NP_416948.4				NP_461396.1	
N4.HOG0002606	OG0003562	-	NP_416949.1				NP_461397.1	
N4.HOG0002607	OG0003563	-	NP_416953.1				NP_461401.1	
N4.HOG0002608	OG0003564	-	NP_416954.1				NP_461402.1	
N4.HOG0002609	OG0003565	-	NP_416955.1				NP_461403.1	
N4.HOG0002610	OG0003566	-	NP_416961.1				NP_461411.1	
N4.HOG0002611	OG0003568	-	NP_416972.4				NP_461423.1	
N4.HOG0002612	OG0003569	-	NP_416998.1				NP_461438.1	
N4.HOG0002613	OG0003570	-	NP_416999.1				NP_461441.1	
N4.HOG0002614	OG0003571	-	NP_417005.2				NP_461453.1	
N4.HOG0002615	OG0003572	-	NP_417008.1				NP_461456.1	
N4.HOG0002616	OG0003573	-	NP_417014.1				NP_461466.1	
N4.HOG0002617	OG0003574	-	NP_417017.4				NP_461470.3	
N4.HOG0002618	OG0003575	-	NP_417018.4				NP_461471.1	
N4.HOG0002619	OG0003576	-	NP_417030.2				NP_461488.1	
N4.HOG0002620	OG0003578	-	NP_417050.1				NP_461498.1	
N4.HOG0002621	OG0003579	-	NP_417051.2				NP_461499.1	
N4.HOG0002622	OG0003580	-	NP_417055.4				NP_461504.1	
N4.HOG0002623	OG0003581	-	NP_417070.2				NP_461577.1	
N4.HOG0002624	OG0003582	-	NP_417072.4				NP_461579.1	
N4.HOG0002625	OG0003583	-	NP_417074.1				NP_461581.1	
N4.HOG0002626	OG0003584	-	NP_417076.1				NP_461583.1	
N4.HOG0002627	OG0003585	-	NP_417080.4				NP_461587.1	
N4.HOG0002628	OG0003586	-	NP_417114.1, YP_009518743.1					
N4.HOG0002629	OG0003587	-	NP_417145.4				NP_461715.3	
N4.HOG0002630	OG0003588	-	NP_417155.1				NP_461725.1	
N4.HOG0002631	OG0003589	-	NP_417156.1				NP_461726.1	
N4.HOG0002632	OG0003590	-	NP_417157.1				NP_461727.1	
N4.HOG0002633	OG0003591	-	NP_417158.4				NP_461728.1	
N4.HOG0002634	OG0003592	-	NP_417165.1				NP_461737.1	
N4.HOG0002635	OG0003593	-	NP_417172.1				NP_461743.1	
N4.HOG0002636	OG0003594	-	NP_417185.1				NP_461756.1	
N4.HOG0002637	OG0003595	-	NP_417186.1				NP_461757.1	
N4.HOG0002638	OG0003596	-	NP_417192.1				NP_461763.1	
N4.HOG0002639	OG0003597	-	NP_417197.1				NP_461766.1	
N4.HOG0002640	OG0003598	-	NP_417200.1				NP_461769.1	
N4.HOG0002641	OG0003599	-	NP_417205.1				NP_461774.1	
N4.HOG0002642	OG0003600	-	NP_417206.1				NP_461775.1	
N4.HOG0002643	OG0003601	-	NP_417207.1				NP_461776.1	
N4.HOG0002644	OG0003602	-	NP_417209.1				NP_461778.2	
N4.HOG0002645	OG0003603	-	NP_417210.2				NP_461779.3	
N4.HOG0002646	OG0003604	-	NP_417212.1				NP_461781.1	
N4.HOG0002647	OG0003605	-	NP_417229.1				NP_461853.3	
N4.HOG0002648	OG0003606	-	NP_417234.2				NP_461858.1	
N4.HOG0002649	OG0003607	-	NP_417235.1				NP_461859.1	
N4.HOG0002650	OG0003608	-	NP_417240.1				NP_461864.1	
N4.HOG0002651	OG0003609	-	NP_418310.1, NP_417255.1					
N4.HOG0002652	OG0003610	-	NP_417271.1				NP_461885.1	
N4.HOG0002653	OG0003611	-	NP_417273.1				NP_461887.1	
N4.HOG0002654	OG0003612	-	NP_417276.1				NP_461890.1	
N4.HOG0002655	OG0003613	-	NP_417281.1				NP_462691.1	
N4.HOG0002656	OG0003614	-	NP_417282.1				NP_461895.1	
N4.HOG0002657	OG0003615	-	NP_417283.2				NP_461896.1	
N4.HOG0002658	OG0003616	-	NP_417284.1				NP_461897.1	
N4.HOG0002659	OG0003617	-	NP_417285.1				NP_461898.1	
N4.HOG0002660	OG0003618	-	NP_417289.2				NP_461902.1	
N4.HOG0002661	OG0003619	-	NP_417300.1				NP_461914.1	
N4.HOG0002662	OG0003620	-	NP_417301.4				NP_461915.1	
N4.HOG0002663	OG0003621	-	NP_417302.1				NP_461916.1	
N4.HOG0002664	OG0003622	-	NP_417303.1				NP_461917.1	
N4.HOG0002665	OG0003623	-	NP_417308.1				NP_461922.1	
N4.HOG0002666	OG0003624	-	NP_417313.1				NP_461927.1	
N4.HOG0002667	OG0003625	-	NP_417320.1				NP_461935.1	
N4.HOG0002668	OG0003626	-	NP_417322.1				NP_461939.1	
N4.HOG0002669	OG0003627	-	NP_417324.1				NP_462658.4	
N4.HOG0002670	OG0003628	-	NP_417325.4				NP_462657.1	
N4.HOG0002671	OG0003629	-	NP_417329.1				NP_461797.1	
N4.HOG0002672	OG0003630	-	NP_417347.1				NP_459977.1	
N4.HOG0002673	OG0003631	-	NP_417371.1				NP_461961.1	
N4.HOG0002674	OG0003632	-	NP_417372.1				NP_461962.1	
N4.HOG0002675	OG0003633	-	NP_417376.1				NP_461966.1	
N4.HOG0002676	OG0003634	-	NP_417385.4				NP_461975.3	
N4.HOG0002677	OG0003635	-	NP_417397.1				NP_461981.1	
N4.HOG0002678	OG0003636	-	NP_417414.2				NP_462003.1	
