HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N2.HOG0002017	OG0002699	-		NP_214837.1, NP_215598.1		WP_003948325.1		
N2.HOG0002018	OG0002706	-		NP_215037.1, NP_216114.1		WP_015508176.1		
N2.HOG0002019	OG0002707	-		NP_215050.2		WP_003950741.1, WP_003948844.1		
N2.HOG0002020	OG0002708	-		NP_215060.1		WP_003952254.1, WP_003949514.1		
N2.HOG0002021	OG0002709	-		NP_217908.1, NP_216059.1, NP_215061.1				
N2.HOG0002022	OG0002711	-		NP_215087.1, NP_215846.2		WP_008406548.1		
N2.HOG0002023	OG0002712	-		NP_218290.1, NP_215090.1, NP_216243.1				
N2.HOG0002024	OG0002714	-		NP_215179.1, NP_215109.1, NP_215141.1				
N2.HOG0002025	OG0002715	-		NP_216256.1, NP_215137.1, YP_004837054.1				
N2.HOG0002026	OG0002718	-		NP_215173.1, NP_215618.1, NP_216458.1				
N2.HOG0002027	OG0002719	-		NP_216354.1, NP_215175.1, NP_217379.1				
N2.HOG0002028	OG0002720	-		NP_215195.1		WP_003951238.1, WP_015506859.1		
N2.HOG0002029	OG0002721	-		NP_215252.1		WP_008413547.1, WP_003950069.1		
N2.HOG0002030	OG0002723	-		NP_216675.1, NP_217844.1, NP_215312.1				
N2.HOG0002031	OG0002725	-		NP_215329.1, YP_177930.1		WP_003949043.1		
N2.HOG0002032	OG0002726	-		NP_215333.1, NP_217400.1		WP_003949049.1		
N2.HOG0002033	OG0002727	-		NP_215334.1		WP_003947110.1, WP_003949064.1		
N2.HOG0002034	OG0002728	-		NP_215371.1, NP_215372.2, NP_215369.1				
N2.HOG0002035	OG0002729	-		NP_215400.1		WP_003950845.1, WP_003949863.1		
N2.HOG0002036	OG0002730	-		NP_217622.1, NP_215401.1		WP_015507395.1		
N2.HOG0002037	OG0002735	-		NP_215483.1, NP_216509.1, NP_217786.1				
N2.HOG0002038	OG0002739	-		NP_215581.1		WP_008415654.1, WP_008404185.1		
N2.HOG0002039	OG0002742	-		NP_215610.1, YP_177758.1		WP_003952040.1		
N2.HOG0002040	OG0002745	-		NP_215683.1		WP_008415028.1, WP_003951845.1		
N2.HOG0002041	OG0002746	-		NP_215686.1		WP_003949773.1, WP_003950657.1		
N2.HOG0002042	OG0002747	-		NP_215709.1		WP_003949719.1, WP_003951767.1		
N2.HOG0002043	OG0002751	-		NP_217795.1, NP_215742.1		WP_003948906.1		
N2.HOG0002044	OG0002752	-		NP_215780.1		WP_003949766.1, WP_015507804.1		
N2.HOG0002045	OG0002759	-		NP_215973.1		WP_003947445.1, WP_003949529.1		
N2.HOG0002046	OG0002760	-		NP_216082.1, NP_215994.1, NP_215993.1				
N2.HOG0002047	OG0002761	-		NP_216439.1, NP_218292.1, NP_216013.1				
N2.HOG0002048	OG0002763	-		NP_218338.1, NP_217998.1, NP_216033.1				
N2.HOG0002049	OG0002764	-		NP_217138.1, NP_216039.1, NP_217468.1				
N2.HOG0002050	OG0002766	-		NP_217163.2, NP_216091.2, NP_216090.1				
N2.HOG0002051	OG0002767	-		NP_216098.1, NP_217171.1		WP_003949812.1		
N2.HOG0002052	OG0002769	-		NP_216131.1, NP_218254.1		WP_003948949.1		
N2.HOG0002053	OG0002771	-		NP_216201.1		WP_003949352.1, WP_003948866.1		
N2.HOG0002054	OG0002778	-		NP_217877.1, NP_216263.1		WP_003947368.1		
N2.HOG0002055	OG0002781	-		NP_216330.1		WP_015507059.1, WP_008403790.1		
N2.HOG0002056	OG0002782	-		NP_216332.1		WP_015507382.1, WP_003947004.1		
N2.HOG0002057	OG0002785	-		NP_216367.1		WP_003946815.1, WP_015507923.1		
N2.HOG0002058	OG0002786	-		NP_216369.1		WP_015508236.1, WP_003947919.1		
N2.HOG0002059	OG0002789	-		NP_217925.1, NP_217901.1, NP_216478.1				
N2.HOG0002060	OG0002791	-		NP_216488.1		WP_008410393.1, WP_003951421.1		
N2.HOG0002061	OG0002792	-		NP_216566.1		WP_003947458.1, WP_003946969.1		
N2.HOG0002062	OG0002795	-		NP_218415.1, NP_218414.1, NP_216599.1				
N2.HOG0002063	OG0002796	-		NP_216618.1		WP_015506725.1, WP_015506837.1		
N2.HOG0002064	OG0002797	-		YP_009030035.1, NP_216625.1		WP_015508128.1		
N2.HOG0002065	OG0002799	-		NP_216645.1		WP_015508318.1, WP_003950245.1		
N2.HOG0002066	OG0002801	-		NP_216697.1		WP_037629849.1, WP_003948009.1		
N2.HOG0002067	OG0002806	-		NP_216802.1, NP_216982.1		WP_003948063.1		
N2.HOG0002068	OG0002807	-		NP_216826.1, NP_218267.1		WP_003949784.1		
N2.HOG0002069	OG0002810	-		NP_216909.1		WP_003951623.1, WP_003952236.1		
N2.HOG0002070	OG0002811	-		NP_216921.1		WP_003946715.1, WP_015507423.1		
N2.HOG0002071	OG0002814	-		NP_217022.1		WP_003948165.1, WP_003946449.1		
N2.HOG0002072	OG0002815	-		NP_217059.1, NP_217312.1, NP_217060.1				
N2.HOG0002073	OG0002816	-		NP_217756.1, NP_218245.1, NP_217081.1				
N2.HOG0002074	OG0002823	-		NP_217209.1		WP_003951349.1, WP_008405917.1		
N2.HOG0002075	OG0002825	-		NP_217245.1		WP_015506774.1, WP_015508255.1		
N2.HOG0002076	OG0002826	-		NP_217254.1, NP_217258.1		WP_003951246.1		
N2.HOG0002077	OG0002827	-		NP_217474.1, NP_217255.1, NP_217478.1				
N2.HOG0002078	OG0002830	-		NP_217321.1, YP_177632.1, NP_217323.1				
N2.HOG0002079	OG0002834	-		NP_217380.1		WP_015507275.1, WP_176726031.1		
N2.HOG0002080	OG0002835	-		NP_217391.1, NP_217389.1		WP_003947181.1		
N2.HOG0002081	OG0002842	-		NP_217488.1		WP_003947829.1, WP_030307902.1		
N2.HOG0002082	OG0002845	-		NP_217557.1		WP_015508085.1, WP_003950946.1		
N2.HOG0002083	OG0002846	-		NP_217649.1		WP_003949312.1, WP_003951502.1		
N2.HOG0002084	OG0002849	-		NP_217687.1		WP_003948587.1, WP_003950244.1		
N2.HOG0002085	OG0002850	-		NP_217710.1		WP_015507177.1, WP_003950744.1		
N2.HOG0002086	OG0002851	-		NP_217766.1		WP_015507123.1, WP_008414908.1		
N2.HOG0002087	OG0002853	-		NP_217777.1		WP_003950432.1, WP_003952039.1		
N2.HOG0002088	OG0002858	-		NP_217863.1, NP_217872.1		WP_003948497.1		
N2.HOG0002089	OG0002859	-		NP_217933.1		WP_003948569.1, WP_003948238.1		
N2.HOG0002090	OG0002860	-		NP_217999.1		WP_051085204.1, WP_037630741.1		
N2.HOG0002091	OG0002861	-		NP_218005.1		WP_003952298.1, WP_003949238.1		
N2.HOG0002092	OG0002863	-		NP_218114.1		WP_003949531.1, WP_003948890.1		
N2.HOG0002093	OG0002865	-		NP_218120.1		WP_015507077.1, WP_015507669.1		
N2.HOG0002094	OG0002868	-		NP_218206.1		WP_003950453.1, WP_015507961.1		
N2.HOG0002095	OG0002872	-		NP_218215.1		WP_003949988.1, WP_003946917.1		
N2.HOG0002096	OG0002874	-		NP_218236.1, NP_218307.1		WP_041826609.1		
N2.HOG0002097	OG0002875	-		NP_218273.1		WP_003946581.1, WP_003948934.1		
N2.HOG0002098	OG0002876	-		NP_218276.1		WP_003948933.1, WP_003946580.1		
N2.HOG0002099	OG0002878	-		NP_218311.1, NP_218312.1, NP_218310.1				
N2.HOG0002100	OG0002881	-		YP_177624.1		WP_003950178.1, WP_003948846.1		
N2.HOG0002101	OG0002882	-		YP_177635.1		WP_003952301.1, WP_003951102.1		
N2.HOG0002102	OG0002887	-		YP_177805.1, YP_177710.1, YP_177685.1				
N2.HOG0002103	OG0002888	-		YP_177800.1		WP_008407928.1, WP_003950919.1		
N2.HOG0002104	OG0002996	-				WP_003950934.1, WP_015508316.1, WP_003946553.1		
N2.HOG0002105	OG0002997	-				WP_008404950.1, WP_003946626.1, WP_003949705.1		
N2.HOG0002106	OG0002998	-				WP_037630201.1, WP_015506749.1, WP_003947073.1		
N2.HOG0002107	OG0002999	-				WP_003948269.1, WP_003947125.1, WP_003951461.1		
N2.HOG0002108	OG0003000	-				WP_003947234.1, WP_003947362.1, WP_256129225.1		
N2.HOG0002109	OG0003002	-				WP_003950973.1, WP_003947397.1, WP_008403778.1		
N2.HOG0002110	OG0003003	-				WP_003947432.1, WP_010637046.1, WP_015507854.1		
N2.HOG0002111	OG0003004	-				WP_003951458.1, WP_015507870.1, WP_003947497.1		
N2.HOG0002112	OG0003006	-				WP_003947680.1, WP_015507633.1, WP_030765822.1		
N2.HOG0002113	OG0003008	-				WP_003947857.1, WP_015507694.1, WP_003947853.1		
N2.HOG0002114	OG0003009	-				WP_086014564.1, WP_003947943.1, WP_003947950.1		
N2.HOG0002115	OG0003011	-				WP_003948026.1, WP_008413838.1, WP_003952077.1		
N2.HOG0002116	OG0003012	-				WP_041826575.1, WP_003952252.1, WP_003948130.1		
N2.HOG0002117	OG0003013	-				WP_003948321.1, WP_010643651.1, WP_015507422.1		
N2.HOG0002118	OG0003014	-				WP_235208980.1, WP_078485268.1, WP_003948445.1		
N2.HOG0002119	OG0003016	-				WP_003948533.1, WP_015507270.1, WP_003950270.1		
N2.HOG0002120	OG0003017	-				WP_003948692.1, WP_008407453.1, WP_003951364.1		
N2.HOG0002121	OG0003018	-				WP_003948770.1, WP_018470384.1, WP_003948773.1		
N2.HOG0002122	OG0003020	-				WP_030310070.1, WP_031177747.1, WP_003948951.1		
N2.HOG0002123	OG0003021	-				WP_003949416.1, WP_003949409.1, WP_003949004.1		
N2.HOG0002124	OG0003023	-				WP_003951881.1, WP_010644733.1, WP_003949078.1		
N2.HOG0002125	OG0003024	-				WP_015507367.1, WP_015507763.1, WP_003949138.1		
N2.HOG0002126	OG0003025	-				WP_015507637.1, WP_003949408.1, WP_003949415.1		
N2.HOG0002127	OG0003026	-				WP_003951297.1, WP_015507748.1, WP_003949421.1		
N2.HOG0002128	OG0003027	-				WP_003949735.1, WP_003950695.1, WP_015507757.1		
N2.HOG0002129	OG0003028	-				WP_015507184.1, WP_003949778.1, WP_015507439.1		
N2.HOG0002130	OG0003029	-				WP_003949859.1, WP_008406145.1, WP_030766480.1		
N2.HOG0002131	OG0003030	-				WP_003950406.1, WP_037629932.1, WP_003949876.1		
N2.HOG0002132	OG0003031	-				WP_008405082.1, WP_003949916.1, WP_015507420.1		
N2.HOG0002133	OG0003032	-				WP_015507191.1, WP_003950462.1, WP_003950807.1		
N2.HOG0002134	OG0003033	-				WP_003950474.1, WP_003950475.1, WP_015507201.1		
N2.HOG0002135	OG0003034	-				WP_003952218.1, WP_003951507.1, WP_003950546.1		
N2.HOG0002136	OG0003036	-				WP_003950958.1, WP_003951833.1, WP_008409055.1		
N2.HOG0002137	OG0003037	-				WP_031176783.1, WP_003951832.1, WP_003950959.1		
N2.HOG0002138	OG0003038	-				WP_015507889.1, WP_003950999.1, WP_015507865.1		
N2.HOG0002139	OG0003040	-				WP_015507838.1, WP_003951149.1, WP_015507466.1		
N2.HOG0002140	OG0003041	-				WP_008414945.1, WP_003951402.1, WP_008414941.1		
N2.HOG0002141	OG0003042	-				WP_015507886.1, WP_015507273.1, WP_003951460.1		
N2.HOG0002142	OG0003043	-				WP_015508198.1, WP_010641447.1, WP_008406012.1		
N2.HOG0002143	OG0003044	-				WP_015508125.1, WP_008409336.1, WP_015507684.1		
N2.HOG0002144	OG0003045	-				WP_015507956.1, WP_008416665.1, WP_165398442.1		
N2.HOG0002145	OG0003047	-				WP_015506822.1, WP_015508242.1, WP_041826621.1		
N2.HOG0002146	OG0003959	-		NP_214518.1		WP_003949368.1		
N2.HOG0002147	OG0003960	-		NP_214521.1		WP_008408298.1		
N2.HOG0002148	OG0003961	-		NP_214525.1		WP_003949347.1		
N2.HOG0002149	OG0003962	-		NP_214526.1		WP_003949346.1		
N2.HOG0002150	OG0003963	-		NP_214550.1		WP_003950071.1		
N2.HOG0002151	OG0003964	-		NP_214551.1		WP_003949392.1		
N2.HOG0002152	OG0003965	-		NP_215532.1, NP_214554.2				
N2.HOG0002153	OG0003966	-		NP_214561.1		WP_003949394.1		
N2.HOG0002154	OG0003967	-		NP_214565.1		WP_003949396.1		
N2.HOG0002155	OG0003969	-		NP_217079.1, NP_214586.1				
N2.HOG0002156	OG0003970	-		NP_214587.1, NP_217080.1				
N2.HOG0002157	OG0003971	-		NP_214591.1		WP_003949087.1		
N2.HOG0002158	OG0003972	-		NP_214594.1		WP_003951504.1		
N2.HOG0002159	OG0003973	-		NP_214595.1		WP_003949519.1		
N2.HOG0002160	OG0003974	-		NP_214616.1		WP_003946795.1		
N2.HOG0002161	OG0003976	-		NP_214641.1		WP_003950950.1		
N2.HOG0002162	OG0003978	-		NP_214654.1		WP_008410664.1		
N2.HOG0002163	OG0003979	-		NP_214656.1		WP_003950427.1		
N2.HOG0002164	OG0003982	-		NP_214689.3, NP_214691.1				
N2.HOG0002165	OG0003983	-		NP_214696.1		WP_010638449.1		
N2.HOG0002166	OG0003984	-		NP_214698.1		WP_003948961.1		
N2.HOG0002167	OG0003985	-		NP_214709.1		WP_037630217.1		
N2.HOG0002168	OG0003988	-		NP_214742.1, NP_215770.1				
N2.HOG0002169	OG0003989	-		NP_214749.1		WP_003946744.1		
N2.HOG0002170	OG0003990	-		NP_216725.1, NP_214760.1				
N2.HOG0002171	OG0003991	-		NP_214774.1		WP_030770335.1		
N2.HOG0002172	OG0003992	-		NP_216845.1, NP_214775.1				
N2.HOG0002173	OG0003993	-		NP_214784.1, NP_215943.1				
N2.HOG0002174	OG0003994	-		NP_214790.1, NP_216753.1				
N2.HOG0002175	OG0003995	-		NP_214801.1, YP_177919.1				
N2.HOG0002176	OG0003996	-		NP_214807.1, NP_217143.1				
N2.HOG0002177	OG0003997	-		NP_214824.1, NP_217426.1				
N2.HOG0002178	OG0003998	-		NP_214826.1, NP_216780.1				
N2.HOG0002179	OG0003999	-		NP_214829.1		WP_030307698.1		
N2.HOG0002180	OG0004001	-		NP_214834.1, NP_216244.1				
N2.HOG0002181	OG0004002	-		NP_214846.1		WP_003951146.1		
N2.HOG0002182	OG0004003	-		NP_214855.1, NP_214854.1				
N2.HOG0002183	OG0004004	-		NP_215346.1, NP_214861.1				
N2.HOG0002184	OG0004005	-		NP_214862.1, NP_217704.1				
N2.HOG0002185	OG0004006	-		NP_214873.1		WP_003947754.1		
N2.HOG0002186	OG0004007	-		NP_214874.1		WP_003949174.1		
N2.HOG0002187	OG0004008	-		NP_214924.1		WP_202550732.1		
N2.HOG0002188	OG0004009	-		NP_214926.1		WP_008407600.1		
N2.HOG0002189	OG0004010	-		NP_214944.1		WP_003949950.1		
N2.HOG0002190	OG0004011	-		NP_214958.1		WP_003947179.1		
N2.HOG0002191	OG0004012	-		NP_214960.1		WP_003949763.1		
N2.HOG0002192	OG0004013	-		NP_214962.1		WP_015507426.1		
N2.HOG0002193	OG0004014	-		NP_214963.1		WP_003949760.1		
N2.HOG0002194	OG0004015	-		NP_215187.1, NP_214970.1				
N2.HOG0002195	OG0004016	-		NP_216047.1, NP_214978.1				
N2.HOG0002196	OG0004017	-		NP_214980.1, NP_216517.1				
N2.HOG0002197	OG0004018	-		NP_214990.1		WP_008415406.1		
N2.HOG0002198	OG0004019	-		NP_215001.1		WP_003948992.1		
N2.HOG0002199	OG0004020	-		NP_215009.1		WP_037629670.1		
N2.HOG0002200	OG0004021	-		NP_215010.3		WP_015507673.1		
N2.HOG0002201	OG0004022	-		NP_215012.1		WP_003948867.1		
N2.HOG0002202	OG0004023	-		NP_215033.1, NP_215288.2				
N2.HOG0002203	OG0004024	-		NP_215039.1		WP_003948809.1		
N2.HOG0002204	OG0004025	-		NP_215041.2		WP_003948804.1		
N2.HOG0002205	OG0004026	-		NP_215042.1		WP_037629655.1		
N2.HOG0002206	OG0004027	-		NP_215054.1		WP_003949904.1		
N2.HOG0002207	OG0004028	-		NP_215055.1		WP_003949908.1		
N2.HOG0002208	OG0004029	-		NP_217562.1, NP_215057.1				
N2.HOG0002209	OG0004030	-		NP_215083.1, NP_216818.1				
N2.HOG0002210	OG0004031	-		NP_215088.1		WP_015507868.1		
N2.HOG0002211	OG0004032	-		NP_215099.1		WP_003950722.1		
N2.HOG0002212	OG0004033	-		NP_217112.1, NP_215112.1				
N2.HOG0002213	OG0004034	-		NP_215113.1, NP_217111.1				
N2.HOG0002214	OG0004035	-		NP_215118.1, NP_217515.1				
N2.HOG0002215	OG0004036	-		YP_177628.1, NP_215126.1				
N2.HOG0002216	OG0004038	-		NP_215142.1, NP_215389.1				
N2.HOG0002217	OG0004040	-		NP_215150.1		WP_003948669.1		
N2.HOG0002218	OG0004041	-		NP_215168.1		WP_003946544.1		
N2.HOG0002219	OG0004042	-		NP_215171.1		WP_003949082.1		
N2.HOG0002220	OG0004044	-		NP_215194.1, NP_215193.1				
N2.HOG0002221	OG0004046	-		NP_218156.1, NP_215212.1				
N2.HOG0002222	OG0004047	-		NP_215227.1, NP_217952.1				
N2.HOG0002223	OG0004048	-		NP_215251.1		WP_003950926.1		
N2.HOG0002224	OG0004049	-		NP_215264.1, NP_215254.1				
N2.HOG0002225	OG0004050	-		NP_215273.3		WP_003949692.1		
N2.HOG0002226	OG0004051	-		NP_215299.1		WP_003947244.1		
N2.HOG0002227	OG0004052	-		NP_215300.2		WP_003951846.1		
N2.HOG0002228	OG0004054	-		NP_215313.1		WP_003946710.1		
N2.HOG0002229	OG0004055	-		NP_216379.1, NP_215319.1				
N2.HOG0002230	OG0004056	-		NP_215321.1		WP_003951456.1		
N2.HOG0002231	OG0004057	-		NP_215322.1		WP_015507496.1		
N2.HOG0002232	OG0004058	-		NP_215325.1		WP_008409756.1		
N2.HOG0002233	OG0004059	-		NP_215328.1		WP_003949036.1		
N2.HOG0002234	OG0004060	-		YP_177706.1, NP_215340.1				
N2.HOG0002235	OG0004061	-		NP_215341.1, NP_216161.1				
N2.HOG0002236	OG0004063	-		YP_177634.1, NP_215357.1				
N2.HOG0002237	OG0004066	-		NP_215377.1		WP_003950001.1		
N2.HOG0002238	OG0004067	-		NP_215383.1		WP_003949047.1		
N2.HOG0002239	OG0004068	-		NP_215391.1		WP_015507348.1		
N2.HOG0002240	OG0004069	-		NP_215392.1		WP_015507347.1		
N2.HOG0002241	OG0004070	-		NP_215396.1		WP_003947090.1		
N2.HOG0002242	OG0004071	-		NP_215398.1		WP_008406653.1		
N2.HOG0002243	OG0004072	-		NP_215399.1		WP_003950056.1		
N2.HOG0002244	OG0004073	-		NP_215404.1		WP_003950081.1		
N2.HOG0002245	OG0004074	-		NP_215413.1		WP_003952246.1		
N2.HOG0002246	OG0004075	-		NP_215423.1		WP_003950030.1		
N2.HOG0002247	OG0004076	-		NP_215425.1, NP_216062.1				
N2.HOG0002248	OG0004079	-		NP_215440.1		WP_003946695.1		
N2.HOG0002249	OG0004080	-		NP_215441.1, NP_215575.1				
N2.HOG0002250	OG0004081	-		NP_215459.1		WP_003946742.1		
N2.HOG0002251	OG0004082	-		NP_215463.1		WP_003948548.1		
N2.HOG0002252	OG0004083	-		NP_215480.1, NP_217314.1				
N2.HOG0002253	OG0004084	-		NP_215488.1		WP_015507331.1		
N2.HOG0002254	OG0004085	-		NP_215497.1		WP_015507624.1		
N2.HOG0002255	OG0004086	-		NP_215506.1		WP_003950221.1		
N2.HOG0002256	OG0004087	-		NP_215540.1		WP_003950350.1		
N2.HOG0002257	OG0004088	-		NP_215541.1		WP_003950351.1		
N2.HOG0002258	OG0004089	-		NP_218282.1, NP_215549.1				
N2.HOG0002259	OG0004090	-		NP_215582.1		WP_051085212.1		
N2.HOG0002260	OG0004091	-		NP_215585.1		WP_003947467.1		
N2.HOG0002261	OG0004092	-		NP_215588.1		WP_003950364.1		
N2.HOG0002262	OG0004093	-		NP_215592.1, NP_218004.3				
N2.HOG0002263	OG0004094	-		NP_215597.1		WP_003948326.1		
N2.HOG0002264	OG0004095	-		NP_216988.1, NP_215619.1				
N2.HOG0002265	OG0004096	-		NP_215638.1		WP_003949370.1		
N2.HOG0002266	OG0004097	-		NP_215648.1, NP_215947.1				
N2.HOG0002267	OG0004098	-		NP_215655.1, NP_216953.1				
N2.HOG0002268	OG0004101	-		NP_215672.1		WP_003949504.1		
N2.HOG0002269	OG0004102	-		NP_215692.1		WP_003948252.1		
N2.HOG0002270	OG0004103	-		NP_215700.1, NP_218339.1				
N2.HOG0002271	OG0004104	-		NP_215703.1		WP_003951038.1		
N2.HOG0002272	OG0004105	-		NP_215704.1		WP_003951037.1		
N2.HOG0002273	OG0004106	-		NP_215707.1, NP_217829.1				
N2.HOG0002274	OG0004107	-		NP_215723.1		WP_003950679.1		
N2.HOG0002275	OG0004108	-		NP_215724.1		WP_003949953.1		
N2.HOG0002276	OG0004109	-		NP_215725.1		WP_008408447.1		
N2.HOG0002277	OG0004110	-		NP_215727.1		WP_003966491.1		
N2.HOG0002278	OG0004111	-		NP_215733.1		WP_003948789.1		
N2.HOG0002279	OG0004112	-		NP_215737.1		WP_015507139.1		
N2.HOG0002280	OG0004113	-		NP_215743.1		WP_003948905.1		
N2.HOG0002281	OG0004114	-		NP_216857.1, NP_215744.1				
N2.HOG0002282	OG0004115	-		NP_215747.1		WP_003950693.1		
N2.HOG0002283	OG0004116	-		NP_215756.1		WP_003948493.1		
N2.HOG0002284	OG0004117	-		NP_217382.1, NP_215762.1				
N2.HOG0002285	OG0004118	-		NP_215765.1		WP_003947148.1		
N2.HOG0002286	OG0004119	-		NP_218000.1, NP_215768.1				
N2.HOG0002287	OG0004120	-		NP_215771.1, NP_216292.1				
N2.HOG0002288	OG0004121	-		NP_215783.1, NP_217640.1				
N2.HOG0002289	OG0004122	-		NP_216329.1, NP_215785.1				
N2.HOG0002290	OG0004123	-		NP_215789.1		WP_015507928.1		
N2.HOG0002291	OG0004124	-		NP_215800.1		WP_003947589.1		
N2.HOG0002292	OG0004125	-		NP_215804.1		WP_003948430.1		
N2.HOG0002293	OG0004126	-		NP_215828.1		WP_003950885.1		
N2.HOG0002294	OG0004127	-		NP_218315.1, NP_215829.1				
N2.HOG0002295	OG0004128	-		NP_215838.1		WP_003950899.1		
N2.HOG0002296	OG0004129	-		NP_215844.1		WP_015507080.1		
N2.HOG0002297	OG0004130	-		NP_215848.1		WP_015507169.1		
N2.HOG0002298	OG0004131	-		NP_215850.1		WP_003950561.1		
N2.HOG0002299	OG0004132	-		NP_215855.1		WP_003950565.1		
N2.HOG0002300	OG0004134	-		NP_216422.1, NP_215868.1				
N2.HOG0002301	OG0004135	-		NP_215876.1, NP_217708.1				
N2.HOG0002302	OG0004136	-		NP_217590.1, NP_215894.1				
N2.HOG0002303	OG0004137	-		NP_215898.1		WP_015508169.1		
N2.HOG0002304	OG0004138	-		NP_215901.1		WP_003947025.1		
N2.HOG0002305	OG0004139	-		NP_215904.1		WP_003970367.1		
N2.HOG0002306	OG0004140	-		NP_215906.1		WP_003947021.1		
N2.HOG0002307	OG0004141	-		NP_215914.1, NP_217063.1				
N2.HOG0002308	OG0004142	-		NP_215921.1, NP_215919.1				
N2.HOG0002309	OG0004143	-		NP_215920.1		WP_015507618.1		
N2.HOG0002310	OG0004144	-		NP_215939.1		WP_003947462.1		
N2.HOG0002311	OG0004145	-		NP_215956.2		WP_008406068.1		
N2.HOG0002312	OG0004147	-		NP_215962.1		WP_003947455.1		
N2.HOG0002313	OG0004148	-		NP_215974.1		WP_003947444.1		
N2.HOG0002314	OG0004149	-		NP_215975.1, NP_216690.1				
N2.HOG0002315	OG0004150	-		NP_215976.2		WP_003947443.1		
N2.HOG0002316	OG0004151	-		NP_215981.1		WP_003947437.1		
N2.HOG0002317	OG0004153	-		NP_216001.1		WP_003951333.1		
N2.HOG0002318	OG0004154	-		NP_216002.2		WP_003947361.1		
N2.HOG0002319	OG0004155	-		NP_216003.1		WP_003947359.1		
N2.HOG0002320	OG0004156	-		NP_216008.1		WP_003947710.1		
N2.HOG0002321	OG0004157	-		NP_216017.1, NP_218150.1				
N2.HOG0002322	OG0004158	-		NP_218147.1, NP_216026.1				
N2.HOG0002323	OG0004159	-		NP_217472.1, NP_216029.1				
N2.HOG0002324	OG0004160	-		NP_216410.1, NP_216049.1				
N2.HOG0002325	OG0004161	-		NP_217166.1, NP_216092.1				
N2.HOG0002326	OG0004162	-		NP_217167.1, NP_216093.1				
N2.HOG0002327	OG0004163	-		NP_217168.1, NP_216094.1				
N2.HOG0002328	OG0004164	-		NP_216099.1, NP_217172.1				
N2.HOG0002329	OG0004165	-		NP_216132.1		WP_010637213.1		
N2.HOG0002330	OG0004166	-		NP_216156.1, NP_216135.1				
N2.HOG0002331	OG0004168	-		NP_216152.1		WP_003949767.1		
N2.HOG0002332	OG0004169	-		NP_216207.1		WP_003947351.1		
N2.HOG0002333	OG0004170	-		NP_216210.1		WP_003947347.1		
N2.HOG0002334	OG0004171	-		NP_216249.1		WP_003952284.1		
N2.HOG0002335	OG0004173	-		NP_216254.1, NP_217148.1				
N2.HOG0002336	OG0004174	-		NP_218023.1, NP_216266.1				
N2.HOG0002337	OG0004175	-		NP_216531.1, NP_216281.1				
N2.HOG0002338	OG0004177	-		NP_216310.1, NP_218406.1				
N2.HOG0002339	OG0004178	-		NP_216313.1, NP_218399.1				
N2.HOG0002340	OG0004180	-		NP_216339.1		WP_003946929.1		
N2.HOG0002341	OG0004181	-		NP_216340.1		WP_003946928.1		
N2.HOG0002342	OG0004182	-		NP_216341.1		WP_015508195.1		
N2.HOG0002343	OG0004183	-		NP_216343.1		WP_075987617.1		
N2.HOG0002344	OG0004184	-		NP_216344.1		WP_003946925.1		
N2.HOG0002345	OG0004185	-		NP_216345.1		WP_003946924.1		
N2.HOG0002346	OG0004186	-		NP_216346.1		WP_008417548.1		
N2.HOG0002347	OG0004187	-		NP_216361.1		WP_003952250.1		
N2.HOG0002348	OG0004188	-		NP_216362.1		WP_106428986.1		
N2.HOG0002349	OG0004189	-		NP_216378.1		WP_181390321.1		
N2.HOG0002350	OG0004190	-		NP_216563.1, NP_216384.1				
N2.HOG0002351	OG0004191	-		NP_216386.1		WP_003948197.1		
N2.HOG0002352	OG0004194	-		NP_216414.1		WP_003950920.1		
N2.HOG0002353	OG0004195	-		NP_216419.1		WP_003949432.1		
N2.HOG0002354	OG0004196	-		NP_216421.1		WP_003952058.1		
N2.HOG0002355	OG0004197	-		NP_216425.2		WP_003950748.1		
N2.HOG0002356	OG0004198	-		NP_216427.1, NP_216426.1				
N2.HOG0002357	OG0004199	-		NP_216429.1		WP_003947992.1		
N2.HOG0002358	OG0004200	-		NP_216445.1		WP_003947543.1		
N2.HOG0002359	OG0004201	-		NP_216462.1, NP_216459.1				
N2.HOG0002360	OG0004202	-		NP_216467.1, YP_177658.1				
N2.HOG0002361	OG0004204	-		YP_007408797.1, NP_216491.1				
N2.HOG0002362	OG0004205	-		NP_216492.1		WP_003951577.1		
N2.HOG0002363	OG0004206	-		NP_216493.1		WP_003948018.1		
N2.HOG0002364	OG0004207	-		NP_217552.1, NP_216496.1				
N2.HOG0002365	OG0004209	-		NP_217031.1, NP_216533.1				
N2.HOG0002366	OG0004210	-		NP_216549.1		WP_003947993.1		
N2.HOG0002367	OG0004211	-		NP_216552.1		WP_003949010.1		
N2.HOG0002368	OG0004214	-		NP_216577.1		WP_003951860.1		
N2.HOG0002369	OG0004215	-		NP_216584.1		WP_003949984.1		
N2.HOG0002370	OG0004216	-		NP_216590.1		WP_015507593.1		
N2.HOG0002371	OG0004217	-		NP_216591.1		WP_235208973.1		
N2.HOG0002372	OG0004218	-		NP_216611.1		WP_008408824.1		
N2.HOG0002373	OG0004219	-		NP_216612.1		WP_008408825.1		
N2.HOG0002374	OG0004220	-		NP_216613.1		WP_003947199.1		
