HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N4.HOG0002285	OG0001815	n0		b0180		PA3645			STM0227
N4.HOG0002286	OG0001817	n0				PA4867			
N4.HOG0002287	OG0001818	n0				PA4865			
N4.HOG0002288	OG0001819	n0		b3736		PA5558			STM3869
N4.HOG0002289	OG0001820	n0		b4090					
N4.HOG0002290	OG0001821	n0		b1821		PA2910			STM1834
N4.HOG0002291	OG0001822	n0		b0825, b3946					STM4109
N4.HOG0002292	OG0001825	n0		b0918		PA2979			STM0988
N4.HOG0002293	OG0001826	n0		b2807		PA0379			STM2981
N4.HOG0002294	OG0001827	n0		b0429		PA1320			STM0440
N4.HOG0002295	OG0001828	n0		b0967		PA0354			STM1080
N4.HOG0002296	OG0001829	n0		b3930					STM4090
N4.HOG0002297	OG0001830	n0				PA4010			
N4.HOG0002298	OG0001831	n0		b0886					STM0956
N4.HOG0002299	OG0001832	n0		b2393					STM2409
N4.HOG0002300	OG0001833	n0				PA5098			STM0791
N4.HOG0002301	OG0001834	n0				PA5092			STM0787
N4.HOG0002302	OG0001835	n0		b2452		PA1491			STM2460
N4.HOG0002303	OG0001836	n0		b4474		PA0238			STM4427
N4.HOG0002304	OG0001837	n0							STM4429, STM4430
N4.HOG0002305	OG0001838	n0		b0605		PA0139			STM0608
N4.HOG0002306	OG0001839	n0		b0606		PA0140			STM0609
N4.HOG0002307	OG0001840	n0		b0636		PA4004			STM0641
N4.HOG0002308	OG0001842	n0		b3741		PA5565			STM3874
N4.HOG0002309	OG0001843	n0		b3706		PA5567			STM3843
N4.HOG0002310	OG0001844	n0				PA0920			
N4.HOG0002311	OG0001845	n0		b0736		PA0968			STM0744
N4.HOG0002312	OG0001846	n0		b0006		PA3539			STM0005
N4.HOG0002313	OG0001847	n0		b0028		PA4558			STM0048
N4.HOG0002314	OG0001848	n0		b0055		PA0598, PA1191			STM0094
N4.HOG0002315	OG0001849	n0		b0108		PA4556, PA4525			STM0144
N4.HOG0002316	OG0001850	n0		b0124		PA2290, PA1982			STM0169
N4.HOG0002317	OG0001851	n0		b2305, b0132, b2244, b3411					
N4.HOG0002318	OG0001852	n0		b0146		PA4721			STM0187
N4.HOG0002319	OG0001853	n0		b0148		PA3961			STM0189
N4.HOG0002320	OG0001854	n0		b0149, b0149		PA4700			STM0190
N4.HOG0002321	OG0001855	n0		b0191		PA0868			STM0240
N4.HOG0002322	OG0001856	n0		b0195		PA3388			STM0243
N4.HOG0002323	OG0001857	n0		b0200		PA0006			STM0248
N4.HOG0002324	OG0001858	n0		b0208		PA1859			STM0256
N4.HOG0002325	OG0001859	n0		b0223		PA1307			STM0311
N4.HOG0002326	OG0001860	n0		b0224		PA3756			STM3277, STM0312
N4.HOG0002327	OG0001861	n0		b0266, b0246, b2645, b2004					
N4.HOG0002328	OG0001862	n0		b4284, b1404, b0256					
N4.HOG0002329	OG0001863	n0		b0267		PA3868			PSLT044
N4.HOG0002330	OG0001864	n0		b0336		PA0438			STM3333
N4.HOG0002331	OG0001865	n0		b0350		PA4127			STM1105
N4.HOG0002332	OG0001866	n0		b0355, b2154		PA3628			STM2194
N4.HOG0002333	OG0001867	n0		b0375					STM4596, STM0020, STM0374
N4.HOG0002334	OG0001868	n0		b0443					STM0454
N4.HOG0002335	OG0001869	n0		b0507		PA1502			STM0517
N4.HOG0002336	OG0001870	n0		b0521		PA5173			STM4466, STM0532
N4.HOG0002337	OG0001871	n0		b0556					STM0908, STM1029, STM2611
N4.HOG0002338	OG0001872	n0		b0558, b1549, b1161					STM1856
N4.HOG0002339	OG0001873	n0		b0577		PA3468			STM0569
N4.HOG0002340	OG0001874	n0		b0579		PA1995			STM0579
N4.HOG0002341	OG0001875	n0		b0581		PA2181			STM0583
N4.HOG0002342	OG0001876	n0		b0633		PA4000, PA4485			STM0638
N4.HOG0002343	OG0001877	n0		b0634		PA4002			STM0639
N4.HOG0002344	OG0001878	n0		b0645, b0648					STM0655, STM0657
N4.HOG0002345	OG0001879	n0		b0646, b0649					STM0656, STM0658
N4.HOG0002346	OG0001880	n0		b0680		PA1794			STM0686
N4.HOG0002347	OG0001881	n0		b0686					STM0696
N4.HOG0002348	OG0001882	n0		b0688					STM0698
N4.HOG0002349	OG0001883	n0		b1460, b4514, b0706, b3484					
N4.HOG0002350	OG0001884	n0		b0709, b4130					STM0710, STM2560
N4.HOG0002351	OG0001885	n0		b0710		PA4445			STM0711
N4.HOG0002352	OG0001886	n0		b3048, b0716		PA0497, PA0498			
N4.HOG0002353	OG0001887	n0		b0741		PA3526, PA0973			STM0749
N4.HOG0002354	OG0001888	n0		b0754, b1704					STM0760, STM1347
N4.HOG0002355	OG0001889	n0		b0755					STM0772
N4.HOG0002356	OG0001890	n0		b0761		PA0487			STM0779
N4.HOG0002357	OG0001891	n0		b0790		PA2156			STM0813
N4.HOG0002358	OG0001892	n0		b0796					STM0819
N4.HOG0002359	OG0001893	n0		b0835		PA0916			STM0852
N4.HOG0002360	OG0001894	n0		b0869		PA0333			STM0933
N4.HOG0002361	OG0001895	n0		b0870		PA0902			STM0934
N4.HOG0002362	OG0001896	n0		b0903, b3114					STM0973, STM3241
N4.HOG0002363	OG0001897	n0		b0931		PA4919, PA4376			STM1004
N4.HOG0002364	OG0001898	n0		b0937		PA2357, PA3446			
N4.HOG0002365	OG0001899	n0		b0947		PA3022			STM1060
N4.HOG0002366	OG0001900	n0		b0950		PA4690a, PA4690			STM1063
N4.HOG0002367	OG0001901	n0		b0960		PA0454			STM1073
N4.HOG0002368	OG0001902	n0		b0961					STM1074
N4.HOG0002369	OG0001903	n0		b0983, b2062		PA2234			STM2118
N4.HOG0002370	OG0001904	n0		b0992, b2204		PA3391			STM2257
N4.HOG0002371	OG0001905	n0		b1056		PA0423			STM1157
N4.HOG0002372	OG0001906	n0		b1061					STM1162, STM2621, STM1019
N4.HOG0002373	OG0001907	n0		b1129		PA2656, PA1180			STM1230
N4.HOG0002374	OG0001908	n0		b1159					
N4.HOG0002375	OG0001909	n0		b1183					STM1998, STM2230, PSLT055
N4.HOG0002376	OG0001910	n0		b1191		PA5021			STM1801
N4.HOG0002377	OG0001911	n0		b1214		PA3419			STM1773
N4.HOG0002378	OG0001912	n0		b1241					STM2052, STM1749
N4.HOG0002379	OG0001913	n0		b1987, b1275		PA1754			STM1713
N4.HOG0002380	OG0001914	n0		b1282		PA4840			STM1706
N4.HOG0002381	OG0001915	n0		b1298		PA0297			
N4.HOG0002382	OG0001916	n0		b1323		PA0873, PA2449			STM1683
N4.HOG0002383	OG0001917	n0		b1333		PA4328, PA1789			STM1661
N4.HOG0002384	OG0001918	n0		b1342		PA1873, PA1773			STM1656
N4.HOG0002385	OG0001919	n0		b1350					STM1870, STM2632, STM1009
N4.HOG0002386	OG0001920	n0		b1363, b3849		PA3210			STM3986
N4.HOG0002387	OG0001921	n0		b1380		PA0927			STM1647
N4.HOG0002388	OG0001922	n0		b1384		PA4094, PA4070			
N4.HOG0002389	OG0001923	n0		b1413		PA3297			STM1641
N4.HOG0002390	OG0001924	n0		b1476		PA4883, PA4810			STM1568
N4.HOG0002391	OG0001925	n0		b1482		PA0059			STM1563
N4.HOG0002392	OG0001926	n0		b1488					STM1599
N4.HOG0002393	OG0001927	n0		b1519		PA2564			
N4.HOG0002394	OG0001928	n0		b1586		PA0039, PA0060			STM1500
N4.HOG0002395	OG0001929	n0		b1591					STM4308, STM0610, STM1495
N4.HOG0002396	OG0001930	n0		b1602		PA0196			STM1480
N4.HOG0002397	OG0001931	n0		b1613					STM1467
N4.HOG0002398	OG0001932	n0		b1617					
N4.HOG0002399	OG0001933	n0		b1627		PA2995, PA3489			STM1459
N4.HOG0002400	OG0001934	n0		b1629		PA3491			STM2053, STM1457
N4.HOG0002401	OG0001935	n0		b1630		PA2998, PA3492			STM1456
N4.HOG0002402	OG0001936	n0		b1632		PA2996, PA3494			STM1454
N4.HOG0002403	OG0001937	n0		b1649		PA0839, PA2196			STM1437
N4.HOG0002404	OG0001938	n0		b1725					STM1324
N4.HOG0002405	OG0001939	n0		b1747		PA0896, PA0897			STM1304
N4.HOG0002406	OG0001940	n0		b1764		PA1642			STM1297
N4.HOG0002407	OG0001941	n0		b1780		PA5422, PA3185			STM1289
N4.HOG0002408	OG0001942	n0		b2734, b1838					STM2907, STM1853
N4.HOG0002409	OG0001943	n0		b1843		PA4802			STM1877
N4.HOG0002410	OG0001944	n0		b1896					STM1928
N4.HOG0002411	OG0001945	n0		b1914		PA2586			STM1265, STM1947
N4.HOG0002412	OG0001946	n0		b1958		PA1857			STM1989
N4.HOG0002413	OG0001947	n0		b2027		PA0938, PA3160			STM2079
N4.HOG0002414	OG0001948	n0		b2099					STM4067, STM2143
N4.HOG0002415	OG0001949	n0		b2135		PA2178, PA1190			STM2169
N4.HOG0002416	OG0001950	n0		b2170, b0070, b3659					STM2207
N4.HOG0002417	OG0001951	n0		b2179		PA2060, PA1808			STM2218
N4.HOG0002418	OG0001952	n0		b2196		PA1480			STM2249, STM3814
N4.HOG0002419	OG0001953	n0		b2197		PA1479			STM3815, STM2250
N4.HOG0002420	OG0001954	n0		b2199		PA1477			STM2252, STM3817
N4.HOG0002421	OG0001955	n0		b2200		PA1476			STM3818, STM2253
N4.HOG0002422	OG0001956	n0		b2201		PA1475			STM3819, STM2254
N4.HOG0002423	OG0001957	n0		b2210		PA4640, PA3452			
N4.HOG0002424	OG0001958	n0		b2239		PA0347			STM2282
N4.HOG0002425	OG0001959	n0		b2245		PA4128			STM1106, STM2289
N4.HOG0002426	OG0001960	n0		b2249					STM2288, STM2293
N4.HOG0002427	OG0001961	n0		b2291		PA1878			STM2332
N4.HOG0002428	OG0001962	n0		b2299		PA4841			STM2346
N4.HOG0002429	OG0001963	n0		b2346		PA2800, PA3239			STM2392
N4.HOG0002430	OG0001964	n0		b2373					
N4.HOG0002431	OG0001965	n0		b2406, b2964					STM2421, STM3113
N4.HOG0002432	OG0001966	n0		b2410		PA2026			STM2425
N4.HOG0002433	OG0001967	n0		b2413		PA0846			STM2429
N4.HOG0002434	OG0001968	n0		b2434		PA4534			STM2449
N4.HOG0002435	OG0001969	n0		b2437		PA2511, PA2519			STM2454
N4.HOG0002436	OG0001970	n0		b4538, b2461					STM2056, STM2469
N4.HOG0002437	OG0001971	n0		b2472		PA1162			STM2483
N4.HOG0002438	OG0001972	n0		b2474					STM2485
N4.HOG0002439	OG0001973	n0		b2475		PA4717			STM2486
N4.HOG0002440	OG0001974	n0		b2483, b2722					STM2850
N4.HOG0002441	OG0001975	n0		b2487, b2721					STM2849
N4.HOG0002442	OG0001976	n0		b2489, b2719					STM2847
N4.HOG0002443	OG0001977	n0		b2558		PA2865, PA3764			STM2567
N4.HOG0002444	OG0001978	n0		b2571		PA2747a, PA0764			STM2638
N4.HOG0002445	OG0001979	n0		b2600					STM2669
N4.HOG0002446	OG0001980	n0		b2601		PA2943, PA1750			STM2670
N4.HOG0002447	OG0001981	n0		b2604		PA0847, PA1120			STM2672
N4.HOG0002448	OG0001982	n0		b2778		PA1451, PA1450, PA0536			
N4.HOG0002449	OG0001983	n0		b2820		PA4284			STM2994
N4.HOG0002450	OG0001984	n0		b2822		PA4285			STM2996
N4.HOG0002451	OG0001985	n0		b2833					STM3007, STM1673, STM1585
N4.HOG0002452	OG0001986	n0		b2889					STM3039
N4.HOG0002453	OG0001987	n0		b2908		PA5224			STM3058
N4.HOG0002454	OG0001988	n0		b2914		PA0330			STM3063
N4.HOG0002455	OG0001989	n0		b2920		PA5299, PA5445			STM3118
N4.HOG0002456	OG0001990	n0		b2925					STM3068
N4.HOG0002457	OG0001991	n0		b2959		PA3046, PA1842			STM3108
N4.HOG0002458	OG0001992	n0		b3024		PA0320			PSLT020, STM3176
N4.HOG0002459	OG0001993	n0		b3026		PA2480, PA4777			STM3178
N4.HOG0002460	OG0001994	n0		b3031		PA4968			STM3182
N4.HOG0002461	OG0001995	n0		b3032		PA4969			STM3183
N4.HOG0002462	OG0001996	n0		b3040		PA4467			STM3190
N4.HOG0002463	OG0001997	n0		b3071					STM3215
N4.HOG0002464	OG0001998	n0		b3102		PA2610			STM3233
N4.HOG0002465	OG0001999	n0		b3104, b3103		PA0563			STM3234
N4.HOG0002466	OG0002000	n0		b3188					STM3306, STM2374, STM2749
N4.HOG0002467	OG0002001	n0		b3198		PA4458			STM3316
N4.HOG0002468	OG0002002	n0		b3900, b3204		PA4464			STM3322
N4.HOG0002469	OG0002003	n0		b3238					STM0082, STM3362, STM3361
N4.HOG0002470	OG0002004	n0		b3244		PA4474			STM3368
N4.HOG0002471	OG0002005	n0		b3262					PSLT059, STM3386
N4.HOG0002472	OG0002006	n0		b3337		PA3530			STM3444
N4.HOG0002473	OG0002007	n0		b3353		PA0368			STM3462
N4.HOG0002474	OG0002008	n0		b3361		PA1366			STM3470
N4.HOG0002475	OG0002009	n0		b3379					STM3550
N4.HOG0002476	OG0002010	n0		b3388		PA5037			STM3485
N4.HOG0002477	OG0002011	n0		b3442		PA5267, PA1512, PA0263			
N4.HOG0002478	OG0002012	n0		b3466		PA1042, PA0738			STM3573
N4.HOG0002479	OG0002013	n0		b3522					STM3608
N4.HOG0002480	OG0002014	n0		b3590		PA4807			STM3682
N4.HOG0002481	OG0002015	n0		b3591		PA4808			STM3683
N4.HOG0002482	OG0002016	n0		b3592		PA0467, PA3844			STM3684
N4.HOG0002483	OG0002017	n0		b3611		PA5130			STM3703
N4.HOG0002484	OG0002018	n0		b3641		PA1403			STM3732
N4.HOG0002485	OG0002019	n0		b3653		PA3176			STM3746
N4.HOG0002486	OG0002020	n0		b3746					STM3879
N4.HOG0002487	OG0002021	n0		b3859		PA0486, PA5495			STM3996
N4.HOG0002488	OG0002022	n0		b3862		PA0834, PA0461			STM3998
N4.HOG0002489	OG0002023	n0		b3888					STM4029
N4.HOG0002490	OG0002024	n0		b3905, b3906					STM4048, STM4049
N4.HOG0002491	OG0002025	n0		b3915		PA3963			STM4061
N4.HOG0002492	OG0002026	n0		b3918					STM4070, STM4064
N4.HOG0002493	OG0002027	n0		b3924		PA3397, PA4615			STM4084
N4.HOG0002494	OG0002028	n0		b3941		PA0430			STM4105
N4.HOG0002495	OG0002029	n0		b3956		PA3687			STM4119
N4.HOG0002496	OG0002030	n0		b3962		PA2991			STM4126
N4.HOG0002497	OG0002031	n0		b4054		PA0870, PA3139			STM4248
N4.HOG0002498	OG0002032	n0		b4063		PA2273			STM4266
N4.HOG0002499	OG0002033	n0		b4114		PA1972, PA3310			STM4293
N4.HOG0002500	OG0002034	n0		b4137					STM4324
N4.HOG0002501	OG0002035	n0		b4194					STM4384, STM0885, STM2343
N4.HOG0002502	OG0002036	n0		b4211					STM4401
N4.HOG0002503	OG0002037	n0		b4235		PA4472			STM4438
N4.HOG0002504	OG0002038	n0		b4304					STM1614, STM3782, STM3260
N4.HOG0002505	OG0002039	n0		b4336					STM4516
N4.HOG0002506	OG0002040	n0		b4453, b4423, b4419, b4421					
N4.HOG0002507	OG0002041	n0		b2423		PA0281			STM2442
N4.HOG0002508	OG0002042	n0		b4468		PA5354			
N4.HOG0002509	OG0002043	n0		b3210					STM1392, STM3328
N4.HOG0002510	OG0002044	n0		b4475		PA4585			STM3518
N4.HOG0002511	OG0002045	n0		b4479					STM3830
N4.HOG0002512	OG0002046	n0		b3787		PA3159			STM3921
N4.HOG0002513	OG0002050	n0				PA2544			
N4.HOG0002514	OG0002051	n0				PA3427, PA1023			
N4.HOG0002515	OG0002054	n0				PA1274			
N4.HOG0002516	OG0002055	n0				PA2566, PA2345			
N4.HOG0002517	OG0002057	n0				PA0364			
N4.HOG0002518	OG0002061	n0				PA3004			
N4.HOG0002519	OG0002064	n0				PA0543			
N4.HOG0002520	OG0002065	n0				PA1736			
N4.HOG0002521	OG0002066	n0				PA0803			
N4.HOG0002522	OG0002069	n0				PA0744			
N4.HOG0002523	OG0002077	n0				PA1486			
N4.HOG0002524	OG0002078	n0				PA1355			
N4.HOG0002525	OG0002080	n0				PA4831, PA2766, PA3133			
N4.HOG0002526	OG0002081	n0				PA0658, PA4832			
N4.HOG0002527	OG0002082	n0				PA4347, PA5542, PA2228			
N4.HOG0002528	OG0002083	n0				PA4893			
N4.HOG0002529	OG0002086	n0				PA1884			
N4.HOG0002530	OG0002088	n0				PA2909			STM2026
N4.HOG0002531	OG0002090	n0				PA1280			
N4.HOG0002532	OG0002091	n0				PA0110			
N4.HOG0002533	OG0002093	n0				PA2529			
N4.HOG0002534	OG0002098	n0				PA0069			
N4.HOG0002535	OG0002103	n0				PA0141, PA2428			
N4.HOG0002536	OG0002104	n0				PA0432			
N4.HOG0002537	OG0002105	n0				PA0103			
N4.HOG0002538	OG0002106	n0				PA0226			
N4.HOG0002539	OG0002107	n0				PA1061			STM0458
N4.HOG0002540	OG0002108	n0				PA3679			
N4.HOG0002541	OG0002110	n0				PA2233			STM2085
N4.HOG0002542	OG0002111	n0				PA2078, PA0007, PA1941, PA2077			
N4.HOG0002543	OG0002112	n0				PA0077, PA1669, PA2361			STM0285
N4.HOG0002544	OG0002113	n0				PA2363, PA1667, PA0079			STM0281
N4.HOG0002545	OG0002114	n0				PA1657, PA2365, PA0083			STM0273
N4.HOG0002546	OG0002115	n0				PA0084, PA2366, PA1658			STM0274
N4.HOG0002547	OG0002116	n0				PA0088, PA2369, PA1660			STM0268
N4.HOG0002548	OG0002117	n0				PA1661, PA2370, PA0089			STM0267
N4.HOG0002549	OG0002118	n0				PA0090, PA1662, PA2371			STM0272
N4.HOG0002550	OG0002119	n0				PA0289, PA0133, PA1422, PA1145			
N4.HOG0002551	OG0002120	n0				PA2507, PA0154, PA0153			
N4.HOG0002552	OG0002121	n0				PA0192, PA4156, PA1613, PA2335			
N4.HOG0002553	OG0002122	n0				PA0222, PA4985, PA0604, PA0602			
N4.HOG0002554	OG0002123	n0				PA3081, PA3922, PA3421, PA0383			
N4.HOG0002555	OG0002124	n0				PA1768, PA0462, PA5196, PA0457			
N4.HOG0002556	OG0002125	n0				PA0622			STM2701, STM4213
N4.HOG0002557	OG0002126	n0				PA0636			STM2594, STM1041, STM0918
N4.HOG0002558	OG0002127	n0				PA0637			STM1042, STM0919, STM2593
N4.HOG0002559	OG0002128	n0				PA0638			STM0921, STM1045, STM2592
N4.HOG0002560	OG0002129	n0				PA0639			STM1046, STM2591, STM0922
N4.HOG0002561	OG0002130	n0				PA0640			STM2590, STM1047, STM0923
N4.HOG0002562	OG0002131	n0				PA0641			STM1048, STM2589, STM0925
N4.HOG0002563	OG0002132	n0				PA0674, PA4675, PA1365, PA0695			
N4.HOG0002564	OG0002133	n0				PA4541, PA4625, PA0690, PA4082			
N4.HOG0002565	OG0002134	n0				PA1909, PA4219, PA0801, PA2403			
N4.HOG0002566	OG0002135	n0				PA0852			
N4.HOG0002567	OG0002136	n0				PA0880			STM3117
N4.HOG0002568	OG0002137	n0				PA0936, PA4512			STM4286
N4.HOG0002569	OG0002138	n0				PA0983, PA1937, PA0979			STM0556
N4.HOG0002570	OG0002139	n0				PA3143, PA0986			STM2765, STM0297
N4.HOG0002571	OG0002140	n0				PA0987, PA3142			STM0298, STM2764
N4.HOG0002572	OG0002141	n0				PA1291, PA1833a, PA1239, PA1771			
N4.HOG0002573	OG0002142	n0				PA4144, PA2522, PA1248, PA3404			
N4.HOG0002574	OG0002143	n0				PA1266, PA1488, PA5418, PA2194			
N4.HOG0002575	OG0002144	n0				PA1484, PA4806, PA2591, PA3599			
N4.HOG0002576	OG0002145	n0				PA1554, PA1856, PA4133, PA1557			
N4.HOG0002577	OG0002146	n0				PA1552.1, PA1555.1, PA4134, PA1855			
N4.HOG0002578	OG0002147	n0				PA1900, PA4210, PA1899, PA4211			
N4.HOG0002579	OG0002148	n0				PA5314, PA1917, PA3425, PA2762			
N4.HOG0002580	OG0002149	n0				PA5396, PA2393			
N4.HOG0002581	OG0002150	n0				PA3458			
N4.HOG0002582	OG0002151	n0				PA5435			STM0055, STM3352
N4.HOG0002583	OG0002177	n0							STM1027, STM0906, STM2237, STM2613
N4.HOG0002584	OG0002385	-		b0004		PA3735			STM0004
N4.HOG0002585	OG0002386	-		b2390, b0005					STM2407
N4.HOG0002586	OG0002388	-		b0016, b2394, b0582					
N4.HOG0002587	OG0002390	-		b0050		PA0591			STM0089
N4.HOG0002588	OG0002391	-		b0053		PA0594			STM0092
N4.HOG0002589	OG0002392	-		b0054		PA0595			STM0093
N4.HOG0002590	OG0002393	-		b0058		PA3246			STM0095
N4.HOG0002591	OG0002394	-		b0065		PA4011			STM0105
N4.HOG0002592	OG0002395	-		b0080		PA3563			STM0118
N4.HOG0002593	OG0002396	-		b0083		PA4419			STM0121
N4.HOG0002594	OG0002397	-		b0093		PA4409			STM0131
N4.HOG0002595	OG0002398	-		b0096		PA4406			STM0134
N4.HOG0002596	OG0002399	-		b0101		PA4530			STM0138
N4.HOG0002597	OG0002400	-		b0111		PA4521			STM0147
N4.HOG0002598	OG0002401	-		b0118		PA1787			STM0158
N4.HOG0002599	OG0002402	-		b0120		PA0654			STM0165
N4.HOG0002600	OG0002403	-		b0144		PA4724			STM0185
N4.HOG0002601	OG0002406	-		b0177		PA3648			STM0224
N4.HOG0002602	OG0002407	-		b0179		PA3646			STM0226
N4.HOG0002603	OG0002408	-		b0181		PA3644			STM0228
N4.HOG0002604	OG0002409	-		b0182		PA3643			STM0229
N4.HOG0002605	OG0002410	-		b0189		PA0939			STM0237
N4.HOG0002606	OG0002411	-		b0190		PA3726			STM0239
N4.HOG0002607	OG0002412	-		b0211		PA1812			STM0260
N4.HOG0002608	OG0002413	-		b0212		PA1813			STM0261
N4.HOG0002609	OG0002414	-		b0213		PA1814			STM0262
N4.HOG0002610	OG0002415	-		b0220		PA3902, PA5481			
N4.HOG0002611	OG0002416	-		b0221		PA2815			STM0309
N4.HOG0002612	OG0002417	-		b0245, b2005, b2646					
N4.HOG0002613	OG0002418	-		b0247, b2002, b2644					
N4.HOG0002614	OG0002419	-		b2643, b0248					PSLT062
N4.HOG0002615	OG0002421	-		b0288		PA3209			STM1733
N4.HOG0002616	OG0002422	-		b0294, b2846					STM3756
N4.HOG0002617	OG0002423	-		b0316, b0504					STM0514
N4.HOG0002618	OG0002424	-		b1036, b0317					STM1138
N4.HOG0002619	OG0002426	-		b0319, b0520					STM0531
N4.HOG0002620	OG0002427	-		b0320, b0518					STM0529
N4.HOG0002621	OG0002428	-		b4572, b0321					STM0530
N4.HOG0002622	OG0002429	-		b0341		PA0273, PA2500			
N4.HOG0002623	OG0002430	-		b0354		PA0937			STM4192
N4.HOG0002624	OG0002433	-		b0378		PA2695			STM0377
N4.HOG0002625	OG0002434	-		b0384		PA4874			STM0384
N4.HOG0002626	OG0002435	-		b0391		PA1574			STM0391
N4.HOG0002627	OG0002436	-		b0393		PA3263			STM0392
N4.HOG0002628	OG0002437	-		b0411		PA0165			STM0413
N4.HOG0002629	OG0002438	-		b0418		PA4050			STM0420
N4.HOG0002630	OG0002439	-		b0433		PA4393			STM0444
N4.HOG0002631	OG0002440	-		b0435		PA0857			STM0446
N4.HOG0002632	OG0002441	-		b0453		PA3674			STM0465
N4.HOG0002633	OG0002442	-		b0468		PA1439			STM0482
N4.HOG0002634	OG0002443	-		b0475		PA4655			STM0489
N4.HOG0002635	OG0002444	-		b1477, b0483		PA4674			
N4.HOG0002636	OG0002445	-		b0488		PA5211			STM0500
N4.HOG0002637	OG0002446	-		b0494		PA2856			STM0506
N4.HOG0002638	OG0002447	-		b0496		PA2858			STM0508
N4.HOG0002639	OG0002448	-		b0503		PA1643			STM0513
N4.HOG0002640	OG0002449	-		b0505		PA1514			STM0515
N4.HOG0002641	OG0002450	-		b0515		PA1140			STM0526
N4.HOG0002642	OG0002451	-		b0524		PA1792			STM0535
N4.HOG0002643	OG0002452	-		b0527		PA4962			STM0540
N4.HOG0002644	OG0002453	-		b1548, b0560					STM2609
N4.HOG0002645	OG0002454	-		b0575		PA2520			STM0562
N4.HOG0002646	OG0002455	-		b0585					STM0586, STM2775
N4.HOG0002647	OG0002456	-		b0592		PA4159			STM0594
N4.HOG0002648	OG0002457	-		b0601		PA2126			STM0604
N4.HOG0002649	OG0002458	-		b0602		PA2127			STM0605
N4.HOG0002650	OG0002459	-		b0610		PA5274			STM0616
N4.HOG0002651	OG0002460	-		b0614					STM0062, STM0620
N4.HOG0002652	OG0002461	-		b0615					STM0621, STM0061
N4.HOG0002653	OG0002462	-		b0617					STM0059, STM0623
N4.HOG0002654	OG0002463	-		b0618					STM0624, STM0058
N4.HOG0002655	OG0002464	-		b0619					STM0625, STM0053
N4.HOG0002656	OG0002465	-		b3227, b0621					STM0627
N4.HOG0002657	OG0002466	-		b0631		PA3998			STM0636
N4.HOG0002658	OG0002467	-		b0640		PA3989			STM0646
N4.HOG0002659	OG0002468	-		b0654		PA1341			STM0664
N4.HOG0002660	OG0002469	-		b0707		PA4658			STM1389
N4.HOG0002661	OG0002471	-		b0722		PA1582			STM0733
N4.HOG0002662	OG0002472	-		b0740		PA0972			STM0748
N4.HOG0002663	OG0002473	-		b0742		PA0974			STM0750
N4.HOG0002664	OG0002476	-		b0765		PA1861			STM0783
N4.HOG0002665	OG0002477	-		b0788		PA2154			STM0811
N4.HOG0002666	OG0002479	-		b0800		PA2609			STM0822
N4.HOG0002667	OG0002480	-		b0803		PA4870			STM0825
N4.HOG0002668	OG0002481	-		b0807		PA3840			STM0826
N4.HOG0002669	OG0002482	-		b3173, b0815					STM0834
N4.HOG0002670	OG0002485	-		b0840					STM3794, STM0864
N4.HOG0002671	OG0002486	-		b0857		PA0304			STM0880
N4.HOG0002672	OG0002487	-		b0867		PA0807			STM0931
N4.HOG0002673	OG0002490	-		b0877					STM0940, STM2781
N4.HOG0002674	OG0002491	-		b0878		PA2389			STM0941
N4.HOG0002675	OG0002492	-		b0882		PA2620			STM0945
N4.HOG0002676	OG0002493	-		b0885		PA2617			STM0955
N4.HOG0002677	OG0002494	-		b0891		PA2614			STM0961
N4.HOG0002678	OG0002495	-		b0899, b3078					STM0969
N4.HOG0002679	OG0002496	-		b0902		PA1919			STM0970
N4.HOG0002680	OG0002497	-		b0905		PA1926			STM0975
N4.HOG0002681	OG0002498	-		b0915		PA2981			STM0985
N4.HOG0002682	OG0002499	-		b0920		PA3985			STM0990
N4.HOG0002683	OG0002501	-		b1503, b0938, b4319					
N4.HOG0002684	OG0002502	-		b0949		PA3019			STM1062
N4.HOG0002685	OG0002503	-		b0953		PA3049			STM1066
N4.HOG0002686	OG0002504	-		b0954		PA1610			STM1067
N4.HOG0002687	OG0002505	-		b0955		PA4576			STM1068
N4.HOG0002688	OG0002506	-		b0969		PA2608			STM1084
N4.HOG0002689	OG0002507	-		b0970		PA2604			STM1085
N4.HOG0002690	OG0002508	-		b0972					STM1786, STM1539
N4.HOG0002691	OG0002509	-		b0974					STM1788, STM1537
N4.HOG0002692	OG0002510	-		b0975					STM1789, STM1536
N4.HOG0002693	OG0002511	-		b0976					STM1790, STM1534
N4.HOG0002694	OG0002512	-		b1002, b0980					STM1117
N4.HOG0002695	OG0002513	-		b0984, b4029					STM4225
N4.HOG0002696	OG0002514	-		b0985, b4028					STM4224
N4.HOG0002697	OG0002515	-		b0986, b4027					STM4223
N4.HOG0002698	OG0002516	-		b4518		PA2146			STM1121
N4.HOG0002699	OG0002517	-		b1014		PA0782			STM1124
N4.HOG0002700	OG0002518	-		b1044					STM1146, STM4597
N4.HOG0002701	OG0002519	-		b1046		PA5310			STM1148
N4.HOG0002702	OG0002520	-		b1048		PA5078			STM1150
N4.HOG0002703	OG0002521	-		b1049		PA5077			STM1151
N4.HOG0002704	OG0002522	-		b1062		PA3527			STM1163
