HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N3.HOG0002147	OG0002094	n0			Rv2416c			XNR_RS27650, XNR_RS30095, XNR_RS17475	
N3.HOG0002148	OG0002095	n0			Rv2454c			XNR_RS18185	
N3.HOG0002149	OG0002096	n0			Rv2455c			XNR_RS18190	
N3.HOG0002150	OG0002097	n0			Rv2571c			XNR_RS12830, XNR_RS15615, XNR_RS16190	
N3.HOG0002151	OG0002098	n0			Rv2578c			XNR_RS02195	
N3.HOG0002152	OG0002099	n1			Rv2721c			XNR_RS29005	
N3.HOG0002153	OG0002099	n2			Rv3811			XNR_RS09550	
N3.HOG0002154	OG0002100	n0			Rv3638, Rv2944, Rv3427c, Rv2943A				
N3.HOG0002155	OG0002101	n0			Rv2969c			XNR_RS27410, XNR_RS23835, XNR_RS23985	
N3.HOG0002156	OG0002102	n0			Rv3225c			XNR_RS08980, XNR_RS15880, XNR_RS20060	
N3.HOG0002157	OG0002103	n0			Rv3232c			XNR_RS23155	
N3.HOG0002158	OG0002104	n0			Rv3248c			XNR_RS09455	
N3.HOG0002159	OG0002105	n0			Rv3273			XNR_RS12450, XNR_RS13475	
N3.HOG0002160	OG0002106	n0			Rv3551			XNR_RS01070	
N3.HOG0002161	OG0002107	n0			Rv3684			XNR_RS00325	
N3.HOG0002162	OG0002108	n0			Rv1394c			XNR_RS25765, XNR_RS07840	
N3.HOG0002163	OG0002109	n0			Rv2141c			XNR_RS02175, XNR_RS25530	
N3.HOG0002164	OG0002110	n0			Rv3265c			XNR_RS09515	
N3.HOG0002165	OG0002120	n0						XNR_RS20130	
N3.HOG0002166	OG0002125	n0						XNR_RS02645	
N3.HOG0002167	OG0002135	n0						XNR_RS25230, XNR_RS08630, XNR_RS11960	
N3.HOG0002168	OG0002136	n0						XNR_RS16645, XNR_RS19255	
N3.HOG0002169	OG0002137	n0						XNR_RS19550	
N3.HOG0002170	OG0002149	n0						XNR_RS09710	
N3.HOG0002171	OG0002150	n0						XNR_RS15440	
N3.HOG0002172	OG0002158	n0						XNR_RS28300, XNR_RS22645, XNR_RS00755	
N3.HOG0002173	OG0002159	n0						XNR_RS08965, XNR_RS27335, XNR_RS18810, XNR_RS28670	
N3.HOG0002174	OG0002160	n0						XNR_RS25210, XNR_RS03585, XNR_RS26260, XNR_RS15010	
N3.HOG0002175	OG0002161	n0						XNR_RS23880, XNR_RS25490, XNR_RS19980, XNR_RS13720	
N3.HOG0002176	OG0002162	n0						XNR_RS14010, XNR_RS19440, XNR_RS15640, XNR_RS22105	
N3.HOG0002177	OG0002163	n0						XNR_RS01005, XNR_RS20055, XNR_RS21925, XNR_RS16820	
N3.HOG0002178	OG0002164	n0						XNR_RS20750, XNR_RS11435, XNR_RS19675, XNR_RS09170	
N3.HOG0002179	OG0002165	n0						XNR_RS11440, XNR_RS09175, XNR_RS19670, XNR_RS20745	
N3.HOG0002180	OG0002166	n0						XNR_RS04375, XNR_RS04900, XNR_RS17160, XNR_RS19530	
N3.HOG0002181	OG0002167	n0						XNR_RS18715, XNR_RS18720, XNR_RS31290, XNR_RS30840	
N3.HOG0002182	OG0002168	n0						XNR_RS17810, XNR_RS20795, XNR_RS17825, XNR_RS17805	
N3.HOG0002183	OG0002169	n0						XNR_RS15900, XNR_RS26790, XNR_RS06945, XNR_RS17360	
N3.HOG0002184	OG0002170	n0						XNR_RS15685, XNR_RS16360, XNR_RS16350, XNR_RS02320	
N3.HOG0002185	OG0002171	n0						XNR_RS14015, XNR_RS00275, XNR_RS24055, XNR_RS12385	
N3.HOG0002186	OG0002172	n0						XNR_RS16385, XNR_RS09060, XNR_RS12825, XNR_RS31200	
N3.HOG0002187	OG0002173	n0						XNR_RS28945, XNR_RS28955, XNR_RS07000, XNR_RS28930	
N3.HOG0002188	OG0002174	n0						XNR_RS03305, XNR_RS10030, XNR_RS15750, XNR_RS02875	
N3.HOG0002189	OG0002175	n0						XNR_RS10060, XNR_RS10095, XNR_RS28630, XNR_RS17165	
N3.HOG0002190	OG0002176	n0						XNR_RS30300, XNR_RS30060, XNR_RS30005, XNR_RS30305	
N3.HOG0002191	OG0002941	-			Rv1823, Rv0012			XNR_RS15035	
N3.HOG0002192	OG0002942	-			Rv0016c			XNR_RS15065, XNR_RS07420	
N3.HOG0002193	OG0002943	-			Rv0017c			XNR_RS07415, XNR_RS15070	
N3.HOG0002194	OG0002945	-			Rv0739, Rv0026, Rv0025				
N3.HOG0002195	OG0002946	-			Rv1123c, Rv0045c, Rv3473c				
N3.HOG0002196	OG0002948	-			Rv3193c, Rv0064			XNR_RS07935	
N3.HOG0002197	OG0002950	-			Rv0107c, Rv0425c			XNR_RS00560	
N3.HOG0002198	OG0002952	-			Rv0407, Rv0132c			XNR_RS22225	
N3.HOG0002199	OG0002958	-			Rv0229c, Rv2757c			XNR_RS16330	
N3.HOG0002200	OG0002961	-			Rv0244c, Rv1467c			XNR_RS15290	
N3.HOG0002201	OG0002962	-			Rv1939, Rv0245			XNR_RS00415	
N3.HOG0002202	OG0002964	-			Rv0271c, Rv3573c, Rv3061c				
N3.HOG0002203	OG0002965	-			Rv3019c, Rv0288, Rv3017c				
N3.HOG0002204	OG0002970	-			Rv0523c, Rv1598c			XNR_RS26710	
N3.HOG0002205	OG0002971	-			Rv0501			XNR_RS17465, XNR_RS07960	
N3.HOG0002206	OG0002972	-			Rv0547c, Rv3391, Rv1543				
N3.HOG0002207	OG0002974	-			Rv0576, Rv3773c, Rv1727				
N3.HOG0002208	OG0002976	-			Rv0595c, Rv0665, Rv0627				
N3.HOG0002209	OG0002977	-			Rv1982A, Rv0623, Rv1740				
N3.HOG0002210	OG0002980	-			Rv1942c, Rv0659c, Rv1102c				
N3.HOG0002211	OG0002981	-			Rv2863, Rv0661c, Rv1838c				
N3.HOG0002212	OG0002982	-			Rv0738			XNR_RS11315, XNR_RS02095	
N3.HOG0002213	OG0002983	-			Rv3327, Rv0797, Rv2159c				
N3.HOG0002214	OG0002985	-			Rv3118, Rv0814c			XNR_RS16515	
N3.HOG0002215	OG0002986	-			Rv0818, Rv2884			XNR_RS16485	
N3.HOG0002216	OG0002987	-			Rv0819			XNR_RS16415, XNR_RS31400	
N3.HOG0002217	OG0002988	-			Rv0856, Rv0857, Rv0854				
N3.HOG0002218	OG0002989	-			Rv0885			XNR_RS07425, XNR_RS12345	
N3.HOG0002219	OG0002990	-			Rv0886, Rv3106			XNR_RS12350	
N3.HOG0002220	OG0002994	-			Rv1993c, Rv3269, Rv0968				
N3.HOG0002221	OG0002998	-			Rv1065			XNR_RS05385, XNR_RS09525	
N3.HOG0002222	OG0003000	-			Rv1094, Rv0824c			XNR_RS01545	
N3.HOG0002223	OG0003002	-			Rv1170			XNR_RS12845, XNR_RS08370	
N3.HOG0002224	OG0003004	-			Rv1193			XNR_RS13125, XNR_RS02865	
N3.HOG0002225	OG0003007	-			Rv3278c, Rv1226c			XNR_RS17185	
N3.HOG0002226	OG0003008	-			Rv1264			XNR_RS12880, XNR_RS19930	
N3.HOG0002227	OG0003012	-			Rv1457c			XNR_RS24440, XNR_RS14135	
N3.HOG0002228	OG0003013	-			Rv3775, Rv1497, Rv1923				
N3.HOG0002229	OG0003014	-			Rv3481c, Rv3821, Rv1517				
N3.HOG0002230	OG0003016	-			Rv1574, Rv2647, Rv1575				
N3.HOG0002231	OG0003017	-			Rv2655c, Rv1582c			XNR_RS12645	
N3.HOG0002232	OG0003019	-			Rv1615, Rv3737			XNR_RS16985	
N3.HOG0002233	OG0003020	-			Rv1685c			XNR_RS15005, XNR_RS17370	
N3.HOG0002234	OG0003022	-			Rv1747, Rv3360			XNR_RS24840	
N3.HOG0002235	OG0003025	-			Rv1814			XNR_RS06520, XNR_RS24725	
N3.HOG0002236	OG0003026	-			Rv1816			XNR_RS26715, XNR_RS12020	
N3.HOG0002237	OG0003027	-			Rv1851			XNR_RS22070, XNR_RS27635	
N3.HOG0002238	OG0003028	-			Rv1853			XNR_RS27645, XNR_RS22060	
N3.HOG0002239	OG0003031	-			Rv1962c, Rv3384c, Rv3408				
N3.HOG0002240	OG0003033	-			Rv1972			XNR_RS04585, XNR_RS04575	
N3.HOG0002241	OG0003035	-			Rv2050			XNR_RS26885, XNR_RS24385	
N3.HOG0002242	OG0003038	-			Rv3898c, Rv3897c, Rv2083				
N3.HOG0002243	OG0003039	-			Rv2102			XNR_RS02705, XNR_RS00935	
N3.HOG0002244	OG0003040	-			Rv2104a, Rv2109c			XNR_RS25695	
N3.HOG0002245	OG0003042	-			Rv2129c			XNR_RS28970, XNR_RS10465	
N3.HOG0002246	OG0003044	-			Rv2181			XNR_RS11730, XNR_RS21610	
N3.HOG0002247	OG0003048	-			Rv2466c, Rv2286c			XNR_RS21335	
N3.HOG0002248	OG0003050	-			Rv2310, Rv3750c			XNR_RS12795	
N3.HOG0002249	OG0003053	-			Rv2405			XNR_RS28140, XNR_RS12870	
N3.HOG0002250	OG0003056	-			Rv2544, Rv2796c, Rv2543				
N3.HOG0002251	OG0003057	-			Rv3239c, Rv2565, Rv3728				
N3.HOG0002252	OG0003059	-			Rv2693c			XNR_RS04935, XNR_RS13250	
N3.HOG0002253	OG0003060	-			Rv2729c			XNR_RS01675, XNR_RS27970	
N3.HOG0002254	OG0003061	-			Rv2742c, Rv2738c			XNR_RS05435	
N3.HOG0002255	OG0003063	-			Rv0749A, Rv2805, Rv2807				
N3.HOG0002256	OG0003067	-			Rv2864c			XNR_RS10405, XNR_RS10410	
N3.HOG0002257	OG0003068	-			Rv2875, Rv2873			XNR_RS25800	
N3.HOG0002258	OG0003073	-			Rv2972c			XNR_RS09990, XNR_RS22540	
N3.HOG0002259	OG0003076	-			Rv3249c			XNR_RS28960, XNR_RS07900	
N3.HOG0002260	OG0003078	-			Rv3260c			XNR_RS09520, XNR_RS01550	
N3.HOG0002261	OG0003082	-			Rv3346c, Rv3355c			XNR_RS19190	
N3.HOG0002262	OG0003083	-			Rv3416			XNR_RS20485, XNR_RS18845	
N3.HOG0002263	OG0003084	-			Rv3482c			XNR_RS25885, XNR_RS01660	
N3.HOG0002264	OG0003086	-			Rv3597c			XNR_RS14115, XNR_RS17260	
N3.HOG0002265	OG0003087	-			Rv3603c			XNR_RS17220, XNR_RS06880	
N3.HOG0002266	OG0003089	-			Rv3689			XNR_RS09400, XNR_RS22660	
N3.HOG0002267	OG0003091	-			Rv3698			XNR_RS27120, XNR_RS11720	
N3.HOG0002268	OG0003093	-			Rv3759c			XNR_RS28805, XNR_RS17065	
N3.HOG0002269	OG0003095	-			Rv3794, Rv3795, Rv3793				
N3.HOG0002270	OG0003101	-			Rv3022A, Rv0285, Rv1386				
N3.HOG0002271	OG0003102	-			Rv0062			XNR_RS08660, XNR_RS07040	
N3.HOG0002272	OG0003225	-						XNR_RS29375, XNR_RS29370, XNR_RS20915	
N3.HOG0002273	OG0003226	-						XNR_RS28950, XNR_RS06995, XNR_RS28940	
N3.HOG0002274	OG0003227	-						XNR_RS28590, XNR_RS17385, XNR_RS13190	
N3.HOG0002275	OG0003228	-						XNR_RS26375, XNR_RS03085, XNR_RS01225	
N3.HOG0002276	OG0003229	-						XNR_RS26090, XNR_RS04380, XNR_RS20325	
N3.HOG0002277	OG0003230	-						XNR_RS25535, XNR_RS10680, XNR_RS24870	
N3.HOG0002278	OG0003231	-						XNR_RS30925, XNR_RS30890, XNR_RS24505	
N3.HOG0002279	OG0003232	-						XNR_RS24190, XNR_RS04405, XNR_RS21090	
N3.HOG0002280	OG0003233	-						XNR_RS17865, XNR_RS22400, XNR_RS22420	
N3.HOG0002281	OG0003234	-						XNR_RS21940, XNR_RS21905, XNR_RS21930	
N3.HOG0002282	OG0003235	-						XNR_RS01365, XNR_RS21530, XNR_RS01350	
N3.HOG0002283	OG0003236	-						XNR_RS00580, XNR_RS31615, XNR_RS00465	
N3.HOG0002284	OG0003237	-						XNR_RS12865, XNR_RS20050, XNR_RS12855	
N3.HOG0002285	OG0003238	-						XNR_RS21275, XNR_RS15645, XNR_RS31600	
N3.HOG0002286	OG0003239	-						XNR_RS19000, XNR_RS10335, XNR_RS10340	
N3.HOG0002287	OG0003240	-						XNR_RS18195, XNR_RS04835, XNR_RS04855	
N3.HOG0002288	OG0003241	-						XNR_RS17815, XNR_RS17800, XNR_RS17820	
N3.HOG0002289	OG0003242	-						XNR_RS17135, XNR_RS07150, XNR_RS07160	
N3.HOG0002290	OG0003243	-						XNR_RS14740, XNR_RS16700, XNR_RS14705	
N3.HOG0002291	OG0003244	-						XNR_RS15690, XNR_RS02315, XNR_RS16355	
N3.HOG0002292	OG0003245	-						XNR_RS16055, XNR_RS19330, XNR_RS11795	
N3.HOG0002293	OG0003246	-						XNR_RS10650, XNR_RS07090, XNR_RS15925	
N3.HOG0002294	OG0003247	-						XNR_RS14745, XNR_RS16695, XNR_RS14710	
N3.HOG0002295	OG0003248	-						XNR_RS19215, XNR_RS13045, XNR_RS08180	
N3.HOG0002296	OG0003249	-						XNR_RS13110, XNR_RS30810, XNR_RS09055	
N3.HOG0002297	OG0003250	-						XNR_RS12280, XNR_RS31150, XNR_RS09650	
N3.HOG0002298	OG0003251	-						XNR_RS30790, XNR_RS30815, XNR_RS30845	
N3.HOG0002299	OG0003252	-						XNR_RS09355, XNR_RS09160, XNR_RS07625	
N3.HOG0002300	OG0003253	-						XNR_RS04140, XNR_RS08940, XNR_RS00635	
N3.HOG0002301	OG0003254	-						XNR_RS00855, XNR_RS06875, XNR_RS02560	
N3.HOG0002302	OG0003255	-						XNR_RS02565, XNR_RS00850, XNR_RS06870	
N3.HOG0002303	OG0003256	-						XNR_RS06675, XNR_RS21325, XNR_RS21045	
N3.HOG0002304	OG0003257	-						XNR_RS13585, XNR_RS20410, XNR_RS05900	
N3.HOG0002305	OG0003258	-						XNR_RS06370, XNR_RS04660, XNR_RS06385	
N3.HOG0002306	OG0003259	-						XNR_RS04390, XNR_RS21250, XNR_RS10365	
N3.HOG0002307	OG0003260	-						XNR_RS07175, XNR_RS25605, XNR_RS17600	
N3.HOG0002308	OG0003261	-						XNR_RS22580, XNR_RS22990, XNR_RS01670	
N3.HOG0002309	OG0003262	-						XNR_RS27685, XNR_RS27720, XNR_RS02540	
N3.HOG0002310	OG0003263	-						XNR_RS00965, XNR_RS14460, XNR_RS23840	
N3.HOG0002311	OG0004304	-			Rv0004			XNR_RS14925	
N3.HOG0002312	OG0004305	-			Rv0007			XNR_RS14940	
N3.HOG0002313	OG0004306	-			Rv0011c			XNR_RS15030	
N3.HOG0002314	OG0004307	-			Rv0036c			XNR_RS11305	
N3.HOG0002315	OG0004308	-			Rv0037c			XNR_RS14820	
N3.HOG0002316	OG0004309	-			Rv1016c, Rv0040c				
N3.HOG0002317	OG0004310	-			Rv0047c			XNR_RS14810	
N3.HOG0002318	OG0004311	-			Rv0051			XNR_RS14800	
N3.HOG0002319	OG0004313	-			Rv0072, Rv2563				
N3.HOG0002320	OG0004314	-			Rv0073, Rv2564				
N3.HOG0002321	OG0004315	-			Rv0077c			XNR_RS16310	
N3.HOG0002322	OG0004316	-			Rv0080			XNR_RS04155	
N3.HOG0002323	OG0004318	-			Rv0127			XNR_RS06915	
N3.HOG0002324	OG0004320	-			Rv0140			XNR_RS06645	
N3.HOG0002325	OG0004321	-			Rv0142			XNR_RS09540	
N3.HOG0002326	OG0004323	-			Rv0175, Rv0177				
N3.HOG0002327	OG0004324	-			Rv0180c			XNR_RS00210	
N3.HOG0002328	OG0004325	-			Rv0182c			XNR_RS19730	
N3.HOG0002329	OG0004326	-			Rv0184			XNR_RS16925	
N3.HOG0002330	OG0004327	-			Rv0195			XNR_RS02625	
N3.HOG0002331	OG0004328	-			Rv1254, Rv0228				
N3.HOG0002332	OG0004329	-			Rv0235c			XNR_RS27980	
N3.HOG0002333	OG0004330	-			Rv2209, Rv0246				
N3.HOG0002334	OG0004331	-			Rv1427c, Rv0270				
N3.HOG0002335	OG0004332	-			Rv2237, Rv0276				
N3.HOG0002336	OG0004333	-			Rv0287, Rv3020c				
N3.HOG0002337	OG0004334	-			Rv0293c, Rv2627c				
N3.HOG0002338	OG0004335	-			Rv2910c, Rv0310c				
N3.HOG0002339	OG0004336	-			Rv2264c, Rv0312				
N3.HOG0002340	OG0004337	-			Rv0320, Rv1728c				
N3.HOG0002341	OG0004338	-			Rv0332			XNR_RS05915	
N3.HOG0002342	OG0004339	-			Rv0340, Rv0341				
N3.HOG0002343	OG0004340	-			Rv0831c, Rv0347				
N3.HOG0002344	OG0004341	-			Rv0348, Rv3188				
N3.HOG0002345	OG0004342	-			Rv0360c			XNR_RS15875	
N3.HOG0002346	OG0004343	-			Rv0412c			XNR_RS21205	
N3.HOG0002347	OG0004344	-			Rv0430			XNR_RS11915	
N3.HOG0002348	OG0004345	-			Rv0437c			XNR_RS02270	
N3.HOG0002349	OG0004346	-			Rv0444c			XNR_RS25810	
N3.HOG0002350	OG0004347	-			Rv0446c			XNR_RS12895	
N3.HOG0002351	OG0004348	-			Rv0448c			XNR_RS12910	
N3.HOG0002352	OG0004349	-			Rv0449c			XNR_RS12915	
N3.HOG0002353	OG0004350	-			Rv0673, Rv0456c				
N3.HOG0002354	OG0004351	-			Rv0464c, Rv1531				
N3.HOG0002355	OG0004352	-			Rv0466, Rv2001				
N3.HOG0002356	OG0004353	-			Rv0476			XNR_RS16750	
N3.HOG0002357	OG0004354	-			Rv0487			XNR_RS16775	
N3.HOG0002358	OG0004355	-			Rv0495c			XNR_RS17350	
N3.HOG0002359	OG0004356	-			Rv0496			XNR_RS17355	
N3.HOG0002360	OG0004357	-			Rv0498			XNR_RS17365	
N3.HOG0002361	OG0004358	-			Rv0774c, Rv0519c				
N3.HOG0002362	OG0004359	-			Rv0525			XNR_RS17630	
N3.HOG0002363	OG0004360	-			Rv0528			XNR_RS17650	
N3.HOG0002364	OG0004361	-			Rv0540			XNR_RS12130	
N3.HOG0002365	OG0004362	-			Rv0541c			XNR_RS12110	
N3.HOG0002366	OG0004363	-			Rv0543c, Rv3046c				
N3.HOG0002367	OG0004364	-			Rv2302, Rv0569				
N3.HOG0002368	OG0004365	-			Rv0585c			XNR_RS08055	
N3.HOG0002369	OG0004366	-			Rv2596, Rv0598c				
N3.HOG0002370	OG0004367	-			Rv2595, Rv0599c				
N3.HOG0002371	OG0004368	-			Rv2999, Rv0604				
N3.HOG0002372	OG0004369	-			Rv0612, Rv0609A				
N3.HOG0002373	OG0004371	-			Rv0874c, Rv0628c				
N3.HOG0002374	OG0004373	-			Rv0636			XNR_RS18320	
N3.HOG0002375	OG0004374	-			Rv0654			XNR_RS28990	
N3.HOG0002376	OG0004375	-			Rv0657c			XNR_RS16335	
N3.HOG0002377	OG0004377	-			Rv0679c, Rv0680c				
N3.HOG0002378	OG0004379	-			Rv3639c, Rv0698				
N3.HOG0002379	OG0004380	-			Rv3435c, Rv0713				
N3.HOG0002380	OG0004381	-			Rv0737			XNR_RS07035	
N3.HOG0002381	OG0004382	-			Rv0740, Rv0750				
N3.HOG0002382	OG0004383	-			Rv0759c			XNR_RS13255	
N3.HOG0002383	OG0004384	-			Rv0785			XNR_RS25480	
N3.HOG0002384	OG0004385	-			Rv0786c			XNR_RS02495	
N3.HOG0002385	OG0004387	-			Rv0798c			XNR_RS28165	
N3.HOG0002386	OG0004388	-			Rv0804, Rv1863c				
N3.HOG0002387	OG0004389	-			Rv0806c			XNR_RS04415	
N3.HOG0002388	OG0004390	-			Rv0807			XNR_RS14095	
N3.HOG0002389	OG0004391	-			Rv0810c			XNR_RS14080	
N3.HOG0002390	OG0004392	-			Rv0813c			XNR_RS16550	
N3.HOG0002391	OG0004393	-			Rv0825c, Rv0275c				
N3.HOG0002392	OG0004394	-			Rv1645c, Rv0826				
N3.HOG0002393	OG0004396	-			Rv0841, Rv0842				
N3.HOG0002394	OG0004399	-			Rv0862c			XNR_RS11650	
N3.HOG0002395	OG0004400	-			Rv0868c			XNR_RS16495	
N3.HOG0002396	OG0004401	-			Rv0876c			XNR_RS11530	
N3.HOG0002397	OG0004402	-			Rv0877			XNR_RS11525	
N3.HOG0002398	OG0004403	-			Rv0881			XNR_RS26255	
N3.HOG0002399	OG0004404	-			Rv0883c			XNR_RS05035	
N3.HOG0002400	OG0004405	-			Rv0884c			XNR_RS11375	
N3.HOG0002401	OG0004406	-			Rv0889c			XNR_RS11265	
N3.HOG0002402	OG0004407	-			Rv0898c			XNR_RS00495	
N3.HOG0002403	OG0004408	-			Rv0908			XNR_RS11505	
N3.HOG0002404	OG0004409	-			Rv0910, Rv1546				
N3.HOG0002405	OG0004412	-			Rv0925c			XNR_RS28245	
N3.HOG0002406	OG0004413	-			Rv0926c, Rv1059				
N3.HOG0002407	OG0004414	-			Rv0944			XNR_RS27990	
N3.HOG0002408	OG0004415	-			Rv0948c			XNR_RS18925	
N3.HOG0002409	OG0004416	-			Rv2798c, Rv0965c				
N3.HOG0002410	OG0004417	-			Rv0973c			XNR_RS11290	
N3.HOG0002411	OG0004418	-			Rv0982			XNR_RS16465	
N3.HOG0002412	OG0004419	-			Rv0991c			XNR_RS29720	
N3.HOG0002413	OG0004420	-			Rv1024			XNR_RS09940	
N3.HOG0002414	OG0004421	-			Rv1025			XNR_RS09935	
N3.HOG0002415	OG0004422	-			Rv1066			XNR_RS05395	
N3.HOG0002416	OG0004423	-			Rv1069c			XNR_RS24335	
N3.HOG0002417	OG0004424	-			Rv1072			XNR_RS09870	
N3.HOG0002418	OG0004425	-			Rv1076, Rv3487c				
N3.HOG0002419	OG0004426	-			Rv1081c			XNR_RS20025	
N3.HOG0002420	OG0004427	-			Rv1082			XNR_RS20030	
N3.HOG0002421	OG0004428	-			Rv2472, Rv1103c				
N3.HOG0002422	OG0004429	-			Rv1132, Rv1431				
N3.HOG0002423	OG0004432	-			Rv1156			XNR_RS14260	
N3.HOG0002424	OG0004433	-			Rv1167c			XNR_RS02500	
N3.HOG0002425	OG0004434	-			Rv1184c, Rv3822				
N3.HOG0002426	OG0004435	-			Rv1191, Rv3312c				
N3.HOG0002427	OG0004436	-			Rv1207			XNR_RS08250	
N3.HOG0002428	OG0004437	-			Rv1208			XNR_RS11900	
N3.HOG0002429	OG0004438	-			Rv1209			XNR_RS08245	
N3.HOG0002430	OG0004439	-			Rv1211			XNR_RS29660	
N3.HOG0002431	OG0004440	-			Rv1217c			XNR_RS17725	
N3.HOG0002432	OG0004441	-			Rv2341, Rv1228				
N3.HOG0002433	OG0004442	-			Rv1231c			XNR_RS08190	
N3.HOG0002434	OG0004443	-			Rv1240			XNR_RS19210	
N3.HOG0002435	OG0004445	-			Rv1246c, Rv2866				
N3.HOG0002436	OG0004446	-			Rv1249c			XNR_RS25965	
N3.HOG0002437	OG0004447	-			Rv1252c, Rv3483c				
N3.HOG0002438	OG0004448	-			Rv3124, Rv1267c				
N3.HOG0002439	OG0004449	-			Rv1269c, Rv1813c				
N3.HOG0002440	OG0004450	-			Rv1288			XNR_RS19525	
N3.HOG0002441	OG0004451	-			Rv1312			XNR_RS07235	
N3.HOG0002442	OG0004452	-			Rv1313c, Rv3798				
N3.HOG0002443	OG0004453	-			Rv1322			XNR_RS07170	
N3.HOG0002444	OG0004454	-			Rv1332			XNR_RS08875	
N3.HOG0002445	OG0004455	-			Rv1334			XNR_RS08860	
N3.HOG0002446	OG0004457	-			Rv1906c, Rv1352				
N3.HOG0002447	OG0004458	-			Rv3192, Rv1360				
N3.HOG0002448	OG0004459	-			Rv3074, Rv1378c				
N3.HOG0002449	OG0004460	-			Rv1382			XNR_RS26600	
N3.HOG0002450	OG0004461	-			Rv1385			XNR_RS26620	
N3.HOG0002451	OG0004462	-			Rv1388			XNR_RS26625	
N3.HOG0002452	OG0004463	-			Rv1398c, Rv2547				
N3.HOG0002453	OG0004464	-			Rv1403c, Rv1405c				
N3.HOG0002454	OG0004465	-			Rv1404			XNR_RS16300	
N3.HOG0002455	OG0004466	-			Rv1440			XNR_RS24380	
N3.HOG0002456	OG0004468	-			Rv1446c			XNR_RS24400	
N3.HOG0002457	OG0004469	-			Rv2174, Rv1459c				
N3.HOG0002458	OG0004470	-			Rv1460			XNR_RS24450	
N3.HOG0002459	OG0004472	-			Rv1486c			XNR_RS24875	
N3.HOG0002460	OG0004473	-			Rv1487			XNR_RS24885	
N3.HOG0002461	OG0004474	-			Rv1492			XNR_RS23105	
N3.HOG0002462	OG0004475	-			Rv1501, Rv3633				
N3.HOG0002463	OG0004476	-			Rv1510, Rv3630				
N3.HOG0002464	OG0004477	-			Rv2956, Rv1513				
N3.HOG0002465	OG0004478	-			Rv1533, Rv1894c				
N3.HOG0002466	OG0004479	-			Rv2650c, Rv1576c				
N3.HOG0002467	OG0004480	-			Rv1577c, Rv2651c				
N3.HOG0002468	OG0004481	-			Rv2652c, Rv1578c				
N3.HOG0002469	OG0004482	-			Rv1583c, Rv2656c				
N3.HOG0002470	OG0004483	-			Rv1616			XNR_RS23965	
N3.HOG0002471	OG0004485	-			Rv1636			XNR_RS12875	
N3.HOG0002472	OG0004486	-			Rv1691			XNR_RS24935	
N3.HOG0002473	OG0004487	-			Rv1733c			XNR_RS00305	
N3.HOG0002474	OG0004489	-			Rv1738, Rv2632c				
N3.HOG0002475	OG0004491	-			Rv1750c, Rv3506				
N3.HOG0002476	OG0004492	-			Rv1765c, Rv2015c				
N3.HOG0002477	OG0004494	-			Rv1794, Rv3889c				
N3.HOG0002478	OG0004495	-			Rv3882c, Rv1797				
N3.HOG0002479	OG0004497	-			Rv1827			XNR_RS30170	
N3.HOG0002480	OG0004498	-			Rv1828			XNR_RS27080	
N3.HOG0002481	OG0004499	-			Rv1829			XNR_RS27085	
N3.HOG0002482	OG0004500	-			Rv1830			XNR_RS27090	
N3.HOG0002483	OG0004501	-			Rv1845c			XNR_RS00475	
N3.HOG0002484	OG0004502	-			Rv1846c			XNR_RS29980	
N3.HOG0002485	OG0004503	-			Rv1868, Rv2047c				
N3.HOG0002486	OG0004504	-			Rv1870c			XNR_RS20675	
N3.HOG0002487	OG0004507	-			Rv1898			XNR_RS07065	
N3.HOG0002488	OG0004508	-			Rv1905c			XNR_RS01450	
N3.HOG0002489	OG0004509	-			Rv1910c, Rv1911c				
N3.HOG0002490	OG0004510	-			Rv1913			XNR_RS21695	
N3.HOG0002491	OG0004511	-			Rv1929c			XNR_RS23935	
N3.HOG0002492	OG0004512	-			Rv1946c, Rv1943c				
N3.HOG0002493	OG0004513	-			Rv1951c, Rv2077A				
N3.HOG0002494	OG0004515	-			Rv1975, Rv0157A				
N3.HOG0002495	OG0004516	-			Rv1976c			XNR_RS03785	
N3.HOG0002496	OG0004517	-			Rv1977			XNR_RS21570	
N3.HOG0002497	OG0004518	-			Rv3036c, Rv1980c				
N3.HOG0002498	OG0004520	-			Rv2033c			XNR_RS21690	
N3.HOG0002499	OG0004521	-			Rv2036			XNR_RS16670	
N3.HOG0002500	OG0004523	-			Rv2061c			XNR_RS02420	
N3.HOG0002501	OG0004524	-			Rv2074			XNR_RS15765	
N3.HOG0002502	OG0004525	-			Rv2075c			XNR_RS19050	
N3.HOG0002503	OG0004526	-			Rv2095c			XNR_RS25730	
N3.HOG0002504	OG0004527	-			Rv2096c			XNR_RS25725	
N3.HOG0002505	OG0004528	-			Rv2097c			XNR_RS25710	
N3.HOG0002506	OG0004529	-			Rv2111c			XNR_RS25685	
N3.HOG0002507	OG0004530	-			Rv2112c			XNR_RS25680	
N3.HOG0002508	OG0004531	-			Rv2115c			XNR_RS25675	
N3.HOG0002509	OG0004532	-			Rv2117			XNR_RS05680	
N3.HOG0002510	OG0004533	-			Rv2119			XNR_RS25650	
N3.HOG0002511	OG0004534	-			Rv2125			XNR_RS25600	
