HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N1.HOG0002405	OG0002004	n0		b3244		PA4474			STM3368
N1.HOG0002406	OG0002005	n0		b3262					PSLT059, STM3386
N1.HOG0002407	OG0002006	n0		b3337		PA3530		XNR_RS23595	STM3444
N1.HOG0002408	OG0002007	n0		b3353		PA0368		XNR_RS00115	STM3462
N1.HOG0002409	OG0002008	n0		b3361	Rv3641c	PA1366			STM3470
N1.HOG0002410	OG0002009	n0		b3379	Rv0230c				STM3550
N1.HOG0002411	OG0002010	n0		b3388	Rv2813	PA5037			STM3485
N1.HOG0002412	OG0002011	n0		b3442		PA5267, PA1512, PA0263			
N1.HOG0002413	OG0002012	n0		b3466		PA1042, PA0738			STM3573
N1.HOG0002414	OG0002013	n0		b3522	Rv3335c			XNR_RS19410	STM3608
N1.HOG0002415	OG0002014	n0		b3590		PA4807		XNR_RS20575	STM3682
N1.HOG0002416	OG0002015	n0		b3591		PA4808		XNR_RS20570	STM3683
N1.HOG0002417	OG0002016	n0		b3592		PA0467, PA3844			STM3684
N1.HOG0002418	OG0002017	n0		b3611	Rv1674c	PA5130			STM3703
N1.HOG0002419	OG0002018	n0		b3641		PA1403		XNR_RS25360	STM3732
N1.HOG0002420	OG0002019	n0		b3653		PA3176		XNR_RS01410	STM3746
N1.HOG0002421	OG0002020	n0		b3746				XNR_RS01445	STM3879
N1.HOG0002422	OG0002021	n0		b3859		PA0486, PA5495			STM3996
N1.HOG0002423	OG0002022	n0		b3862		PA0834, PA0461			STM3998
N1.HOG0002424	OG0002023	n0		b3888	Rv2747			XNR_RS17255	STM4029
N1.HOG0002425	OG0002024	n0		b3905, b3906					STM4048, STM4049
N1.HOG0002426	OG0002025	n0		b3915	Rv2025c	PA3963			STM4061
N1.HOG0002427	OG0002026	n0		b3918	Rv2289				STM4070, STM4064
N1.HOG0002428	OG0002027	n0		b3924		PA3397, PA4615			STM4084
N1.HOG0002429	OG0002028	n0		b3941		PA0430		XNR_RS23650	STM4105
N1.HOG0002430	OG0002029	n0		b3956		PA3687		XNR_RS10265	STM4119
N1.HOG0002431	OG0002030	n0		b3962	Rv2713	PA2991			STM4126
N1.HOG0002432	OG0002031	n0		b4054		PA0870, PA3139			STM4248
N1.HOG0002433	OG0002032	n0		b4063		PA2273		XNR_RS25380	STM4266
N1.HOG0002434	OG0002033	n0		b4114		PA1972, PA3310			STM4293
N1.HOG0002435	OG0002034	n0		b4137				XNR_RS22050	STM4324
N1.HOG0002436	OG0002035	n0		b4194					STM4384, STM0885, STM2343
N1.HOG0002437	OG0002036	n0		b4211				XNR_RS18175, XNR_RS02300	STM4401
N1.HOG0002438	OG0002037	n0		b4235		PA4472			STM4438
N1.HOG0002439	OG0002038	n0		b4304					STM1614, STM3782, STM3260
N1.HOG0002440	OG0002039	n0		b4336	Rv0473			XNR_RS08750	STM4516
N1.HOG0002441	OG0002040	n0		b4453, b4423, b4419, b4421					
N1.HOG0002442	OG0002041	n0		b2423	Rv2398c	PA0281			STM2442
N1.HOG0002443	OG0002042	n0		b4468		PA5354			
N1.HOG0002444	OG0002043	n0		b3210				XNR_RS12245	STM1392, STM3328
N1.HOG0002445	OG0002044	n0		b4475		PA4585			STM3518
N1.HOG0002446	OG0002045	n0		b4479				XNR_RS25510, XNR_RS05175	STM3830
N1.HOG0002447	OG0002046	n0		b3787		PA3159		XNR_RS18870	STM3921
N1.HOG0002448	OG0002047	n0			Rv0010c, Rv3004, Rv1417			XNR_RS26830	
N1.HOG0002449	OG0002048	n0			Rv0029, Rv3900c, Rv3899c, Rv2082				
N1.HOG0002450	OG0002049	n0			Rv0549c, Rv1720c, Rv0065, Rv0960				
N1.HOG0002451	OG0002050	n0			Rv0133	PA2544		XNR_RS22370, XNR_RS07700	
N1.HOG0002452	OG0002051	n0			Rv0148	PA3427, PA1023		XNR_RS03705	
N1.HOG0002453	OG0002052	n0			Rv0153c			XNR_RS06490, XNR_RS01280, XNR_RS03330	
N1.HOG0002454	OG0002053	n0			Rv2284, Rv0220, Rv1426c, Rv2485c				
N1.HOG0002455	OG0002054	n0			Rv0306	PA1274		XNR_RS26245	
N1.HOG0002456	OG0002055	n0			Rv0331	PA2566, PA2345			
N1.HOG0002457	OG0002056	n0			Rv1129c, Rv0465c			XNR_RS00705, XNR_RS15670	
N1.HOG0002458	OG0002057	n0			Rv0492c, Rv3409c	PA0364		XNR_RS18915	
N1.HOG0002459	OG0002058	n0			Rv0502, Rv1920, Rv1428c			XNR_RS17470	
N1.HOG0002460	OG0002059	n0			Rv0504c, Rv0635, Rv0637			XNR_RS18315	
N1.HOG0002461	OG0002060	n0			Rv2638, Rv0516c, Rv1365c, Rv1904				
N1.HOG0002462	OG0002061	n0			Rv0535	PA3004		XNR_RS10600	
N1.HOG0002463	OG0002062	n0			Rv3179, Rv3294c, Rv2008c, Rv0597c				
N1.HOG0002464	OG0002063	n0			Rv2494, Rv0617, Rv3320c, Rv2530c				
N1.HOG0002465	OG0002064	n0			Rv3298c, Rv0671	PA0543		XNR_RS21245	
N1.HOG0002466	OG0002065	n0			Rv1867, Rv0859	PA1736		XNR_RS01470	
N1.HOG0002467	OG0002066	n0			Rv0887c	PA0803		XNR_RS24660, XNR_RS13150	
N1.HOG0002468	OG0002067	n0			Rv1230c, Rv1022			XNR_RS04565, XNR_RS24170	
N1.HOG0002469	OG0002068	n0			Rv3620c, Rv1197, Rv2347c, Rv1038c				
N1.HOG0002470	OG0002069	n0			Rv1071c	PA0744		XNR_RS01650, XNR_RS00735	
N1.HOG0002471	OG0002070	n0			Rv1280c, Rv2585c, Rv1166			XNR_RS08455	
N1.HOG0002472	OG0002071	n0			Rv1173			XNR_RS17950, XNR_RS17690, XNR_RS11045	
N1.HOG0002473	OG0002072	n0			Rv1528c, Rv1182, Rv3820c, Rv3824c				
N1.HOG0002474	OG0002073	n0			Rv1189, Rv3328c			XNR_RS27905, XNR_RS03690	
N1.HOG0002475	OG0002074	n0			Rv1453, Rv1194c, Rv1429, Rv2370c				
N1.HOG0002476	OG0002075	n0			Rv1259			XNR_RS27695	
N1.HOG0002477	OG0002076	n0			Rv1270c, Rv1411c, Rv1368, Rv2945c				
N1.HOG0002478	OG0002077	n0			Rv1333	PA1486		XNR_RS10625	
N1.HOG0002479	OG0002078	n0			Rv1335	PA1355		XNR_RS08855, XNR_RS11890	
N1.HOG0002480	OG0002079	n0			Rv1347c			XNR_RS05270, XNR_RS20725, XNR_RS11055	
N1.HOG0002481	OG0002080	n0			Rv1474c	PA4831, PA2766, PA3133			
N1.HOG0002482	OG0002081	n0			Rv1544	PA0658, PA4832		XNR_RS18835	
N1.HOG0002483	OG0002082	n0			Rv1723	PA4347, PA5542, PA2228			
N1.HOG0002484	OG0002083	n0			Rv1852	PA4893		XNR_RS27640, XNR_RS22065	
N1.HOG0002485	OG0002084	n0			Rv1883c, Rv2778c			XNR_RS06365, XNR_RS02015	
N1.HOG0002486	OG0002085	n0			Rv0129c, Rv3803c, Rv1886c, Rv3804c				
N1.HOG0002487	OG0002086	n0			Rv2021c, Rv3183	PA1884		XNR_RS12205	
N1.HOG0002488	OG0002087	n0			Rv3127, Rv2032, Rv3131			XNR_RS22755	
N1.HOG0002489	OG0002088	n0			Rv2070c	PA2909		XNR_RS23130	STM2026
N1.HOG0002490	OG0002089	n0			Rv2092c			XNR_RS00865, XNR_RS25760	
N1.HOG0002491	OG0002090	n0			Rv2228c	PA1280		XNR_RS22705	
N1.HOG0002492	OG0002091	n0			Rv2235	PA0110		XNR_RS24715, XNR_RS13655	
N1.HOG0002493	OG0002092	n0			Rv2242			XNR_RS22360, XNR_RS04655, XNR_RS03440	
N1.HOG0002494	OG0002093	n0			Rv2315c	PA2529			
N1.HOG0002495	OG0002094	n0			Rv2416c			XNR_RS27650, XNR_RS30095, XNR_RS17475	
N1.HOG0002496	OG0002095	n0			Rv2454c			XNR_RS18185	
N1.HOG0002497	OG0002096	n0			Rv2455c			XNR_RS18190	
N1.HOG0002498	OG0002097	n0			Rv2571c			XNR_RS12830, XNR_RS15615, XNR_RS16190	
N1.HOG0002499	OG0002098	n0			Rv2578c	PA0069		XNR_RS02195	
N1.HOG0002500	OG0002099	n0			Rv2721c, Rv3811			XNR_RS29005, XNR_RS09550	
N1.HOG0002501	OG0002100	n0			Rv3638, Rv2944, Rv3427c, Rv2943A				
N1.HOG0002502	OG0002101	n0			Rv2969c			XNR_RS27410, XNR_RS23835, XNR_RS23985	
N1.HOG0002503	OG0002102	n0			Rv3225c			XNR_RS08980, XNR_RS15880, XNR_RS20060	
N1.HOG0002504	OG0002103	n0			Rv3232c	PA0141, PA2428		XNR_RS23155	
N1.HOG0002505	OG0002104	n0			Rv3248c	PA0432		XNR_RS09455	
N1.HOG0002506	OG0002105	n0			Rv3273	PA0103		XNR_RS12450, XNR_RS13475	
N1.HOG0002507	OG0002106	n0			Rv3551	PA0226		XNR_RS01070	
N1.HOG0002508	OG0002107	n0			Rv3684	PA1061		XNR_RS00325	STM0458
N1.HOG0002509	OG0002108	n0			Rv1394c	PA3679		XNR_RS25765, XNR_RS07840	
N1.HOG0002510	OG0002109	n0			Rv2141c			XNR_RS02175, XNR_RS25530	
N1.HOG0002511	OG0002110	n0			Rv3265c	PA2233		XNR_RS09515	STM2085
N1.HOG0002512	OG0002111	n0				PA2078, PA0007, PA1941, PA2077			
N1.HOG0002513	OG0002112	n0				PA0077, PA1669, PA2361			STM0285
N1.HOG0002514	OG0002113	n0				PA2363, PA1667, PA0079			STM0281
N1.HOG0002515	OG0002114	n0				PA1657, PA2365, PA0083			STM0273
N1.HOG0002516	OG0002115	n0				PA0084, PA2366, PA1658			STM0274
N1.HOG0002517	OG0002116	n0				PA0088, PA2369, PA1660			STM0268
N1.HOG0002518	OG0002117	n0				PA1661, PA2370, PA0089			STM0267
N1.HOG0002519	OG0002118	n0				PA0090, PA1662, PA2371			STM0272
N1.HOG0002520	OG0002119	n0				PA0289, PA0133, PA1422, PA1145			
N1.HOG0002521	OG0002120	n0				PA2507, PA0154, PA0153		XNR_RS20130	
N1.HOG0002522	OG0002121	n0				PA0192, PA4156, PA1613, PA2335			
N1.HOG0002523	OG0002122	n0				PA0222, PA4985, PA0604, PA0602			
N1.HOG0002524	OG0002123	n0				PA3081, PA3922, PA3421, PA0383			
N1.HOG0002525	OG0002124	n0				PA1768, PA0462, PA5196, PA0457			
N1.HOG0002526	OG0002125	n0				PA0622		XNR_RS02645	STM2701, STM4213
N1.HOG0002527	OG0002126	n0				PA0636			STM2594, STM1041, STM0918
N1.HOG0002528	OG0002127	n0				PA0637			STM1042, STM0919, STM2593
N1.HOG0002529	OG0002128	n0				PA0638			STM0921, STM1045, STM2592
N1.HOG0002530	OG0002129	n0				PA0639			STM1046, STM2591, STM0922
N1.HOG0002531	OG0002130	n0				PA0640			STM2590, STM1047, STM0923
N1.HOG0002532	OG0002131	n0				PA0641			STM1048, STM2589, STM0925
N1.HOG0002533	OG0002132	n0				PA0674, PA4675, PA1365, PA0695			
N1.HOG0002534	OG0002133	n0				PA4541, PA4625, PA0690, PA4082			
N1.HOG0002535	OG0002134	n0				PA1909, PA4219, PA0801, PA2403			
N1.HOG0002536	OG0002135	n0				PA0852		XNR_RS25230, XNR_RS08630, XNR_RS11960	
N1.HOG0002537	OG0002136	n0				PA0880		XNR_RS16645, XNR_RS19255	STM3117
N1.HOG0002538	OG0002137	n0				PA0936, PA4512		XNR_RS19550	STM4286
N1.HOG0002539	OG0002138	n0				PA0983, PA1937, PA0979			STM0556
N1.HOG0002540	OG0002139	n0				PA3143, PA0986			STM2765, STM0297
N1.HOG0002541	OG0002140	n0				PA0987, PA3142			STM0298, STM2764
N1.HOG0002542	OG0002141	n0				PA1291, PA1833a, PA1239, PA1771			
N1.HOG0002543	OG0002142	n0				PA4144, PA2522, PA1248, PA3404			
N1.HOG0002544	OG0002143	n0				PA1266, PA1488, PA5418, PA2194			
N1.HOG0002545	OG0002144	n0				PA1484, PA4806, PA2591, PA3599			
N1.HOG0002546	OG0002145	n0				PA1554, PA1856, PA4133, PA1557			
N1.HOG0002547	OG0002146	n0				PA1552.1, PA1555.1, PA4134, PA1855			
N1.HOG0002548	OG0002147	n0				PA1900, PA4210, PA1899, PA4211			
N1.HOG0002549	OG0002148	n0				PA5314, PA1917, PA3425, PA2762			
N1.HOG0002550	OG0002149	n0				PA5396, PA2393		XNR_RS09710	
N1.HOG0002551	OG0002150	n0				PA3458		XNR_RS15440	
N1.HOG0002552	OG0002151	n0				PA5435			STM0055, STM3352
N1.HOG0002553	OG0002158	n0						XNR_RS28300, XNR_RS22645, XNR_RS00755	
N1.HOG0002554	OG0002159	n0						XNR_RS08965, XNR_RS27335, XNR_RS18810, XNR_RS28670	
N1.HOG0002555	OG0002160	n0						XNR_RS25210, XNR_RS03585, XNR_RS26260, XNR_RS15010	
N1.HOG0002556	OG0002161	n0						XNR_RS23880, XNR_RS25490, XNR_RS19980, XNR_RS13720	
N1.HOG0002557	OG0002162	n0						XNR_RS14010, XNR_RS19440, XNR_RS15640, XNR_RS22105	
N1.HOG0002558	OG0002163	n0						XNR_RS01005, XNR_RS20055, XNR_RS21925, XNR_RS16820	
N1.HOG0002559	OG0002164	n0						XNR_RS20750, XNR_RS11435, XNR_RS19675, XNR_RS09170	
N1.HOG0002560	OG0002165	n0						XNR_RS11440, XNR_RS09175, XNR_RS19670, XNR_RS20745	
N1.HOG0002561	OG0002166	n0						XNR_RS04375, XNR_RS04900, XNR_RS17160, XNR_RS19530	
N1.HOG0002562	OG0002167	n0						XNR_RS18715, XNR_RS18720, XNR_RS31290, XNR_RS30840	
N1.HOG0002563	OG0002168	n0						XNR_RS17810, XNR_RS20795, XNR_RS17825, XNR_RS17805	
N1.HOG0002564	OG0002169	n0						XNR_RS15900, XNR_RS26790, XNR_RS06945, XNR_RS17360	
N1.HOG0002565	OG0002170	n0						XNR_RS15685, XNR_RS16360, XNR_RS16350, XNR_RS02320	
N1.HOG0002566	OG0002171	n0						XNR_RS14015, XNR_RS00275, XNR_RS24055, XNR_RS12385	
N1.HOG0002567	OG0002172	n0						XNR_RS16385, XNR_RS09060, XNR_RS12825, XNR_RS31200	
N1.HOG0002568	OG0002173	n0						XNR_RS28945, XNR_RS28955, XNR_RS07000, XNR_RS28930	
N1.HOG0002569	OG0002174	n0						XNR_RS03305, XNR_RS10030, XNR_RS15750, XNR_RS02875	
N1.HOG0002570	OG0002175	n0						XNR_RS10060, XNR_RS10095, XNR_RS28630, XNR_RS17165	
N1.HOG0002571	OG0002176	n0						XNR_RS30300, XNR_RS30060, XNR_RS30005, XNR_RS30305	
N1.HOG0002572	OG0002177	n0							STM1027, STM0906, STM2237, STM2613
N1.HOG0002573	OG0002178	-	BSU_05710, BSU_34020, BSU_00160						
N1.HOG0002574	OG0002179	-	BSU_00880		Rv3586			XNR_RS17320	
N1.HOG0002575	OG0002180	-	BSU_01000		Rv0638			XNR_RS18350	
N1.HOG0002576	OG0002181	-	BSU_01290		Rv0717			XNR_RS18540	
N1.HOG0002577	OG0002183	-	BSU_01720			PA0312		XNR_RS01485	
N1.HOG0002578	OG0002184	-	BSU_02240	b1598					STM1484
N1.HOG0002579	OG0002185	-	BSU_05440, BSU_02260					XNR_RS02115	
N1.HOG0002580	OG0002186	-	BSU_02500	b3226					STM3340
N1.HOG0002581	OG0002187	-	BSU_02510	b3128					STM3250
N1.HOG0002582	OG0002188	-	BSU_02520					XNR_RS16290, XNR_RS03640	
N1.HOG0002583	OG0002189	-	BSU_22930, BSU_02600, BSU_13820						
N1.HOG0002584	OG0002190	-	BSU_02610					XNR_RS15420, XNR_RS20340	
N1.HOG0002585	OG0002191	-	BSU_02620					XNR_RS23830, XNR_RS04315	
N1.HOG0002586	OG0002193	-	BSU_03190			PA4584		XNR_RS25065	
N1.HOG0002587	OG0002194	-	BSU_40730, BSU_03580					XNR_RS26900	
N1.HOG0002588	OG0002195	-	BSU_21390, BSU_20450, BSU_03680						
N1.HOG0002589	OG0002196	-	BSU_06700, BSU_03850, BSU_33030						
N1.HOG0002590	OG0002197	-	BSU_03981	b3599					STM3685
N1.HOG0002591	OG0002198	-	BSU_03990	b3600					STM3686
N1.HOG0002592	OG0002199	-	BSU_04150	b1647					STM1439
N1.HOG0002593	OG0002200	-	BSU_04320		Rv2690c			XNR_RS04920	
N1.HOG0002594	OG0002201	-	BSU_04410			PA2490		XNR_RS08615	
N1.HOG0002595	OG0002202	-	BSU_06320, BSU_05470, BSU_04540						
N1.HOG0002596	OG0002203	-	BSU_04590		Rv1227c			XNR_RS17190	
N1.HOG0002597	OG0002204	-	BSU_05130		Rv3583c			XNR_RS12745	
N1.HOG0002598	OG0002205	-	BSU_05310			PA1352			STM2812
N1.HOG0002599	OG0002206	-	BSU_05450	b2966					STM3115
N1.HOG0002600	OG0002207	-	BSU_24020, BSU_26580, BSU_05460						
N1.HOG0002601	OG0002208	-	BSU_19570, BSU_12870, BSU_05490						
N1.HOG0002602	OG0002209	-	BSU_05560, BSU_05520, BSU_05570						
N1.HOG0002603	OG0002210	-	BSU_05530	b0906					STM0976
N1.HOG0002604	OG0002211	-	BSU_05600, BSU_40290					XNR_RS26325	
N1.HOG0002605	OG0002212	-	BSU_05630, BSU_10860			PA2496			
N1.HOG0002606	OG0002213	-	BSU_35790, BSU_05870, BSU_12020						
N1.HOG0002607	OG0002214	-	BSU_14520, BSU_06560	b3665					
N1.HOG0002608	OG0002215	-	BSU_06840	b1983					STM4499
N1.HOG0002609	OG0002216	-	BSU_06870		Rv0141c	PA3332			
N1.HOG0002610	OG0002217	-	BSU_06910			PA2185			STM1731
N1.HOG0002611	OG0002218	-	BSU_30090, BSU_06940, BSU_07040						
N1.HOG0002612	OG0002219	-	BSU_30120, BSU_07000						STM1911
N1.HOG0002613	OG0002220	-	BSU_07070, BSU_07020, BSU_39120						
N1.HOG0002614	OG0002221	-	BSU_32660, BSU_07160					XNR_RS14210	
N1.HOG0002615	OG0002222	-	BSU_07320	b0479					STM0493
N1.HOG0002616	OG0002223	-	BSU_07830	b0578					STM0578
N1.HOG0002617	OG0002224	-	BSU_07920	b3196					STM3314
N1.HOG0002618	OG0002225	-	BSU_08210		Rv1273c			XNR_RS22155	
N1.HOG0002619	OG0002226	-	BSU_08340		Rv1176c			XNR_RS20415	
N1.HOG0002620	OG0002227	-	BSU_08730		Rv1909c			XNR_RS07915	
N1.HOG0002621	OG0002228	-	BSU_08760					XNR_RS17615, XNR_RS24905	
N1.HOG0002622	OG0002229	-	BSU_13940, BSU_09250						STM3133
N1.HOG0002623	OG0002230	-	BSU_09270	b2768				XNR_RS28900	
N1.HOG0002624	OG0002231	-	BSU_09310		Rv3308			XNR_RS19865	
N1.HOG0002625	OG0002232	-	BSU_09710	b0448					STM0460
N1.HOG0002626	OG0002233	-	BSU_09720	b0449					STM0461
N1.HOG0002627	OG0002234	-	BSU_09860, BSU_27640		Rv3237c				
N1.HOG0002628	OG0002235	-	BSU_10100		Rv3592			XNR_RS22570	
N1.HOG0002629	OG0002236	-	BSU_10130		Rv1485			XNR_RS05015	
N1.HOG0002630	OG0002237	-	BSU_10140		Rv2677c			XNR_RS03740	
N1.HOG0002631	OG0002238	-	BSU_10240		Rv1339			XNR_RS08845	
N1.HOG0002632	OG0002239	-	BSU_10310			PA4026, PA0483			
N1.HOG0002633	OG0002240	-	BSU_10510, BSU_35080, BSU_35050						
N1.HOG0002634	OG0002241	-	BSU_10720, BSU_10670, BSU_31790						
N1.HOG0002635	OG0002242	-	BSU_17920, BSU_10730, BSU_13640						
N1.HOG0002636	OG0002244	-	BSU_11150	b4190					STM4380
N1.HOG0002637	OG0002245	-	BSU_11560		Rv2470			XNR_RS21155	
N1.HOG0002638	OG0002246	-	BSU_12010	b3949					STM4112
N1.HOG0002639	OG0002248	-	BSU_12230		Rv0260c			XNR_RS09165	
N1.HOG0002640	OG0002249	-	BSU_12300	b3092					STM3137
N1.HOG0002641	OG0002250	-	BSU_12340	b4322					STM3135
N1.HOG0002642	OG0002251	-	BSU_12390	b3091					STM0650
N1.HOG0002643	OG0002252	-	BSU_12410, BSU_26780, BSU_10800						
N1.HOG0002644	OG0002253	-	BSU_25950, BSU_21250, BSU_12750						
N1.HOG0002645	OG0002254	-	BSU_25940, BSU_12760, BSU_20420						
N1.HOG0002646	OG0002255	-	BSU_25930, BSU_12770, BSU_21270						
N1.HOG0002647	OG0002256	-	BSU_12780, BSU_25920, BSU_21240						
N1.HOG0002648	OG0002257	-	BSU_12920					XNR_RS02180, XNR_RS19295	
N1.HOG0002649	OG0002258	-	BSU_13080			PA3944, PA3945			
N1.HOG0002650	OG0002259	-	BSU_13200, BSU_24760, BSU_19450						
N1.HOG0002651	OG0002260	-	BSU_13520					XNR_RS21400, XNR_RS21535	
N1.HOG0002652	OG0002261	-	BSU_14010			PA3349			STM2314
N1.HOG0002653	OG0002262	-	BSU_14180	b0166					STM0213
N1.HOG0002654	OG0002263	-	BSU_14930		Rv0102			XNR_RS27735	
N1.HOG0002655	OG0002264	-	BSU_15070		Rv2926c			XNR_RS06135	
N1.HOG0002656	OG0002265	-	BSU_15270		Rv1824			XNR_RS27065	
N1.HOG0002657	OG0002266	-	BSU_15420		Rv2145c			XNR_RS23785	
N1.HOG0002658	OG0002267	-	BSU_15840		Rv2974c			XNR_RS06160	
N1.HOG0002659	OG0002268	-	BSU_16000		Rv2908c			XNR_RS06035	
N1.HOG0002660	OG0002270	-	BSU_21590, BSU_17500, BSU_19010						
N1.HOG0002661	OG0002271	-	BSU_18230			PA2011		XNR_RS20835	
N1.HOG0002662	OG0002272	-	BSU_18540, BSU_27760						STM4434
N1.HOG0002663	OG0002273	-	BSU_20930, BSU_36980, BSU_18590						
N1.HOG0002664	OG0002274	-	BSU_18670, BSU_33240		Rv3471c				
N1.HOG0002665	OG0002275	-	BSU_18800		Rv2068c			XNR_RS11745	
N1.HOG0002666	OG0002276	-	BSU_18820, BSU_20580, BSU_18908						
N1.HOG0002667	OG0002277	-	BSU_18950, BSU_23700, BSU_21510						
N1.HOG0002668	OG0002278	-	BSU_19020		Rv3727			XNR_RS26750	
N1.HOG0002669	OG0002279	-	BSU_19120		Rv0081			XNR_RS14185	
N1.HOG0002670	OG0002280	-	BSU_19270, BSU_19280, BSU_19259						
N1.HOG0002671	OG0002281	-	BSU_32890, BSU_19530, BSU_26660						
N1.HOG0002672	OG0002282	-	BSU_19690	b4146					STM4333
N1.HOG0002673	OG0002283	-	BSU_19940		Rv2795c			XNR_RS28345	
N1.HOG0002674	OG0002284	-	BSU_21750			PA0114		XNR_RS14470	
N1.HOG0002675	OG0002285	-	BSU_21890	b1962					STM1993
N1.HOG0002676	OG0002286	-	BSU_21910	b4013					STM4182
N1.HOG0002677	OG0002287	-	BSU_22130	b2843					STM3018
N1.HOG0002678	OG0002288	-	BSU_22480	b0963					STM1076
N1.HOG0002679	OG0002289	-	BSU_22610		Rv3754			XNR_RS25070	
N1.HOG0002680	OG0002291	-	BSU_23010			PA2884, PA5132			
N1.HOG0002681	OG0002292	-	BSU_23080	b1693					STM1358
N1.HOG0002682	OG0002293	-	BSU_23130		Rv0529			XNR_RS17655	
N1.HOG0002683	OG0002294	-	BSU_23500	b4383					STM4569
N1.HOG0002684	OG0002295	-	BSU_23670			PA4798		XNR_RS09890	
N1.HOG0002685	OG0002296	-	BSU_23830, BSU_26910					XNR_RS06650	
N1.HOG0002686	OG0002297	-	BSU_24080			PA3418		XNR_RS14075	
N1.HOG0002687	OG0002298	-	BSU_24260		Rv1694			XNR_RS24960	
N1.HOG0002688	OG0002299	-	BSU_24830	b1326					STM1680
N1.HOG0002689	OG0002300	-	BSU_25170		Rv2230c	PA3762			
N1.HOG0002690	OG0002301	-	BSU_35270, BSU_25190			PA0518			
N1.HOG0002691	OG0002302	-	BSU_25280		Rv2362c			XNR_RS21855	
N1.HOG0002692	OG0002303	-	BSU_25300		Rv3315c			XNR_RS19700	
N1.HOG0002693	OG0002304	-	BSU_25490		Rv2374c			XNR_RS21700	
N1.HOG0002694	OG0002305	-	BSU_25730		Rv1122			XNR_RS14915	
N1.HOG0002695	OG0002306	-	BSU_25780			PA2279		XNR_RS15950	
N1.HOG0002696	OG0002307	-	BSU_25790		Rv2643			XNR_RS15955	
N1.HOG0002697	OG0002309	-	BSU_26640			PA5393		XNR_RS00820	
N1.HOG0002698	OG0002310	-	BSU_26830	b1973					STM1263
N1.HOG0002699	OG0002311	-	BSU_26890					XNR_RS03105, XNR_RS24045	
N1.HOG0002700	OG0002312	-	BSU_34460, BSU_27030					XNR_RS03045	
N1.HOG0002701	OG0002313	-	BSU_27040	b1819					STM1832
N1.HOG0002702	OG0002314	-	BSU_27330	b2066					STM2122
N1.HOG0002703	OG0002315	-	BSU_27970		Rv2625c			XNR_RS25655	
N1.HOG0002704	OG0002316	-	BSU_28140		Rv0511			XNR_RS17515	
N1.HOG0002705	OG0002317	-	BSU_28330	b1932				XNR_RS28655	
N1.HOG0002706	OG0002318	-	BSU_28590		Rv3856c			XNR_RS28180	
N1.HOG0002707	OG0002319	-	BSU_28650		Rv1644			XNR_RS25935	
N1.HOG0002708	OG0002320	-	BSU_29150	b1789					STM1280
N1.HOG0002709	OG0002322	-	BSU_30150	b4118					STM4297
N1.HOG0002710	OG0002323	-	BSU_34690, BSU_39630, BSU_30370						
N1.HOG0002711	OG0002324	-	BSU_39650, BSU_34710, BSU_30390						
N1.HOG0002712	OG0002325	-	BSU_34720, BSU_30400, BSU_39660						
N1.HOG0002713	OG0002326	-	BSU_30670	b2687					STM2817
N1.HOG0002714	OG0002327	-	BSU_30810	b2263					STM2308
N1.HOG0002715	OG0002328	-	BSU_31180	b3903					STM4046
N1.HOG0002716	OG0002329	-	BSU_31190	b3901					STM4043
N1.HOG0002717	OG0002330	-	BSU_31200	b3904					STM4047
N1.HOG0002718	OG0002331	-	BSU_31560			PA0137		XNR_RS19690	
N1.HOG0002719	OG0002332	-	BSU_31570			PA0138		XNR_RS19695	
N1.HOG0002720	OG0002333	-	BSU_38770, BSU_31580						STM0057
N1.HOG0002721	OG0002334	-	BSU_31620			PA1055		XNR_RS31520	
N1.HOG0002722	OG0002335	-	BSU_31650			PA1058		XNR_RS03960	
N1.HOG0002723	OG0002336	-	BSU_31660			PA1059		XNR_RS03955	
N1.HOG0002724	OG0002337	-	BSU_32100					XNR_RS13915, XNR_RS09915	
N1.HOG0002725	OG0002339	-	BSU_32130	b0104					STM0141
N1.HOG0002726	OG0002340	-	BSU_32180	b2164, b2161					
N1.HOG0002727	OG0002341	-	BSU_32450			PA1516		XNR_RS03120	
N1.HOG0002728	OG0002342	-	BSU_32500	b2877	Rv0371c				
N1.HOG0002729	OG0002344	-	BSU_33350	b1728					STM1321
N1.HOG0002730	OG0002345	-	BSU_33550	b3358					STM3467
N1.HOG0002731	OG0002346	-	BSU_33580		Rv1776c, Rv1255c				
N1.HOG0002732	OG0002347	-	BSU_34030	b0308				XNR_RS04110	
N1.HOG0002733	OG0002348	-	BSU_34050	b0306				XNR_RS04120	
N1.HOG0002734	OG0002349	-	BSU_34290, BSU_34220, BSU_40030						
N1.HOG0002735	OG0002350	-	BSU_34390		Rv2045c				STM1623
N1.HOG0002736	OG0002351	-	BSU_34620	b0403					STM0401
N1.HOG0002737	OG0002352	-	BSU_34750		Rv1423			XNR_RS24360	
N1.HOG0002738	OG0002353	-	BSU_35100		Rv1903			XNR_RS14620	
N1.HOG0002739	OG0002354	-	BSU_35480		Rv2417c			XNR_RS21630	
N1.HOG0002740	OG0002355	-	BSU_35600	b2046					STM2102
N1.HOG0002741	OG0002356	-	BSU_35760, BSU_35720					XNR_RS09290	
