HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N5.HOG0002977	OG0004134	-		b3773					STM3908
N5.HOG0002978	OG0004135	-		b3785					STM3919
N5.HOG0002979	OG0004136	-		b3792					STM3926
N5.HOG0002980	OG0004137	-		b3793					STM3928
N5.HOG0002981	OG0004138	-		b3810					STM3948
N5.HOG0002982	OG0004139	-		b3817					STM3953
N5.HOG0002983	OG0004140	-		b3818					STM3954
N5.HOG0002984	OG0004141	-		b3821					STM3957
N5.HOG0002985	OG0004142	-		b3831					STM3968
N5.HOG0002986	OG0004143	-		b3834					STM3971
N5.HOG0002987	OG0004144	-		b3842					STM3977
N5.HOG0002988	OG0004145	-		b3847					STM3984
N5.HOG0002989	OG0004146	-		b3850					STM3987
N5.HOG0002990	OG0004147	-		b3856					STM3993
N5.HOG0002991	OG0004148	-		b3858					STM3995
N5.HOG0002992	OG0004149	-		b3866					STM4003
N5.HOG0002993	OG0004150	-		b3875					STM4016
N5.HOG0002994	OG0004151	-		b3878					STM4019
N5.HOG0002995	OG0004152	-		b3880					STM4021
N5.HOG0002996	OG0004153	-		b3881					STM4022
N5.HOG0002997	OG0004154	-		b3883					STM4024
N5.HOG0002998	OG0004155	-		b3885					STM4026
N5.HOG0002999	OG0004156	-		b3890, b3889					
N5.HOG0003000	OG0004157	-		b3892					STM4035
N5.HOG0003001	OG0004158	-		b3902					STM4045
N5.HOG0003002	OG0004159	-		b3907					STM4050
N5.HOG0003003	OG0004160	-		b3920					STM4082
N5.HOG0003004	OG0004161	-		b3921					STM4083
N5.HOG0003005	OG0004162	-		b3928					STM4088
N5.HOG0003006	OG0004163	-		b3938					STM4099
N5.HOG0003007	OG0004164	-		b3940					STM4101
N5.HOG0003008	OG0004165	-		b3950					STM4113
N5.HOG0003009	OG0004166	-		b3951					STM4114
N5.HOG0003010	OG0004167	-		b3952					STM4115
N5.HOG0003011	OG0004168	-		b3953					STM4116
N5.HOG0003012	OG0004169	-		b3964					STM4128
N5.HOG0003013	OG0004170	-		b3990					STM4159
N5.HOG0003014	OG0004171	-		b3999					STM4169
N5.HOG0003015	OG0004172	-		b4001					STM4171
N5.HOG0003016	OG0004173	-		b4002					STM4172
N5.HOG0003017	OG0004174	-		b4021					STM4190
N5.HOG0003018	OG0004175	-		b4022					STM4193
N5.HOG0003019	OG0004176	-		b4023					STM4194
N5.HOG0003020	OG0004177	-		b4026					STM4222
N5.HOG0003021	OG0004178	-		b4036					STM4231
N5.HOG0003022	OG0004179	-		b4037					STM4232
N5.HOG0003023	OG0004180	-		b4039					STM4233
N5.HOG0003024	OG0004181	-		b4050					STM4244
N5.HOG0003025	OG0004182	-		b4055					STM4249
N5.HOG0003026	OG0004183	-		b4060					STM4263
N5.HOG0003027	OG0004184	-		b4070					STM4277
N5.HOG0003028	OG0004185	-		b4071					STM4278
N5.HOG0003029	OG0004186	-		b4074					STM4281
N5.HOG0003030	OG0004187	-		b4078					STM4284
N5.HOG0003031	OG0004196	-		b4112					STM4291
N5.HOG0003032	OG0004197	-		b4113					STM4292
N5.HOG0003033	OG0004198	-		b4123					STM4301
N5.HOG0003034	OG0004199	-		b4133					STM2557
N5.HOG0003035	OG0004200	-		b4145					STM4332
N5.HOG0003036	OG0004202	-		b4155					STM4344
N5.HOG0003037	OG0004203	-		b4156					STM4345
N5.HOG0003038	OG0004204	-		b4158					STM4346
N5.HOG0003039	OG0004205	-		b4183					STM4373
N5.HOG0003040	OG0004206	-		b4184					STM4374
N5.HOG0003041	OG0004207	-		b4185					STM4375
N5.HOG0003042	OG0004208	-		b4188					STM4378
N5.HOG0003043	OG0004209	-		b4189					STM4379
N5.HOG0003044	OG0004210	-		b4191					STM4381
N5.HOG0003045	OG0004211	-		b4192					STM4382
N5.HOG0003046	OG0004212	-		b4199					STM4389
N5.HOG0003047	OG0004213	-		b4201					STM4392
N5.HOG0003048	OG0004214	-		b4204, b4325					
N5.HOG0003049	OG0004215	-		b4206					STM4396
N5.HOG0003050	OG0004216	-		b4209					STM4399
N5.HOG0003051	OG0004217	-		b4210					STM4400
N5.HOG0003052	OG0004218	-		b4216					STM4405
N5.HOG0003053	OG0004219	-		b4217					STM4406
N5.HOG0003054	OG0004220	-		b4218					STM4407
N5.HOG0003055	OG0004221	-		b4237					STM4451
N5.HOG0003056	OG0004222	-		b4241					STM4455
N5.HOG0003057	OG0004223	-		b4246					STM4461
N5.HOG0003058	OG0004224	-		b4255					STM4470
N5.HOG0003059	OG0004225	-		b4300					STM1618
N5.HOG0003060	OG0004226	-		b4301					STM1617
N5.HOG0003061	OG0004227	-		b4302					STM1616
N5.HOG0003062	OG0004228	-		b4303					STM1615
N5.HOG0003063	OG0004230	-		b4310					STM1130
N5.HOG0003064	OG0004231	-		b4326					STM3130
N5.HOG0003065	OG0004232	-		b4328					STM4512
N5.HOG0003066	OG0004233	-		b4329					STM4513
N5.HOG0003067	OG0004234	-		b4330					STM4514
N5.HOG0003068	OG0004236	-		b4337					STM4517
N5.HOG0003069	OG0004237	-		b4341					STM4521
N5.HOG0003070	OG0004238	-		b4347					STM4523
N5.HOG0003071	OG0004239	-		b4350					STM4526
N5.HOG0003072	OG0004240	-		b4359					STM4541
N5.HOG0003073	OG0004241	-		b4360					STM4542
N5.HOG0003074	OG0004242	-		b4363					STM4545
N5.HOG0003075	OG0004243	-		b4364					STM4546
N5.HOG0003076	OG0004244	-		b4365					STM4547
N5.HOG0003077	OG0004245	-		b4366					STM4548
N5.HOG0003078	OG0004246	-		b4367					STM4550
N5.HOG0003079	OG0004247	-		b4372					STM4557
N5.HOG0003080	OG0004248	-		b4377					STM4563
N5.HOG0003081	OG0004249	-		b4379					STM4565
N5.HOG0003082	OG0004250	-		b4380					STM4566
N5.HOG0003083	OG0004251	-		b4387					STM4577
N5.HOG0003084	OG0004252	-		b4393					STM4583
N5.HOG0003085	OG0004253	-		b4401					STM4598
N5.HOG0003086	OG0004254	-		b4402					STM4599
N5.HOG0003087	OG0004255	-		b4592					STM1794
N5.HOG0003088	OG0004256	-		b4618					STM3796B
N5.HOG0003089	OG0004258	-		b4724, b4723					
N5.HOG0003090	OG0004259	-		b4748, b4744					
N5.HOG0003091	OG0004260	-		b4751					STM1829
N5.HOG0003092	OG0004261	-		b2941					STM3089
N5.HOG0003093	OG0004263	-		b4795, b4795					
N5.HOG0003094	OG0004264	-		b4821					STM4276
N5.HOG0003095	OG0004265	-		b1660					STM1428
N5.HOG0003096	OG0004266	-		b1874					STM1907
N5.HOG0003097	OG0004267	-		b4406					STM0238
N5.HOG0003098	OG0004268	-		b1831					STM1846
N5.HOG0003099	OG0004269	-		b3023					STM3175
N5.HOG0003100	OG0004270	-		b4470					STM3238
N5.HOG0003101	OG0004271	-		b3110					STM3239
N5.HOG0003102	OG0004272	-		b3283					STM3403
N5.HOG0003103	OG0004273	-		b4476					STM3541
N5.HOG0003104	OG0004274	-		b3530					STM3616
N5.HOG0003105	OG0004275	-		b3570					STM3663
N5.HOG0003106	OG0004276	-		b3572					STM3665
N5.HOG0003107	OG0004277	-		b3755					STM3888
N5.HOG0003108	OG0004278	-		b3790					STM3924
N5.HOG0003109	OG0004279	-		b4481					STM3927
N5.HOG0003110	OG0004280	-		b3825					STM3961
N5.HOG0003111	OG0004281	-		b4484					STM4060
N5.HOG0003112	OG0004283	-		b4410					STM4335
N5.HOG0003113	OG0004284	-		b4411					STM4336
N5.HOG0003114	OG0004285	-		b4257					STM4474
N5.HOG0003115	OG0004286	-		b4509					STM2618
N5.HOG0003116	OG0004287	-		b4528, b4510					
N5.HOG0003117	OG0004288	-		b4513					STM0707
N5.HOG0003118	OG0004289	-		b4515					STM0742
N5.HOG0003119	OG0004290	-		b4517					STM1809
N5.HOG0003120	OG0004291	-		b4526					STM2630
N5.HOG0003121	OG0004292	-		b4529					STM1649
N5.HOG0003122	OG0004293	-		b4536					STM1841
N5.HOG0003123	OG0004295	-		b4542					STM2161
N5.HOG0003124	OG0004297	-		b4547					STM2484
N5.HOG0003125	OG0004298	-		b4553					STM3657
N5.HOG0003126	OG0004299	-		b4554					STM3688
N5.HOG0003127	OG0004300	-		b4555					STM3774
N5.HOG0003128	OG0004301	-		b4558					STM3946
N5.HOG0003129	OG0004302	-		b4565					STM1613
N5.HOG0003130	OG0004303	-		b4567					STM4552
N5.HOG0003131	OG0005216	-							STM2006, STM2760
N5.HOG0003132	OG0005217	-							STM0030, STM0014
N5.HOG0003133	OG0005218	-							STM0028, PSLT001
N5.HOG0003134	OG0005219	-							STM4103, STM0037
N5.HOG0003135	OG0005220	-							STM0341, STM0344
N5.HOG0003136	OG0005221	-							STM0345, STM0342
N5.HOG0003137	OG0005222	-							STM0438, STM0437
N5.HOG0003138	OG0005223	-							STM4204, STM0557
N5.HOG0003139	OG0005224	-							STM0573, STM4539
N5.HOG0003140	OG0005225	-							STM0574, STM4538
N5.HOG0003141	OG0005226	-							STM0894, STM1006
N5.HOG0003142	OG0005227	-							STM0896, STM2616
N5.HOG0003143	OG0005228	-							STM0909, STM1030
N5.HOG0003144	OG0005229	-							STM0910, STM1031
N5.HOG0003145	OG0005230	-							STM0911, STM1032
N5.HOG0003146	OG0005231	-							STM0912, STM1033
N5.HOG0003147	OG0005232	-							STM0972, STM2945
N5.HOG0003148	OG0005233	-							STM1007, STM2634
N5.HOG0003149	OG0005234	-							STM2633, STM1008
N5.HOG0003150	OG0005235	-							STM1010, STM2631
N5.HOG0003151	OG0005236	-							STM1011, STM2629
N5.HOG0003152	OG0005237	-							STM2628, STM1012
N5.HOG0003153	OG0005238	-							STM2627, STM1013
N5.HOG0003154	OG0005239	-							STM2624, STM1016
N5.HOG0003155	OG0005240	-							STM1017, STM2623
N5.HOG0003156	OG0005241	-							STM1018, STM2622
N5.HOG0003157	OG0005242	-							STM1020, STM2620
N5.HOG0003158	OG0005243	-							STM1021, STM2619
N5.HOG0003159	OG0005244	-							STM1039, STM2596
N5.HOG0003160	OG0005245	-							STM1088, STM2780
N5.HOG0003161	OG0005246	-							STM4051, STM1131
N5.HOG0003162	OG0005247	-							STM3548, STM1381
N5.HOG0003163	OG0005248	-							STM1867, STM2585A
N5.HOG0003164	OG0005249	-							STM2044, STM2041
N5.HOG0003165	OG0005250	-							STM2137, STM4157
N5.HOG0003166	OG0005251	-							STM2514, STM2515
N5.HOG0003167	OG0005252	-							STM4211, STM2697
N5.HOG0003168	OG0005253	-							STM2746, STM3753
N5.HOG0003169	OG0005254	-							STM2866, STM3025
N5.HOG0003170	OG0005255	-							PSLT072, STM2877
N5.HOG0003171	OG0005256	-							PSLT106, STM3033
N5.HOG0003172	OG0005257	-							PSLT107, STM3034
N5.HOG0003173	OG0005258	-							STM3170, STM4053
N5.HOG0003174	OG0005259	-							STM3767, STM4447
N5.HOG0003175	OG0005260	-							STM3768, STM4446
N5.HOG0003176	OG0005261	-							STM4445, STM4413
