Orthogroup	Eco	Mtu	Pae	Sal	Sen	sac
OG0010528						WP_011278640.1
OG0010529						WP_011278641.1
OG0010530						WP_011278642.1
OG0010531						WP_011278648.1
OG0010532						WP_011278649.1
OG0010533						WP_011278650.1
OG0010534						WP_011278653.1
OG0010535						WP_011278655.1
OG0010536						WP_011278661.1
OG0010537						WP_011278662.1
OG0010538						WP_011278666.1
OG0010539						WP_011278667.1
OG0010540						WP_011278670.1
OG0010541						WP_011278674.1
OG0010542						WP_011278676.1
OG0010543						WP_011278678.1
OG0010544						WP_011278680.1
OG0010545						WP_011278681.1
OG0010546						WP_011278683.1
OG0010547						WP_011278693.1
OG0010548						WP_011278694.1
OG0010549						WP_011278696.1
OG0010550						WP_011278697.1
OG0010551						WP_011278698.1
OG0010552						WP_011278700.1
OG0010553						WP_011278701.1
OG0010554						WP_011278702.1
OG0010555						WP_011278703.1
OG0010556						WP_011278706.1
OG0010557						WP_011278708.1
OG0010558						WP_011278710.1
OG0010559						WP_011278711.1
OG0010560						WP_011278713.1
OG0010561						WP_011278715.1
OG0010562						WP_011278723.1
OG0010563						WP_011278726.1
OG0010564						WP_011278729.1
OG0010565						WP_011278731.1
OG0010566						WP_011278733.1
OG0010567						WP_011278734.1
OG0010568						WP_011278736.1
OG0010569						WP_011278737.1
OG0010570						WP_011278738.1
OG0010571						WP_011278744.1
OG0010572						WP_011278754.1
OG0010573						WP_011278763.1
OG0010574						WP_011278765.1
OG0010575						WP_011278767.1
OG0010576						WP_011278769.1
OG0010577						WP_011278778.1
OG0010578						WP_011278780.1
OG0010579						WP_011278781.1
OG0010580						WP_011278782.1
OG0010581						WP_011278783.1
OG0010582						WP_011278784.1
OG0010583						WP_011278787.1
OG0010584						WP_011278789.1
OG0010585						WP_011278791.1
OG0010586						WP_011278794.1
OG0010587						WP_011278806.1
OG0010588						WP_011278807.1
OG0010589						WP_011278808.1
OG0010590						WP_011278810.1
OG0010591						WP_011278813.1
OG0010592						WP_011278815.1
OG0010593						WP_011278819.1
OG0010594						WP_011278822.1
OG0010595						WP_011278827.1
OG0010596						WP_011278841.1
OG0010597						WP_011278842.1
OG0010598						WP_011278843.1
OG0010599						WP_011278844.1
OG0010600						WP_011278845.1
OG0010601						WP_011278846.1
OG0010602						WP_011278848.1
OG0010603						WP_011278849.1
OG0010604						WP_011278850.1
OG0010605						WP_011278861.1
OG0010606						WP_011278862.1
OG0010607						WP_011278863.1
OG0010608						WP_011278864.1
OG0010609						WP_011278866.1
OG0010610						WP_011278867.1
OG0010611						WP_011278874.1
OG0010612						WP_011278881.1
OG0010613						WP_011278882.1
OG0010614						WP_011278885.1
OG0010615						WP_011278893.1
OG0010616						WP_011278896.1
OG0010617						WP_011278898.1
OG0010618						WP_011278899.1
OG0010619						WP_011278900.1
OG0010620						WP_011278902.1
OG0010621						WP_011278903.1
OG0010622						WP_011278911.1
OG0010623						WP_011278914.1
OG0010624						WP_011278915.1
OG0010625						WP_011278930.1
OG0010626						WP_011278941.1
OG0010627						WP_011278946.1
OG0010628						WP_011278947.1
OG0010629						WP_011278951.1
OG0010630						WP_011278965.1
OG0010631						WP_011278968.1
OG0010632						WP_011278974.1
OG0010633						WP_011278980.1
OG0010634						WP_011278982.1
OG0010635						WP_011278985.1
OG0010636						WP_011278987.1
OG0010637						WP_011278991.1
OG0010638						WP_011278992.1
OG0010639						WP_011279002.1
OG0010640						WP_011279003.1
OG0010641						WP_011279009.1
OG0010642						WP_011279017.1
OG0010643						WP_011279025.1
OG0010644						WP_011279026.1
OG0010645						WP_011279027.1
OG0010646						WP_011279030.1
OG0010647						WP_011279031.1
OG0010648						WP_011279036.1
OG0010649						WP_011279039.1
OG0010650						WP_011279041.1
OG0010651						WP_011279045.1
OG0010652						WP_011279046.1
OG0010653						WP_011279054.1
OG0010654						WP_011279056.1
OG0010655						WP_011279060.1
OG0010656						WP_011279067.1
OG0010657						WP_011279068.1
OG0010658						WP_011279069.1
OG0010659						WP_011279071.1
OG0010660						WP_011279080.1
OG0010661						WP_011279081.1
OG0010662						WP_011279083.1
OG0010663						WP_011279086.1
OG0010664						WP_011279092.1
OG0010665						WP_011279097.1
OG0010666						WP_011279099.1
OG0010667						WP_011279101.1
OG0010668						WP_011279103.1
OG0010669						WP_011279108.1
OG0010670						WP_011279109.1
OG0010671						WP_011279116.1
OG0010672						WP_011279121.1
OG0010673						WP_011279125.1
OG0010674						WP_011279130.1
OG0010675						WP_011279132.1
OG0010676						WP_011279138.1
OG0010677						WP_011279142.1
OG0010678						WP_011279144.1
OG0010679						WP_011279146.1
OG0010680						WP_011279148.1
OG0010681						WP_015385334.1
OG0010682						WP_015385341.1
OG0010683						WP_015385345.1
OG0010684						WP_015385346.1
OG0010685						WP_015385350.1
OG0010686						WP_015385353.1
OG0010687						WP_015385354.1
OG0010688						WP_015385355.1
OG0010689						WP_015385360.1
OG0010690						WP_015385364.1
OG0010691						WP_015385369.1
OG0010692						WP_015385374.1
OG0010693						WP_015385376.1
OG0010694						WP_015385377.1
OG0010695						WP_015385380.1
OG0010696						WP_015385381.1
OG0010697						WP_015385397.1
OG0010698						WP_015385402.1
OG0010699						WP_015385405.1
OG0010700						WP_015385413.1
OG0010701						WP_015385415.1
OG0010702						WP_015385417.1
OG0010703						WP_015385425.1
OG0010704						WP_015385427.1
OG0010705						WP_015385431.1
OG0010706						WP_015385435.1
OG0010707						WP_015385437.1
OG0010708						WP_015385439.1
OG0010709						WP_015385440.1
OG0010710						WP_015385441.1
OG0010711						WP_015385449.1
OG0010712						WP_015385456.1
OG0010713						WP_015385458.1
OG0010714						WP_015385459.1
OG0010715						WP_015385461.1
OG0010716						WP_015385462.1
OG0010717						WP_015385464.1
OG0010718						WP_015385468.1
OG0010719						WP_015385473.1
OG0010720						WP_015385487.1
OG0010721						WP_015385491.1
OG0010722						WP_015385493.1
OG0010723						WP_015385494.1
OG0010724						WP_015385495.1
OG0010725						WP_015385496.1
OG0010726						WP_015385500.1
OG0010727						WP_015385509.1
OG0010728						WP_015385513.1
OG0010729						WP_015385516.1
OG0010730						WP_015385525.1
OG0010731						WP_015385534.1
OG0010732						WP_015385538.1
OG0010733						WP_015385543.1
OG0010734						WP_015385545.1
OG0010735						WP_015385546.1
OG0010736						WP_015385547.1
OG0010737						WP_015385550.1
OG0010738						WP_015385559.1
OG0010739						WP_015385567.1
OG0010740						WP_015385578.1
OG0010741						WP_015385582.1
OG0010742						WP_015385584.1
OG0010743						WP_015385585.1
OG0010744						WP_015385593.1
OG0010745						WP_015385605.1
OG0010746						WP_015385606.1
OG0010747						WP_015385615.1
OG0010748						WP_015385619.1
OG0010749						WP_015385622.1
OG0010750						WP_015385624.1
OG0010751						WP_015385632.1
OG0010752						WP_015385645.1
OG0010753						WP_015385648.1
OG0010754						WP_015385656.1
OG0010755						WP_015385663.1
OG0010756						WP_015385674.1
OG0010757						WP_015385677.1
OG0010758						WP_015385678.1
OG0010759						WP_015385687.1
OG0010760						WP_015385692.1
OG0010761						WP_015385697.1
OG0010762						WP_015385701.1
OG0010763						WP_015385703.1
OG0010764						WP_015385707.1
OG0010765						WP_015385713.1
OG0010766						WP_015385716.1
OG0010767						WP_015385720.1
OG0010768						WP_015385721.1
OG0010769						WP_015385722.1
OG0010770						WP_015385723.1
OG0010771						WP_015385724.1
OG0010772						WP_015385730.1
OG0010773						WP_015385732.1
OG0010774						WP_015385736.1
OG0010775						WP_015385737.1
OG0010776						WP_015385742.1
OG0010777						WP_015385746.1
OG0010778						WP_015385749.1
OG0010779						WP_015385750.1
OG0010780						WP_015385754.1
OG0010781						WP_015385759.1
OG0010782						WP_015385760.1
OG0010783						WP_015385766.1
OG0010784						WP_015385777.1
OG0010785						WP_015385781.1
OG0010786						WP_015385805.1
OG0010787						WP_015385806.1
OG0010788						WP_015385810.1
OG0010789						WP_015385859.1
OG0010790						WP_015385870.1
OG0010791						WP_015385897.1
OG0010792						WP_024083350.1
OG0010793						WP_024083981.1
OG0010794						WP_039671597.1
OG0010795						WP_048054383.1
OG0010796						WP_048054384.1
OG0010797						WP_048054388.1
OG0010798						WP_048054391.1
OG0010799						WP_048054398.1
OG0010800						WP_048054399.1
OG0010801						WP_048054400.1
OG0010802						WP_048054411.1
OG0010803						WP_048054418.1
OG0010804						WP_048054424.1
OG0010805						WP_048054429.1
OG0010806						WP_052283899.1
OG0010807						WP_061972215.1
OG0010808						WP_069188162.1
OG0010809						WP_080504002.1
OG0010810						WP_080504006.1
OG0010811						WP_080504018.1
OG0010812						WP_080504021.1
OG0010813						WP_080504033.1
OG0010814						WP_147127836.1
OG0010815						WP_147127842.1
OG0010816						WP_147127844.1
OG0010817						WP_147127856.1
OG0010818						WP_155589489.1
OG0010819						WP_155589491.1
OG0010820						WP_162465564.1
OG0010821						WP_176586681.1
OG0010822						WP_176586687.1
OG0010823						WP_176586690.1
OG0010824						WP_176586694.1
OG0010825						WP_176586698.1
OG0010826						WP_176586700.1
OG0010827						WP_230937878.1
OG0010828						WP_230937879.1
OG0010829						WP_230937883.1
OG0010830						WP_230937884.1
OG0010831						WP_230937885.1
OG0010832						WP_230937888.1
OG0010833						WP_230937889.1
OG0010834						WP_230937895.1
OG0010835						WP_230937896.1
OG0010836						WP_230937899.1
OG0010837						WP_230937900.1
OG0010838						WP_230937901.1
OG0010839						WP_230937909.1
OG0010840						WP_230937915.1
OG0010841						WP_230937917.1
OG0010842						WP_230937920.1
OG0010843						WP_230937921.1
OG0010844						WP_230937923.1
OG0010845						WP_230937924.1
OG0010846						WP_230937926.1
OG0010847						WP_230937927.1
OG0010848						WP_230937928.1
OG0010849						WP_230937930.1
OG0010850						WP_230937931.1
OG0010851						WP_230937933.1
OG0010852						WP_230937935.1
OG0010853						WP_230937937.1
OG0010854						WP_230937942.1
OG0010855						WP_230937949.1
OG0010856						WP_230937950.1
OG0010857						WP_230937952.1
OG0010858						WP_230937953.1
OG0010859						WP_230937957.1
OG0010860						WP_230937958.1
OG0010861						WP_230937959.1
OG0010862						WP_230937960.1
OG0010863						WP_230937961.1
OG0010864						WP_230937966.1
OG0010865						WP_230937968.1
OG0010866						WP_230937971.1
OG0010867						WP_230937974.1
OG0010868						WP_230937984.1
OG0010869						WP_230949644.1
OG0010870						WP_230949645.1
OG0010871						WP_230949653.1
OG0010872						WP_230949762.1
OG0010873						WP_230949778.1
OG0010874						WP_232463157.1
OG0010875						WP_232463162.1
OG0010876						WP_238375754.1
OG0010877						WP_238375755.1
OG0010878						WP_238375757.1
OG0010879						WP_257719734.1
OG0010880						WP_257719735.1
OG0010881						WP_257719736.1
OG0010882						WP_257719737.1
OG0010883						WP_257719739.1
OG0010884						WP_257719744.1
