Gene	Orthogroup
Rv1397c	OG0001574
Rv1177	OG0001575
Rv2007c	OG0001575
PA3621	OG0001575
PA2715	OG0001575
XNR_RS08300	OG0001575
Rv2758c	OG0001576
Rv1560	OG0001576
Rv2545	OG0001576
Rv2009	OG0001576
Rv0634A	OG0001576
Rv3452	OG0001577
Rv2301	OG0001577
Rv1984c	OG0001577
Rv3451	OG0001577
Rv1758	OG0001577
PA2243	OG0001578
SACI_RS00645	OG0001578
Rv1817	OG0001578
Rv3537	OG0001578
STM0691	OG0001578
XNR_RS26850	OG0001579
XNR_RS07230	OG0001579
STM0018	OG0001579
Rv1987	OG0001579
XNR_RS07225	OG0001579
Rv2065	OG0001580
STM2033	OG0001580
XNR_RS23120	OG0001580
SACI_RS01955	OG0001580
PA2905	OG0001580
Rv2071c	OG0001581
XNR_RS23135	OG0001581
STM2029	OG0001581
PA2948	OG0001581
SACI_RS01930	OG0001581
SACI_RS08935	OG0001582
XNR_RS23430	OG0001582
SACI_RS10935	OG0001582
Rv2195	OG0001582
SACI_RS10095	OG0001582
SACI_RS11520	OG0001583
XNR_RS24630	OG0001583
STM2034	OG0001583
Rv2236c	OG0001583
PA1275	OG0001583
XNR_RS14665	OG0001584
XNR_RS13295	OG0001584
PA1047	OG0001584
Rv2463	OG0001584
XNR_RS10435	OG0001584
STM3119	OG0001585
XNR_RS02260	OG0001585
SACI_RS05110	OG0001585
Rv2499c	OG0001585
SACI_RS05175	OG0001585
XNR_RS01150	OG0001586
Rv2664	OG0001586
XNR_RS12930	OG0001586
XNR_RS03200	OG0001586
XNR_RS26675	OG0001586
STM2035	OG0001587
Rv2848c	OG0001587
PA1273	OG0001587
SACI_RS03950	OG0001587
XNR_RS24610	OG0001587
Rv3574	OG0001588
XNR_RS02530	OG0001588
PA3973	OG0001588
Rv2912c	OG0001588
XNR_RS19465	OG0001588
Rv3520c	OG0001589
Rv2951c	OG0001589
XNR_RS25565	OG0001589
XNR_RS04710	OG0001589
XNR_RS02395	OG0001589
SACI_RS05745	OG0001590
PA5459	OG0001590
PA5457	OG0001590
Rv3030	OG0001590
XNR_RS22620	OG0001590
PA1538	OG0001591
XNR_RS09690	OG0001591
Rv3049c	OG0001591
XNR_RS10475	OG0001591
PA2097	OG0001591
PA0421	OG0001592
XNR_RS23240	OG0001592
PA4657	OG0001592
Rv3170	OG0001592
XNR_RS27215	OG0001592
SACI_RS10855	OG0001593
SACI_RS10570	OG0001593
SACI_RS08310	OG0001593
Rv3510c	OG0001593
SACI_RS10850	OG0001593
Rv3499c	OG0001594
XNR_RS04615	OG0001594
Rv0589	OG0001594
Rv0169	OG0001594
Rv1966	OG0001594
STM2019	OG0001595
SACI_RS02015	OG0001595
PA1277	OG0001595
XNR_RS24625	OG0001595
Rv0255c	OG0001595
XNR_RS03625	OG0001596
STM1560	OG0001596
PA2164	OG0001596
SACI_RS06880	OG0001596
Rv1562c	OG0001596
PA2162	OG0001597
XNR_RS03610	OG0001597
SACI_RS06870	OG0001597
STM1559	OG0001597
Rv1563c	OG0001597
PA4540	OG0001598
PA0040	OG0001598
PA0692	OG0001598
PA4624	OG0001598
PA2463	OG0001598
SACI_RS03385	OG0001599
PA0515	OG0001599
PA0513	OG0001599
PA0514	OG0001599
PA0512	OG0001599
PA3229	OG0001600
PA0874	OG0001600
PA2118a	OG0001600
PA1233	OG0001600
PA3412	OG0001600
STM3020	OG0001601
PA2879	OG0001601
PA2758	OG0001601
PA1003	OG0001601
PA4989	OG0001601
PA1247	OG0001602
PA1877	OG0001602
PA3405	OG0001602
STM2692	OG0001602
PA4142	OG0001602
PA3271	OG0001603
PA1976	OG0001603
PA1396	OG0001603
PA1992	OG0001603
PA4725	OG0001603
PA1600	OG0001604
PA2266	OG0001604
PA2481	OG0001604
PA4571	OG0001604
PA4619	OG0001604
PA2070	OG0001605
PA2089	OG0001605
PA4035	OG0001605
PA2590	OG0001605
PA2057	OG0001605
XNR_RS05020	OG0001606
XNR_RS10590	OG0001606
XNR_RS09200	OG0001606
PA2269	OG0001606
XNR_RS25705	OG0001606
PA3523	OG0001607
STM0352	OG0001607
PA4206	OG0001607
PA4374	OG0001607
PA2493	OG0001607
PA4177	OG0001608
PA5465	OG0001608
PA2722	OG0001608
STM1573	OG0001608
PA2706	OG0001608
PA5463	OG0001609
PA5212	OG0001609
PA5461	OG0001609
PA5462	OG0001609
PA5467	OG0001609
SACI_RS12195	OG0001610
SACI_RS12185	OG0001610
SACI_RS12260	OG0001610
SACI_RS12255	OG0001610
SACI_RS03030	OG0001610
SACI_RS12265	OG0001611
SACI_RS08090	OG0001611
SACI_RS04975	OG0001611
SACI_RS05630	OG0001611
SACI_RS05690	OG0001611
SACI_RS10955	OG0001612
SACI_RS10445	OG0001612
SACI_RS08095	OG0001612
SACI_RS08975	OG0001612
SACI_RS08100	OG0001612
XNR_RS28870	OG0001613
XNR_RS21405	OG0001613
XNR_RS08375	OG0001613
XNR_RS26915	OG0001613
XNR_RS12610	OG0001613
XNR_RS20125	OG0001614
XNR_RS25205	OG0001614
XNR_RS27830	OG0001614
XNR_RS01025	OG0001614
XNR_RS25195	OG0001614
XNR_RS24025	OG0001615
XNR_RS24020	OG0001615
XNR_RS10980	OG0001615
XNR_RS05220	OG0001615
XNR_RS25055	OG0001615
XNR_RS26345	OG0001616
XNR_RS14600	OG0001616
XNR_RS01535	OG0001616
XNR_RS08920	OG0001616
XNR_RS10440	OG0001616
XNR_RS29015	OG0001617
XNR_RS31435	OG0001617
XNR_RS29030	OG0001617
XNR_RS29020	OG0001617
XNR_RS29025	OG0001617
STM0479	OG0001618
STM4518	OG0001618
PSLT051	OG0001618
STM3508	OG0001618
STM3766	OG0001618
SACI_RS07410	OG0001619
XNR_RS26420	OG0001619
Rv2606c	OG0001619
BSU_00110	OG0001619
SACI_RS07415	OG0001620
Rv2604c	OG0001620
BSU_00120	OG0001620
XNR_RS26425	OG0001620
STM3271	OG0001621
BSU_00350	OG0001621
b3155	OG0001621
PA3854	OG0001621
BSU_00570	OG0001622
BSU_27670	OG0001622
BSU_13830	OG0001622
BSU_30050	OG0001622
BSU_00660	OG0001623
Rv0410c	OG0001623
XNR_RS21185	OG0001623
PA1782	OG0001623
PA4279	OG0001624
XNR_RS17240	OG0001624
BSU_00700	OG0001624
Rv3600c	OG0001624
PA5193	OG0001625
STM3498	OG0001625
b3401	OG0001625
BSU_00710	OG0001625
BSU_03800	OG0001626
BSU_33310	OG0001626
BSU_01620	OG0001626
BSU_03810	OG0001626
b2428	OG0001627
STM2571	OG0001627
BSU_01700	OG0001627
XNR_RS11835	OG0001627
BSU_01980	OG0001628
XNR_RS15260	OG0001628
BSU_14230	OG0001628
Rv2874	OG0001628
BSU_02140	OG0001629
PA5235	OG0001629
b2240	OG0001629
STM2283	OG0001629
BSU_02290	OG0001630
PA4957	OG0001630
b4160	OG0001630
STM4348	OG0001630
STM1156	OG0001631
b1055	OG0001631
PA0858	OG0001631
BSU_02330	OG0001631
Rv2458	OG0001632
XNR_RS03450	OG0001632
b0261	OG0001632
BSU_02410	OG0001632
BSU_02680	OG0001633
Rv0196	OG0001633
PA0475	OG0001633
BSU_39990	OG0001633
BSU_03200	OG0001634
Rv1188	OG0001634
XNR_RS06500	OG0001634
BSU_32850	OG0001634
SACI_RS03570	OG0001635
b2427	OG0001635
STM2756	OG0001635
BSU_03450	OG0001635
STM1875	OG0001636
b1841	OG0001636
BSU_03950	OG0001636
XNR_RS14480	OG0001636
STM4448	OG0001637
BSU_04160	OG0001637
BSU_12000	OG0001637
BSU_38600	OG0001637
BSU_04260	OG0001638
b1763	OG0001638
SACI_RS06560	OG0001638
STM1298	OG0001638
PA2625	OG0001639
BSU_04330	OG0001639
STM1235	OG0001639
b1134	OG0001639
XNR_RS07755	OG0001640
Rv3287c	OG0001640
BSU_23460	OG0001640
BSU_04720	OG0001640
XNR_RS24275	OG0001641
PA1848	OG0001641
BSU_05090	OG0001641
BSU_05190	OG0001641
STM4423	OG0001642
BSU_05150	OG0001642
STM1355	OG0001642
b1696	OG0001642
BSU_27680	OG0001643
BSU_05540	OG0001643
BSU_07140	OG0001643
BSU_13060	OG0001643
XNR_RS20850	OG0001644
PA1241	OG0001644
Rv2506	OG0001644
BSU_05580	OG0001644
PA3296	OG0001645
BSU_05740	OG0001645
b0383	OG0001645
BSU_09410	OG0001645
BSU_06180	OG0001646
b1304	OG0001646
STM1690	OG0001646
BSU_33120	OG0001646
SACI_RS07675	OG0001647
XNR_RS14110	OG0001647
Rv0787A	OG0001647
BSU_06460	OG0001647
SACI_RS07680	OG0001648
Rv0788	OG0001648
XNR_RS14105	OG0001648
BSU_06470	OG0001648
BSU_07130	OG0001649
STM4298	OG0001649
BSU_30300	OG0001649
b4119	OG0001649
Rv1516c	OG0001650
STM2087	OG0001650
BSU_07300	OG0001650
Rv1520	OG0001650
STM2786	OG0001651
XNR_RS28510	OG0001651
PA0754	OG0001651
BSU_07600	OG0001651
STM3413	OG0001652
BSU_07735	OG0001652
b3293	OG0001652
XNR_RS16325	OG0001652
BSU_07840	OG0001653
b4213	OG0001653
STM4403	OG0001653
XNR_RS24100	OG0001653
BSU_08060	OG0001654
Rv0843	OG0001654
XNR_RS02980	OG0001654
PA4150	OG0001654
BSU_24040	OG0001655
XNR_RS02975	OG0001655
PA4151	OG0001655
BSU_08070	OG0001655
BSU_08200	OG0001656
XNR_RS31545	OG0001656
b3682	OG0001656
b3683	OG0001656
STM1296	OG0001657
BSU_08480	OG0001657
b1765	OG0001657
PA3208	OG0001657
PA4236	OG0001658
XNR_RS07910	OG0001658
BSU_08820	OG0001658
XNR_RS03155	OG0001658
PA4950	OG0001659
STM4355	OG0001659
b4166	OG0001659
BSU_08910	OG0001659
PA0588	OG0001660
BSU_08970	OG0001660
b1783	OG0001660
STM1285	OG0001660
BSU_08980	OG0001661
STM1284	OG0001661
b1784	OG0001661
PA0587	OG0001661
BSU_09130	OG0001662
STM1320	OG0001662
b1729	OG0001662
STM1368	OG0001662
BSU_09420	OG0001663
BSU_27840	OG0001663
BSU_09370	OG0001663
BSU_19410	OG0001663
b1188	OG0001664
BSU_09400	OG0001664
PA0586	OG0001664
STM1804	OG0001664
STM1663	OG0001665
SACI_RS01120	OG0001665
BSU_09640	OG0001665
b1330	OG0001665
BSU_29570	OG0001666
BSU_13470	OG0001666
BSU_09750	OG0001666
BSU_19950	OG0001666
STM0977	OG0001667
b0907	OG0001667
PA3167	OG0001667
BSU_10020	OG0001667
b4077	OG0001668
PA5479	OG0001668
STM4283	OG0001668
BSU_10220	OG0001668
PA1833	OG0001669
BSU_10320	OG0001669
STM3376	OG0001669
b3253	OG0001669
BSU_19580	OG0001670
SACI_RS01875	OG0001670
BSU_10450	OG0001670
SACI_RS08340	OG0001670
PA0751	OG0001671
b0715	OG0001671
STM0729	OG0001671
BSU_10570	OG0001671
BSU_10820	OG0001672
BSU_18370	OG0001672
b1985	OG0001672
STM2013	OG0001672
BSU_11170	OG0001673
XNR_RS19405	OG0001673
Rv3790	OG0001673
Rv3719	OG0001673
PA4402	OG0001674
BSU_11200	OG0001674
Rv1653	OG0001674
XNR_RS26100	OG0001674
PA0146	OG0001675
XNR_RS19680	OG0001675
BSU_31540	OG0001675
BSU_11300	OG0001675
b2471	OG0001676
STM2482	OG0001676
BSU_11500	OG0001676
PA3664	OG0001676
BSU_11570	OG0001677
STM3112	OG0001677
b2963	OG0001677
BSU_21350	OG0001677
STM1075	OG0001678
BSU_11820	OG0001678
PA1405	OG0001678
b0962	OG0001678
STM0503	OG0001679
b0491	OG0001679
BSU_12240	OG0001679
Rv3000	OG0001679
BSU_25710	OG0001680
BSU_12810	OG0001680
BSU_12460	OG0001680
BSU_25900	OG0001680
BSU_12480	OG0001681
BSU_20460	OG0001681
BSU_17270	OG0001681
BSU_17820	OG0001681
XNR_RS24845	OG0001682
BSU_12680	OG0001682
Rv3896c	OG0001682
BSU_26030	OG0001682
BSU_13020	OG0001683
PA1195	OG0001683
Rv2323c	OG0001683
XNR_RS22820	OG0001683
BSU_13160	OG0001684
XNR_RS22310	OG0001684
PA2850	OG0001684
BSU_13140	OG0001684
PA2658	OG0001685
BSU_13270	OG0001685
BSU_13280	OG0001685
PA2659	OG0001685
XNR_RS07400	OG0001686
Rv0937c	OG0001686
BSU_13410	OG0001686
PA2150	OG0001686
SACI_RS02575	OG0001687
XNR_RS09395	OG0001687
PA3169	OG0001687
BSU_13550	OG0001687
b2765	OG0001688
STM2949	OG0001688
PA2666	OG0001688
BSU_13730	OG0001688
PA2806	OG0001689
STM2968	OG0001689
b2794	OG0001689
BSU_13750	OG0001689
XNR_RS06115	OG0001690
PA1139	OG0001690
BSU_13970	OG0001690
BSU_14960	OG0001690
b0684	OG0001691
BSU_14170	OG0001691
STM0694	OG0001691
BSU_14150	OG0001691
STM4411	OG0001692
SACI_RS11265	OG0001692
BSU_14500	OG0001692
b4222	OG0001692
BSU_14530	OG0001693
BSU_16780	OG0001693
Rv2752c	OG0001693
XNR_RS05565	OG0001693
XNR_RS20375	OG0001694
Rv1095	OG0001694
BSU_14810	OG0001694
PA3919	OG0001694
XNR_RS24435	OG0001695
Rv1456c	OG0001695
BSU_14870	OG0001695
PA0112	OG0001695
BSU_15050	OG0001696
Rv3194c	OG0001696
XNR_RS07945	OG0001696
XNR_RS08985	OG0001696
XNR_RS27060	OG0001697
BSU_15250	OG0001697
XNR_RS27070	OG0001697
Rv1825	OG0001697
PA4408	OG0001698
STM0132	OG0001698
BSU_15280	OG0001698
b0094	OG0001698
XNR_RS06935	OG0001699
Rv3041c	OG0001699
XNR_RS24880	OG0001699
BSU_15340	OG0001699
STM3101	OG0001700
b2952	OG0001700
PA0392	OG0001700
BSU_15400	OG0001700
BSU_15470	OG0001701
XNR_RS26585	OG0001701
PA0403	OG0001701
Rv1379	OG0001701
BSU_15550	OG0001702
PA2876	OG0001702
STM1707	OG0001702
b1281	OG0001702
BSU_15660	OG0001703
PA5335	OG0001703
STM3735	OG0001703
b3644	OG0001703
STM1192	OG0001704
b1090	OG0001704
PA2969	OG0001704
BSU_15890	OG0001704
PA1527	OG0001705
Rv2922c	OG0001705
BSU_15940	OG0001705
XNR_RS06100	OG0001705
BSU_16160	OG0001706
PA5054	OG0001706
STM4091	OG0001706
b3931	OG0001706
BSU_16180	OG0001707
PA1077	OG0001707
b1073	OG0001707
STM1174	OG0001707
PA1078	OG0001708
STM1175	OG0001708
BSU_16190	OG0001708
b1074	OG0001708
PA1100	OG0001709
BSU_16200	OG0001709
STM1968	OG0001709
b1937	OG0001709
STM1969	OG0001710
PA1101	OG0001710
b1938	OG0001710
BSU_16210	OG0001710
b1939	OG0001711
BSU_16220	OG0001711
PA1102	OG0001711
STM1970	OG0001711
STM1176	OG0001712
b1075	OG0001712
PA1079	OG0001712
BSU_16280	OG0001712
BSU_16290	OG0001713
b1078	OG0001713
STM1179	OG0001713
PA1082	OG0001713
b1945	OG0001714
PA1443	OG0001714
STM1976	OG0001714
BSU_16310	OG0001714
STM1979	OG0001715
PA1446	OG0001715
b1948	OG0001715
BSU_16350	OG0001715
b1949	OG0001716
PA1447	OG0001716
STM1980	OG0001716
BSU_16360	OG0001716
STM1981	OG0001717
BSU_16370	OG0001717
PA1448	OG0001717
b1950	OG0001717
PA3757	OG0001718
STM2145	OG0001718
b2101	OG0001718
BSU_16810	OG0001718
BSU_17040	OG0001719
PA3620	OG0001719
b2733	OG0001719
STM2909	OG0001719
PA4946	OG0001720
BSU_17050	OG0001720
b4170	OG0001720
STM4359	OG0001720
STM4361	OG0001721
BSU_17340	OG0001721
PA4944	OG0001721
b4172	OG0001721
XNR_RS00950	OG0001722
BSU_17600	OG0001722
b3565	OG0001722
STM3661	OG0001722
PA1129	OG0001723
PA2546	OG0001723
PA0817	OG0001723
BSU_17840	OG0001723
BSU_17930	OG0001724
XNR_RS07390	OG0001724
Rv0527	OG0001724
XNR_RS17645	OG0001724
STM3207	OG0001725
PA0581	OG0001725
BSU_18070	OG0001725
b3059	OG0001725
BSU_18740	OG0001726
XNR_RS28440	OG0001726
PA5403	OG0001726
PA2785	OG0001726
b3074	OG0001727
SACI_RS07665	OG0001727
BSU_19040	OG0001727
PA3221	OG0001727
XNR_RS05470	OG0001728
XNR_RS03015	OG0001728
BSU_19070	OG0001728
Rv0681	OG0001728
PA3264	OG0001729
XNR_RS26140	OG0001729
BSU_19350	OG0001729
STM4195	OG0001729
SACI_RS05950	OG0001730
STM4570	OG0001730
b4384	OG0001730
BSU_19630	OG0001730
b3471	OG0001731
STM3579	OG0001731
PA0013	OG0001731
BSU_21980	OG0001731
STM0263	OG0001732
b0214	OG0001732
PA1815	OG0001732
BSU_21990	OG0001732
Rv1660	OG0001733
BSU_22050	OG0001733
XNR_RS28785	OG0001733
Rv1665	OG0001733
BSU_22090	OG0001734
b3909	OG0001734
STM0161	OG0001734
STM0651	OG0001734
BSU_22170	OG0001735
b0948	OG0001735
PA3048	OG0001735
STM1061	OG0001735
XNR_RS27030	OG0001736
STM2433	OG0001736
b2417	OG0001736
BSU_22230	OG0001736
b0930	OG0001737
STM1000	OG0001737
SACI_RS03680	OG0001737
BSU_22360	OG0001737
BSU_22450	OG0001738
b0143	OG0001738
PA4727	OG0001738
STM0184	OG0001738
BSU_22470	OG0001739
XNR_RS28820	OG0001739
Rv0323c	OG0001739
b0364	OG0001739
Rv1710	OG0001740
BSU_23210	OG0001740
PA3197	OG0001740
XNR_RS25040	OG0001740
Rv1709	OG0001741
PA3198	OG0001741
XNR_RS25035	OG0001741
BSU_23220	OG0001741
BSU_23770	OG0001742
PA3357	OG0001742
b2366	OG0001742
STM3802	OG0001742
XNR_RS07135	OG0001743
SACI_RS04410	OG0001743
Rv1322A	OG0001743
BSU_23930	OG0001743
XNR_RS24685	OG0001744
BSU_24330	OG0001744
XNR_RS24695	OG0001744
XNR_RS06800	OG0001744
BSU_24580	OG0001745
PA3308	OG0001745
b0059	OG0001745
STM0096	OG0001745
b0387	OG0001746
BSU_25230	OG0001746
PA5247	OG0001746
STM0387	OG0001746
STM1348	OG0001747
PA1769	OG0001747
BSU_25240	OG0001747
b1703	OG0001747
BSU_25260	OG0001748
PA0008	OG0001748
b3559	OG0001748
STM3655	OG0001748
b3560	OG0001749
BSU_25270	OG0001749
PA0009	OG0001749
STM3656	OG0001749
b4042	OG0001750
PA3603	OG0001750
BSU_25310	OG0001750
STM4236	OG0001750
XNR_RS13565	OG0001751
Rv3688c	OG0001751
PA0578	OG0001751
BSU_25400	OG0001751
BSU_25410	OG0001752
STM3209	OG0001752
PA0579	OG0001752
b3065	OG0001752
BSU_25800	OG0001753
PA2024	OG0001753
Rv2641	OG0001753
XNR_RS15965	OG0001753
BSU_26410	OG0001754
b4030	OG0001754
STM4226	OG0001754
PA3403	OG0001754
STM2192	OG0001755
BSU_39970	OG0001755
b2152	OG0001755
BSU_26440	OG0001755
Rv2781c	OG0001756
PA4202	OG0001756
XNR_RS21710	OG0001756
BSU_26800	OG0001756
XNR_RS16845	OG0001757
BSU_26880	OG0001757
PA0793	OG0001757
b0769	OG0001757
BSU_08779	OG0001758
BSU_40530	OG0001758
BSU_26960	OG0001758
BSU_26990	OG0001758
STM0571	OG0001759
STM3773	OG0001759
BSU_27080	OG0001759
STM4534	OG0001759
BSU_27200	OG0001760
STM0974	OG0001760
b0904	OG0001760
b2492	OG0001760
b0159	OG0001761
Rv0091	OG0001761
STM0207	OG0001761
BSU_27270	OG0001761
PA2203	OG0001762
XNR_RS02465	OG0001762
BSU_27450	OG0001762
PA4194	OG0001762
b2892	OG0001763
STM3042	OG0001763
PA3725	OG0001763
BSU_27620	OG0001763
b0407	OG0001764
PA3822	OG0001764
BSU_27700	OG0001764
STM0406	OG0001764
PA3244	OG0001765
b1175	OG0001765
STM1815	OG0001765
BSU_27990	OG0001765
b1176	OG0001766
PA3243	OG0001766
STM1814	OG0001766
BSU_28000	OG0001766
b3638	OG0001767
BSU_28040	OG0001767
STM3729	OG0001767
PA5319	OG0001767
BSU_28190	OG0001768
STM4001	OG0001768
b3865	OG0001768
PA5492	OG0001768
XNR_RS04360	OG0001769
XNR_RS27100	OG0001769
XNR_RS13040	OG0001769
BSU_28340	OG0001769
STM3060	OG0001770
b2910	OG0001770
PA5227	OG0001770
BSU_28610	OG0001770
BSU_28690	OG0001771
SACI_RS00990	OG0001771
b4467	OG0001771
PA5353	OG0001771
XNR_RS03455	OG0001772
BSU_28700	OG0001772
Rv0546c	OG0001772
XNR_RS00455	OG0001772
XNR_RS16435	OG0001773
b0063	OG0001773
STM0103	OG0001773
BSU_28790	OG0001773
b0062	OG0001774
STM0102	OG0001774
XNR_RS16430	OG0001774
BSU_28800	OG0001774
PA4773	OG0001775
SACI_RS06520	OG0001775
SACI_RS07475	OG0001775
BSU_29010	OG0001775
BSU_29560	OG0001776
SACI_RS05475	OG0001776
XNR_RS03175	OG0001776
PA2555	OG0001776
PA2822	OG0001777
STM1847	OG0001777
b1832	OG0001777
BSU_29640	OG0001777
STM2222	OG0001778
BSU_30035	OG0001778
b2183	OG0001778
PA0733	OG0001778
STM3588	OG0001779
PA0559	OG0001779
b3492	OG0001779
BSU_30060	OG0001779
BSU_30100	OG0001780
BSU_39700	OG0001780
STM4425	OG0001780
PA3158	OG0001780
XNR_RS09260	OG0001781
XNR_RS00785	OG0001781
BSU_30270	OG0001781
PA3190	OG0001781
b3211	OG0001782
SACI_RS04985	OG0001782
BSU_30480	OG0001782
STM3329	OG0001782
PA5192	OG0001783
STM3500	OG0001783
BSU_30560	OG0001783
b3403	OG0001783
b2264	OG0001784
BSU_30820	OG0001784
STM2309	OG0001784
Rv0555	OG0001784
BSU_32150	OG0001785
Rv2669	OG0001785
BSU_31000	OG0001785
XNR_RS09490	OG0001785
SACI_RS03830	OG0001786
BSU_33740	OG0001786
BSU_31070	OG0001786
BSU_33840	OG0001786
PA1085	OG0001787
STM1182	OG0001787
b1081	OG0001787
BSU_31120	OG0001787
XNR_RS22800	OG0001788
STM3223	OG0001788
BSU_31170	OG0001788
b3087	OG0001788
BSU_31322	OG0001789
Rv3200c	OG0001789
XNR_RS15170	OG0001789
b1250	OG0001789
BSU_31370	OG0001790
b3011	OG0001790
STM3164	OG0001790
BSU_31360	OG0001790
PA0356	OG0001791
PA0758	OG0001791
BSU_31740	OG0001791
PA5346	OG0001791
Rv1330c	OG0001792
XNR_RS08885	OG0001792
BSU_31750	OG0001792
Rv0573c	OG0001792
PA2689	OG0001793
XNR_RS16405	OG0001793
STM2776	OG0001793
BSU_32010	OG0001793
PA1847	OG0001794
BSU_32220	OG0001794
b3414	OG0001794
STM3511	OG0001794
SACI_RS06760	OG0001795
XNR_RS07330	OG0001795
Rv1295	OG0001795
BSU_32250	OG0001795
SACI_RS02635	OG0001796
b3374	OG0001796
BSU_32570	OG0001796
STM3600	OG0001796
BSU_32610	OG0001797
STM0572	OG0001797
STM3601	OG0001797
b3371	OG0001797
XNR_RS28520	OG0001798
PA1379	OG0001798
BSU_32980	OG0001798
PA1330	OG0001798
XNR_RS17460	OG0001799
XNR_RS10815	OG0001799
BSU_33370	OG0001799
Rv0500A	OG0001799
BSU_33510	OG0001800
XNR_RS20950	OG0001800
PA3574a	OG0001800
PA4937	OG0001801
STM4368	OG0001801
b4179	OG0001801
BSU_33610	OG0001801
PA5131	OG0001802
BSU_33910	OG0001802
STM3704	OG0001802
b3612	OG0001802
BSU_34040	OG0001803
b0307	OG0001803
XNR_RS04115	OG0001803
SACI_RS07955	OG0001803
PA4462	OG0001804
BSU_34200	OG0001804
b3202	OG0001804
STM3320	OG0001804
BSU_34570	OG0001805
b1316	OG0001805
Rv3401	OG0001805
XNR_RS08495	OG0001805
XNR_RS26170	OG0001806
PA4600	OG0001806
PA4596	OG0001806
BSU_35200	OG0001806
b1925	OG0001807
STM1961	OG0001807
BSU_35330	OG0001807
PA1095	OG0001807
STM1960	OG0001808
b1924	OG0001808
PA1094	OG0001808
BSU_35340	OG0001808
PA0905	OG0001809
STM2826	OG0001809
BSU_35370	OG0001809
b2696	OG0001809
b1083	OG0001810
STM1184	OG0001810
BSU_35400	OG0001810
PA1087	OG0001810
b1082	OG0001811
STM1183	OG0001811
BSU_35410	OG0001811
PA1086	OG0001811
b3786	OG0001812
BSU_35660	OG0001812
PA3148	OG0001812
STM3920	OG0001812
XNR_RS01825	OG0001813
BSU_35930	OG0001813
b3748	OG0001813
STM3881	OG0001813
BSU_36080	OG0001814
SACI_RS08225	OG0001814
PA1644	OG0001814
b1462	OG0001814
b0180	OG0001815
BSU_36370	OG0001815
STM0227	OG0001815
PA3645	OG0001815
XNR_RS06390	OG0001816
XNR_RS10185	OG0001816
BSU_36600	OG0001816
XNR_RS16975	OG0001816
BSU_36650	OG0001817
XNR_RS27625	OG0001817
Rv1849	OG0001817
PA4867	OG0001817
XNR_RS27620	OG0001818
BSU_36660	OG0001818
Rv1848	OG0001818
PA4865	OG0001818
b3736	OG0001819
BSU_36850	OG0001819
PA5558	OG0001819
STM3869	OG0001819
XNR_RS21370	OG0001820
Rv2465c	OG0001820
b4090	OG0001820
BSU_36920	OG0001820
PA2910	OG0001821
b1821	OG0001821
STM1834	OG0001821
BSU_36940	OG0001821
BSU_37110	OG0001822
b0825	OG0001822
b3946	OG0001822
STM4109	OG0001822
BSU_37530	OG0001823
SACI_RS02135	OG0001823
XNR_RS22895	OG0001823
Rv0359	OG0001823
BSU_37670	OG0001824
Rv2676c	OG0001824
SACI_RS00055	OG0001824
XNR_RS03735	OG0001824
b0918	OG0001825
STM0988	OG0001825
PA2979	OG0001825
BSU_37860	OG0001825
BSU_37930	OG0001826
b2807	OG0001826
PA0379	OG0001826
STM2981	OG0001826
b0429	OG0001827
STM0440	OG0001827
BSU_38140	OG0001827
PA1320	OG0001827
PA0354	OG0001828
STM1080	OG0001828
b0967	OG0001828
BSU_38360	OG0001828
Rv0534c	OG0001829
BSU_38490	OG0001829
b3930	OG0001829
STM4090	OG0001829
PA4010	OG0001830
Rv1688	OG0001830
BSU_38620	OG0001830
XNR_RS24910	OG0001830
BSU_38730	OG0001831
b0886	OG0001831
XNR_RS28645	OG0001831
STM0956	OG0001831
b2393	OG0001832
BSU_39020	OG0001832
BSU_39410	OG0001832
STM2409	OG0001832
PA5098	OG0001833
XNR_RS19945	OG0001833
BSU_39350	OG0001833
STM0791	OG0001833
PA5092	OG0001834
BSU_39370	OG0001834
STM0787	OG0001834
XNR_RS09760	OG0001834
BSU_39450	OG0001835
PA1491	OG0001835
STM2460	OG0001835
b2452	OG0001835
BSU_39680	OG0001836
PA0238	OG0001836
b4474	OG0001836
STM4427	OG0001836
STM4429	OG0001837
BSU_39740	OG0001837
STM4430	OG0001837
XNR_RS20970	OG0001837
BSU_40090	OG0001838
STM0608	OG0001838
PA0139	OG0001838
b0605	OG0001838
STM0609	OG0001839
PA0140	OG0001839
BSU_40100	OG0001839
b0606	OG0001839
STM0641	OG0001840
b0636	OG0001840
BSU_40230	OG0001840
PA4004	OG0001840
SACI_RS00955	OG0001841
BSU_40820	OG0001841
XNR_RS20085	OG0001841
Rv1084	OG0001841
PA5565	OG0001842
BSU_41010	OG0001842
b3741	OG0001842
STM3874	OG0001842
PA5567	OG0001843
STM3843	OG0001843
BSU_41020	OG0001843
b3706	OG0001843
BSU_08425	OG0001844
PA0920	OG0001844
Rv1640c	OG0001844
Rv1619	OG0001844
PA0968	OG0001845
b0736	OG0001845
STM0744	OG0001845
BSU_18040	OG0001845
PA3539	OG0001846
STM0005	OG0001846
b0006	OG0001846
XNR_RS22715	OG0001846
SACI_RS03050	OG0001847
STM0048	OG0001847
PA4558	OG0001847
b0028	OG0001847
PA0598	OG0001848
PA1191	OG0001848
