locus_tag,GOs
XNR_RS16795,GO:0009167
XNR_RS16795,GO:0009168
XNR_RS16795,GO:0009179
XNR_RS16795,GO:0009185
XNR_RS16795,GO:0009199
XNR_RS16795,GO:0009201
XNR_RS16795,GO:0009205
XNR_RS16795,GO:0009206
XNR_RS16795,GO:0009259
XNR_RS16795,GO:0009260
XNR_RS16795,GO:0009894
XNR_RS16795,GO:0009987
XNR_RS16795,GO:0010675
XNR_RS16795,GO:0016020
XNR_RS16795,GO:0016043
XNR_RS16795,GO:0016051
XNR_RS16795,GO:0016052
XNR_RS16795,GO:0016053
XNR_RS16795,GO:0016310
XNR_RS16795,GO:0016853
XNR_RS16795,GO:0016866
XNR_RS16795,GO:0016868
XNR_RS16795,GO:0017144
XNR_RS16795,GO:0018130
XNR_RS16795,GO:0019219
XNR_RS16795,GO:0019220
XNR_RS16795,GO:0019222
XNR_RS16795,GO:0019318
XNR_RS16795,GO:0019319
XNR_RS16795,GO:0019359
XNR_RS16795,GO:0019362
XNR_RS16795,GO:0019363
XNR_RS16795,GO:0019438
XNR_RS16795,GO:0019439
XNR_RS16795,GO:0019637
XNR_RS16795,GO:0019693
XNR_RS16795,GO:0019752
XNR_RS16795,GO:0022607
XNR_RS16795,GO:0031323
XNR_RS16795,GO:0031329
XNR_RS16795,GO:0032787
XNR_RS16795,GO:0032991
XNR_RS16795,GO:0034248
XNR_RS16795,GO:0034404
XNR_RS16795,GO:0034641
XNR_RS16795,GO:0034654
XNR_RS16795,GO:0034655
XNR_RS16795,GO:0042802
XNR_RS16795,GO:0042866
XNR_RS16795,GO:0043436
XNR_RS16795,GO:0043455
XNR_RS16795,GO:0043456
XNR_RS16795,GO:0043470
XNR_RS16795,GO:0043471
XNR_RS16795,GO:0043933
XNR_RS16795,GO:0044085
XNR_RS16795,GO:0044237
XNR_RS16795,GO:0044238
XNR_RS16795,GO:0044248
XNR_RS16795,GO:0044249
XNR_RS16795,GO:0044270
XNR_RS16795,GO:0044271
XNR_RS16795,GO:0044281
XNR_RS16795,GO:0044283
XNR_RS16795,GO:0044424
XNR_RS16795,GO:0044444
XNR_RS16795,GO:0044464
XNR_RS16795,GO:0046031
XNR_RS16795,GO:0046034
XNR_RS16795,GO:0046364
XNR_RS16795,GO:0046390
XNR_RS16795,GO:0046394
XNR_RS16795,GO:0046434
XNR_RS16795,GO:0046483
XNR_RS16795,GO:0046496
XNR_RS16795,GO:0046538
XNR_RS16795,GO:0046700
XNR_RS16795,GO:0046939
XNR_RS16795,GO:0050789
XNR_RS16795,GO:0050794
XNR_RS16795,GO:0051171
XNR_RS16795,GO:0051174
XNR_RS16795,GO:0051186
XNR_RS16795,GO:0051188
XNR_RS16795,GO:0051193
XNR_RS16795,GO:0051196
XNR_RS16795,GO:0051259
XNR_RS16795,GO:0051260
XNR_RS16795,GO:0051262
XNR_RS16795,GO:0051289
XNR_RS16795,GO:0055086
XNR_RS16795,GO:0060255
XNR_RS16795,GO:0062012
XNR_RS16795,GO:0065003
XNR_RS16795,GO:0065007
XNR_RS16795,GO:0071704
XNR_RS16795,GO:0071840
XNR_RS16795,GO:0071944
XNR_RS16795,GO:0072330
XNR_RS16795,GO:0072521
XNR_RS16795,GO:0072522
XNR_RS16795,GO:0072524
XNR_RS16795,GO:0072525
XNR_RS16795,GO:0080090
XNR_RS16795,GO:0090407
XNR_RS16795,GO:1901135
XNR_RS16795,GO:1901137
XNR_RS16795,GO:1901292
XNR_RS16795,GO:1901293
XNR_RS16795,GO:1901360
XNR_RS16795,GO:1901361
XNR_RS16795,GO:1901362
XNR_RS16795,GO:1901564
XNR_RS16795,GO:1901566
XNR_RS16795,GO:1901575
XNR_RS16795,GO:1901576
XNR_RS16795,GO:1902031
XNR_RS16800,-
XNR_RS29965,-
XNR_RS16805,-
XNR_RS16810,-
XNR_RS16820,-
XNR_RS16825,-
XNR_RS16830,-
XNR_RS16835,-
XNR_RS16840,-
XNR_RS16845,-
XNR_RS16850,-
XNR_RS16855,-
XNR_RS16860,-
XNR_RS16865,-
XNR_RS16870,-
XNR_RS16875,-
XNR_RS16880,-
XNR_RS16885,-
XNR_RS16890,-
XNR_RS31310,-
XNR_RS31315,-
XNR_RS16905,-
XNR_RS16910,-
XNR_RS16920,-
XNR_RS16925,-
XNR_RS16930,-
XNR_RS16935,-
XNR_RS16940,-
XNR_RS16945,-
XNR_RS16950,-
XNR_RS16955,-
XNR_RS16960,-
XNR_RS16965,-
XNR_RS16970,-
XNR_RS16975,-
XNR_RS16980,-
XNR_RS16985,-
XNR_RS16990,GO:0000287
XNR_RS16990,GO:0003674
XNR_RS16990,GO:0003824
XNR_RS16990,GO:0004427
XNR_RS16990,GO:0005488
XNR_RS16990,GO:0005575
XNR_RS16990,GO:0005622
XNR_RS16990,GO:0005623
XNR_RS16990,GO:0005737
XNR_RS16990,GO:0005829
XNR_RS16990,GO:0005886
XNR_RS16990,GO:0006793
XNR_RS16990,GO:0006796
XNR_RS16990,GO:0008150
XNR_RS16990,GO:0008152
XNR_RS16990,GO:0009987
XNR_RS16990,GO:0016020
XNR_RS16990,GO:0016462
XNR_RS16990,GO:0016787
XNR_RS16990,GO:0016817
XNR_RS16990,GO:0016818
XNR_RS16990,GO:0043167
XNR_RS16990,GO:0043169
XNR_RS16990,GO:0044237
XNR_RS16990,GO:0044424
XNR_RS16990,GO:0044444
XNR_RS16990,GO:0044464
XNR_RS16990,GO:0046872
XNR_RS16990,GO:0071944
XNR_RS16995,-
XNR_RS17000,-
XNR_RS17005,GO:0008150
XNR_RS17005,GO:0040007
XNR_RS17010,-
XNR_RS17015,GO:0003674
XNR_RS17015,GO:0003824
XNR_RS17015,GO:0004176
XNR_RS17015,GO:0005575
XNR_RS17015,GO:0005622
XNR_RS17015,GO:0005623
XNR_RS17015,GO:0005737
XNR_RS17015,GO:0005829
XNR_RS17015,GO:0005886
XNR_RS17015,GO:0006508
XNR_RS17015,GO:0006807
XNR_RS17015,GO:0006950
XNR_RS17015,GO:0006979
XNR_RS17015,GO:0008150
XNR_RS17015,GO:0008152
XNR_RS17015,GO:0008233
XNR_RS17015,GO:0008237
XNR_RS17015,GO:0009056
XNR_RS17015,GO:0009057
XNR_RS17015,GO:0010468
XNR_RS17015,GO:0016020
XNR_RS17015,GO:0016462
XNR_RS17015,GO:0016787
XNR_RS17015,GO:0016817
XNR_RS17015,GO:0016818
XNR_RS17015,GO:0016887
XNR_RS17015,GO:0017111
XNR_RS17015,GO:0019222
XNR_RS17015,GO:0019538
XNR_RS17015,GO:0030163
XNR_RS17015,GO:0040007
XNR_RS17015,GO:0042623
XNR_RS17015,GO:0043170
XNR_RS17015,GO:0044238
XNR_RS17015,GO:0044424
XNR_RS17015,GO:0044444
XNR_RS17015,GO:0044464
XNR_RS17015,GO:0050789
XNR_RS17015,GO:0050896
XNR_RS17015,GO:0060255
XNR_RS17015,GO:0065007
XNR_RS17015,GO:0070011
XNR_RS17015,GO:0071704
XNR_RS17015,GO:0071944
XNR_RS17015,GO:0140096
XNR_RS17015,GO:1901564
XNR_RS17015,GO:1901565
XNR_RS17015,GO:1901575
XNR_RS17020,GO:0000166
XNR_RS17020,GO:0001882
XNR_RS17020,GO:0001883
XNR_RS17020,GO:0003674
XNR_RS17020,GO:0003824
XNR_RS17020,GO:0003933
XNR_RS17020,GO:0003934
XNR_RS17020,GO:0005488
XNR_RS17020,GO:0005525
XNR_RS17020,GO:0005575
XNR_RS17020,GO:0005622
XNR_RS17020,GO:0005623
XNR_RS17020,GO:0005737
XNR_RS17020,GO:0006066
XNR_RS17020,GO:0006725
XNR_RS17020,GO:0006729
XNR_RS17020,GO:0006732
XNR_RS17020,GO:0006807
XNR_RS17020,GO:0008150
XNR_RS17020,GO:0008152
XNR_RS17020,GO:0008270
XNR_RS17020,GO:0009058
XNR_RS17020,GO:0009108
XNR_RS17020,GO:0009987
XNR_RS17020,GO:0016787
XNR_RS17020,GO:0016810
XNR_RS17020,GO:0016814
XNR_RS17020,GO:0017076
XNR_RS17020,GO:0017144
XNR_RS17020,GO:0018130
XNR_RS17020,GO:0019001
XNR_RS17020,GO:0019238
XNR_RS17020,GO:0019438
XNR_RS17020,GO:0019751
XNR_RS17020,GO:0032549
XNR_RS17020,GO:0032550
XNR_RS17020,GO:0032553
XNR_RS17020,GO:0032555
XNR_RS17020,GO:0032561
XNR_RS17020,GO:0034311
XNR_RS17020,GO:0034312
XNR_RS17020,GO:0034641
XNR_RS17020,GO:0035639
XNR_RS17020,GO:0036094
XNR_RS17020,GO:0040007
XNR_RS17020,GO:0042558
XNR_RS17020,GO:0042559
XNR_RS17020,GO:0043167
XNR_RS17020,GO:0043168
XNR_RS17020,GO:0043169
XNR_RS17020,GO:0044237
XNR_RS17020,GO:0044249
XNR_RS17020,GO:0044271
XNR_RS17020,GO:0044281
XNR_RS17020,GO:0044283
XNR_RS17020,GO:0044424
XNR_RS17020,GO:0044464
XNR_RS17020,GO:0046146
XNR_RS17020,GO:0046165
XNR_RS17020,GO:0046173
XNR_RS17020,GO:0046483
XNR_RS17020,GO:0046872
XNR_RS17020,GO:0046914
XNR_RS17020,GO:0051186
XNR_RS17020,GO:0051188
XNR_RS17020,GO:0071704
XNR_RS17020,GO:0097159
XNR_RS17020,GO:0097367
XNR_RS17020,GO:1901265
XNR_RS17020,GO:1901360
XNR_RS17020,GO:1901362
XNR_RS17020,GO:1901363
XNR_RS17020,GO:1901564
XNR_RS17020,GO:1901566
XNR_RS17020,GO:1901576
XNR_RS17020,GO:1901615
XNR_RS17020,GO:1901617
XNR_RS17025,-
XNR_RS17030,-
XNR_RS17035,GO:0008150
XNR_RS17035,GO:0040007
XNR_RS17040,-
XNR_RS17045,-
XNR_RS17050,-
XNR_RS17055,-
XNR_RS17060,-
XNR_RS17065,-
XNR_RS29975,-
XNR_RS17075,-
XNR_RS17080,-
XNR_RS17085,-
XNR_RS17090,-
XNR_RS17095,-
XNR_RS17100,-
XNR_RS17105,-
XNR_RS17110,-
XNR_RS17115,-
XNR_RS17120,-
XNR_RS17125,-
XNR_RS17130,-
XNR_RS17135,-
XNR_RS17140,-
XNR_RS17145,-
XNR_RS17150,-
XNR_RS17155,-
XNR_RS17160,-
XNR_RS30855,-
XNR_RS17165,-
XNR_RS17170,-
XNR_RS17175,-
XNR_RS17180,-
XNR_RS17185,-
XNR_RS17190,-
XNR_RS17195,-
XNR_RS17200,-
XNR_RS17205,-
XNR_RS17210,-
XNR_RS17215,-
XNR_RS17220,-
XNR_RS17225,GO:0003674
XNR_RS17225,GO:0003824
XNR_RS17225,GO:0004592
XNR_RS17225,GO:0005575
XNR_RS17225,GO:0005622
XNR_RS17225,GO:0005623
XNR_RS17225,GO:0005737
XNR_RS17225,GO:0005829
XNR_RS17225,GO:0006082
XNR_RS17225,GO:0006520
XNR_RS17225,GO:0006573
XNR_RS17225,GO:0006575
XNR_RS17225,GO:0006732
XNR_RS17225,GO:0006766
XNR_RS17225,GO:0006767
XNR_RS17225,GO:0006807
XNR_RS17225,GO:0008150
XNR_RS17225,GO:0008152
XNR_RS17225,GO:0009058
XNR_RS17225,GO:0009081
XNR_RS17225,GO:0009108
XNR_RS17225,GO:0009110
XNR_RS17225,GO:0009987
XNR_RS17225,GO:0015939
XNR_RS17225,GO:0015940
XNR_RS17225,GO:0016053
XNR_RS17225,GO:0016874
XNR_RS17225,GO:0016879
XNR_RS17225,GO:0016881
XNR_RS17225,GO:0019752
XNR_RS17225,GO:0032787
XNR_RS17225,GO:0033317
XNR_RS17225,GO:0034641
XNR_RS17225,GO:0042364
XNR_RS17225,GO:0042398
XNR_RS17225,GO:0043436
XNR_RS17225,GO:0043603
XNR_RS17225,GO:0043604
XNR_RS17225,GO:0044237
XNR_RS17225,GO:0044238
XNR_RS17225,GO:0044249
XNR_RS17225,GO:0044271
XNR_RS17225,GO:0044281
XNR_RS17225,GO:0044283
XNR_RS17225,GO:0044424
XNR_RS17225,GO:0044444
XNR_RS17225,GO:0044464
XNR_RS17225,GO:0046394
XNR_RS17225,GO:0051186
XNR_RS17225,GO:0051188
XNR_RS17225,GO:0071704
XNR_RS17225,GO:0072330
XNR_RS17225,GO:1901564
XNR_RS17225,GO:1901566
XNR_RS17225,GO:1901576
XNR_RS17225,GO:1901605
XNR_RS17230,-
XNR_RS17235,-
XNR_RS17240,GO:0005575
XNR_RS17240,GO:0005623
XNR_RS17240,GO:0005886
XNR_RS17240,GO:0016020
XNR_RS17240,GO:0044464
XNR_RS17240,GO:0071944
XNR_RS17245,-
XNR_RS17250,-
XNR_RS29980,-
XNR_RS17255,GO:0003674
XNR_RS17255,GO:0003824
XNR_RS17255,GO:0004042
XNR_RS17255,GO:0005488
XNR_RS17255,GO:0005515
XNR_RS17255,GO:0006082
XNR_RS17255,GO:0006520
XNR_RS17255,GO:0006525
XNR_RS17255,GO:0006526
XNR_RS17255,GO:0006591
XNR_RS17255,GO:0006807
XNR_RS17255,GO:0008080
XNR_RS17255,GO:0008150
XNR_RS17255,GO:0008152
XNR_RS17255,GO:0008652
XNR_RS17255,GO:0009058
XNR_RS17255,GO:0009064
XNR_RS17255,GO:0009084
XNR_RS17255,GO:0009987
XNR_RS17255,GO:0016043
XNR_RS17255,GO:0016053
XNR_RS17255,GO:0016407
XNR_RS17255,GO:0016410
XNR_RS17255,GO:0016740
XNR_RS17255,GO:0016746
XNR_RS17255,GO:0016747
XNR_RS17255,GO:0019752
XNR_RS17255,GO:0022607
XNR_RS17255,GO:0040007
XNR_RS17255,GO:0042450
XNR_RS17255,GO:0042802
XNR_RS17255,GO:0042803
XNR_RS17255,GO:0043436
XNR_RS17255,GO:0043933
XNR_RS17255,GO:0044085
XNR_RS17255,GO:0044237
XNR_RS17255,GO:0044238
XNR_RS17255,GO:0044249
XNR_RS17255,GO:0044281
XNR_RS17255,GO:0044283
XNR_RS17255,GO:0046394
XNR_RS17255,GO:0046983
XNR_RS17255,GO:0051259
XNR_RS17255,GO:0051260
XNR_RS17255,GO:0051262
XNR_RS17255,GO:0051289
XNR_RS17255,GO:0065003
XNR_RS17255,GO:0071704
XNR_RS17255,GO:0071840
XNR_RS17255,GO:1901564
XNR_RS17255,GO:1901566
XNR_RS17255,GO:1901576
XNR_RS17255,GO:1901605
XNR_RS17255,GO:1901607
XNR_RS17260,-
XNR_RS17265,-
XNR_RS17270,GO:0003674
XNR_RS17270,GO:0003824
XNR_RS17270,GO:0005488
XNR_RS17270,GO:0005515
XNR_RS17270,GO:0005575
XNR_RS17270,GO:0005618
XNR_RS17270,GO:0005622
XNR_RS17270,GO:0005623
XNR_RS17270,GO:0005737
XNR_RS17270,GO:0005829
XNR_RS17270,GO:0005886
XNR_RS17270,GO:0006457
XNR_RS17270,GO:0008150
XNR_RS17270,GO:0009987
XNR_RS17270,GO:0016020
XNR_RS17270,GO:0016462
XNR_RS17270,GO:0016787
XNR_RS17270,GO:0016817
XNR_RS17270,GO:0016818
XNR_RS17270,GO:0016887
XNR_RS17270,GO:0017111
XNR_RS17270,GO:0030312
XNR_RS17270,GO:0040007
XNR_RS17270,GO:0042802
XNR_RS17270,GO:0042803
XNR_RS17270,GO:0044183
XNR_RS17270,GO:0044424
XNR_RS17270,GO:0044444
XNR_RS17270,GO:0044464
XNR_RS17270,GO:0046983
XNR_RS17270,GO:0071944
XNR_RS17275,-
XNR_RS17280,-
XNR_RS17285,-
XNR_RS17290,-
XNR_RS17295,-
XNR_RS17300,-
XNR_RS17305,GO:0003674
XNR_RS17305,GO:0003824
XNR_RS17305,GO:0005575
XNR_RS17305,GO:0005623
XNR_RS17305,GO:0005886
XNR_RS17305,GO:0006139
XNR_RS17305,GO:0006259
XNR_RS17305,GO:0006281
XNR_RS17305,GO:0006284
XNR_RS17305,GO:0006725
XNR_RS17305,GO:0006807
XNR_RS17305,GO:0006950
XNR_RS17305,GO:0006974
XNR_RS17305,GO:0008150
XNR_RS17305,GO:0008152
XNR_RS17305,GO:0009987
XNR_RS17305,GO:0016020
XNR_RS17305,GO:0016787
XNR_RS17305,GO:0033554
XNR_RS17305,GO:0034641
XNR_RS17305,GO:0043170
XNR_RS17305,GO:0044237
XNR_RS17305,GO:0044238
XNR_RS17305,GO:0044260
XNR_RS17305,GO:0044464
XNR_RS17305,GO:0046483
XNR_RS17305,GO:0050896
XNR_RS17305,GO:0051716
XNR_RS17305,GO:0071704
XNR_RS17305,GO:0071944
XNR_RS17305,GO:0090304
XNR_RS17305,GO:1901360
XNR_RS17310,-
XNR_RS17315,-
XNR_RS17320,-
XNR_RS17325,GO:0005575
XNR_RS17325,GO:0005622
XNR_RS17325,GO:0005623
XNR_RS17325,GO:0005737
XNR_RS17325,GO:0005829
XNR_RS17325,GO:0044424
XNR_RS17325,GO:0044444
XNR_RS17325,GO:0044464
XNR_RS17330,-
XNR_RS17335,-
XNR_RS17345,-
XNR_RS17350,-
XNR_RS17355,GO:0003674
XNR_RS17355,GO:0003824
XNR_RS17355,GO:0006793
XNR_RS17355,GO:0008150
XNR_RS17355,GO:0008152
XNR_RS17355,GO:0009987
XNR_RS17355,GO:0016462
XNR_RS17355,GO:0016787
XNR_RS17355,GO:0016817
XNR_RS17355,GO:0016818
XNR_RS17355,GO:0044237
XNR_RS17360,-
XNR_RS17365,-
XNR_RS17370,-
XNR_RS17375,-
XNR_RS17380,-
XNR_RS17385,-
XNR_RS17390,-
XNR_RS17395,-
XNR_RS17400,-
XNR_RS17405,-
XNR_RS17410,-
XNR_RS17415,GO:0000287
XNR_RS17415,GO:0003674
XNR_RS17415,GO:0003824
XNR_RS17415,GO:0004735
XNR_RS17415,GO:0005488
XNR_RS17415,GO:0005575
XNR_RS17415,GO:0005623
XNR_RS17415,GO:0005886
XNR_RS17415,GO:0006082
XNR_RS17415,GO:0006520
XNR_RS17415,GO:0006560
XNR_RS17415,GO:0006561
XNR_RS17415,GO:0006807
XNR_RS17415,GO:0008150
XNR_RS17415,GO:0008152
XNR_RS17415,GO:0008652
XNR_RS17415,GO:0009058
XNR_RS17415,GO:0009064
XNR_RS17415,GO:0009084
XNR_RS17415,GO:0009987
XNR_RS17415,GO:0016020
XNR_RS17415,GO:0016053
XNR_RS17415,GO:0016491
XNR_RS17415,GO:0016645
XNR_RS17415,GO:0016646
XNR_RS17415,GO:0018130
XNR_RS17415,GO:0019752
XNR_RS17415,GO:0030145
XNR_RS17415,GO:0040007
XNR_RS17415,GO:0043167
XNR_RS17415,GO:0043169
XNR_RS17415,GO:0043436
XNR_RS17415,GO:0044237
XNR_RS17415,GO:0044238
XNR_RS17415,GO:0044249
XNR_RS17415,GO:0044281
XNR_RS17415,GO:0044283
XNR_RS17415,GO:0044464
XNR_RS17415,GO:0046394
XNR_RS17415,GO:0046483
XNR_RS17415,GO:0046872
XNR_RS17415,GO:0046914
XNR_RS17415,GO:0055114
XNR_RS17415,GO:0071704
XNR_RS17415,GO:0071944
XNR_RS17415,GO:1901360
XNR_RS17415,GO:1901362
XNR_RS17415,GO:1901564
XNR_RS17415,GO:1901566
XNR_RS17415,GO:1901576
XNR_RS17415,GO:1901605
XNR_RS17415,GO:1901607
XNR_RS17420,-
XNR_RS17440,-
XNR_RS17445,-
XNR_RS17450,-
XNR_RS17455,-
XNR_RS17460,-
XNR_RS17465,GO:0005575
XNR_RS17465,GO:0005576
XNR_RS17465,GO:0005622
XNR_RS17465,GO:0005623
XNR_RS17465,GO:0005737
XNR_RS17465,GO:0005829
XNR_RS17465,GO:0005886
XNR_RS17465,GO:0016020
XNR_RS17465,GO:0044424
XNR_RS17465,GO:0044444
XNR_RS17465,GO:0044464
XNR_RS17465,GO:0071944
XNR_RS17470,GO:0005575
XNR_RS17470,GO:0005623
XNR_RS17470,GO:0005886
XNR_RS17470,GO:0016020
XNR_RS17470,GO:0044464
XNR_RS17470,GO:0071944
XNR_RS17475,-
XNR_RS17480,-
XNR_RS17485,-
XNR_RS17490,GO:0005575
XNR_RS17490,GO:0005623
XNR_RS17490,GO:0005886
XNR_RS17490,GO:0005887
XNR_RS17490,GO:0016020
XNR_RS17490,GO:0016021
XNR_RS17490,GO:0031224
XNR_RS17490,GO:0031226
XNR_RS17490,GO:0044425
XNR_RS17490,GO:0044459
XNR_RS17490,GO:0044464
XNR_RS17490,GO:0071944
XNR_RS17495,GO:0005575
XNR_RS17495,GO:0005623
XNR_RS17495,GO:0005886
XNR_RS17495,GO:0016020
XNR_RS17495,GO:0044464
XNR_RS17495,GO:0071944
XNR_RS17500,GO:0003674
XNR_RS17500,GO:0005488
XNR_RS17500,GO:0005515
XNR_RS17500,GO:0042802
XNR_RS17505,GO:0008150
XNR_RS17505,GO:0040007
XNR_RS17510,GO:0003674
XNR_RS17510,GO:0003824
XNR_RS17510,GO:0004418
XNR_RS17510,GO:0005575
XNR_RS17510,GO:0005622
XNR_RS17510,GO:0005623
XNR_RS17510,GO:0005737
XNR_RS17510,GO:0005886
XNR_RS17510,GO:0006725
XNR_RS17510,GO:0006778
XNR_RS17510,GO:0006779
XNR_RS17510,GO:0006783
XNR_RS17510,GO:0006807
XNR_RS17510,GO:0008150
XNR_RS17510,GO:0008152
XNR_RS17510,GO:0009058
XNR_RS17510,GO:0009987
XNR_RS17510,GO:0016020
XNR_RS17510,GO:0016740
XNR_RS17510,GO:0016765
XNR_RS17510,GO:0018130
XNR_RS17510,GO:0019438
XNR_RS17510,GO:0033013
XNR_RS17510,GO:0033014
XNR_RS17510,GO:0034641
XNR_RS17510,GO:0040007
XNR_RS17510,GO:0042168
XNR_RS17510,GO:0042440
XNR_RS17510,GO:0044237
XNR_RS17510,GO:0044249
XNR_RS17510,GO:0044271
XNR_RS17510,GO:0044424
XNR_RS17510,GO:0044464
XNR_RS17510,GO:0046148
XNR_RS17510,GO:0046483
XNR_RS17510,GO:0051186
XNR_RS17510,GO:0051188
XNR_RS17510,GO:0071704
XNR_RS17510,GO:0071944
XNR_RS17510,GO:1901360
XNR_RS17510,GO:1901362
XNR_RS17510,GO:1901564
XNR_RS17510,GO:1901566
XNR_RS17510,GO:1901576
XNR_RS17515,-
XNR_RS17520,GO:0003674
XNR_RS17520,GO:0003824
XNR_RS17520,GO:0004655
XNR_RS17520,GO:0005488
XNR_RS17520,GO:0005575
XNR_RS17520,GO:0005622
XNR_RS17520,GO:0005623
XNR_RS17520,GO:0005737
XNR_RS17520,GO:0005829
XNR_RS17520,GO:0006725
XNR_RS17520,GO:0006778
XNR_RS17520,GO:0006779
XNR_RS17520,GO:0006783
XNR_RS17520,GO:0006807
XNR_RS17520,GO:0008150
XNR_RS17520,GO:0008152
XNR_RS17520,GO:0008270
XNR_RS17520,GO:0009058
XNR_RS17520,GO:0009987
XNR_RS17520,GO:0016829
XNR_RS17520,GO:0016835
XNR_RS17520,GO:0016836
XNR_RS17520,GO:0018130
XNR_RS17520,GO:0019438
XNR_RS17520,GO:0033013
XNR_RS17520,GO:0033014
XNR_RS17520,GO:0034641
XNR_RS17520,GO:0042168
XNR_RS17520,GO:0042440
XNR_RS17520,GO:0043167
XNR_RS17520,GO:0043169
XNR_RS17520,GO:0044237
XNR_RS17520,GO:0044249
XNR_RS17520,GO:0044271
XNR_RS17520,GO:0044424
XNR_RS17520,GO:0044444
XNR_RS17520,GO:0044464
XNR_RS17520,GO:0046148
XNR_RS17520,GO:0046483
XNR_RS17520,GO:0046872
XNR_RS17520,GO:0046914
XNR_RS17520,GO:0051186
XNR_RS17520,GO:0051188
XNR_RS17520,GO:0071704
XNR_RS17520,GO:1901360
XNR_RS17520,GO:1901362
XNR_RS17520,GO:1901564
XNR_RS17520,GO:1901566
XNR_RS17520,GO:1901576
XNR_RS17525,-
XNR_RS17530,-
XNR_RS17535,-
XNR_RS17540,-
XNR_RS17545,GO:0003674
XNR_RS17545,GO:0003824
XNR_RS17545,GO:0004812
XNR_RS17545,GO:0004814
XNR_RS17545,GO:0005575
XNR_RS17545,GO:0005622
XNR_RS17545,GO:0005623
XNR_RS17545,GO:0005737
XNR_RS17545,GO:0006082
XNR_RS17545,GO:0006139
XNR_RS17545,GO:0006399
XNR_RS17545,GO:0006412
XNR_RS17545,GO:0006418
XNR_RS17545,GO:0006420
XNR_RS17545,GO:0006518
XNR_RS17545,GO:0006520
XNR_RS17545,GO:0006725
XNR_RS17545,GO:0006807
XNR_RS17545,GO:0008150
XNR_RS17545,GO:0008152
XNR_RS17545,GO:0009058
XNR_RS17545,GO:0009059
XNR_RS17545,GO:0009987
XNR_RS17545,GO:0010467
XNR_RS17545,GO:0016070
XNR_RS17545,GO:0016874
XNR_RS17545,GO:0016875
XNR_RS17545,GO:0019538
XNR_RS17545,GO:0019752
XNR_RS17545,GO:0034641
XNR_RS17545,GO:0034645
XNR_RS17545,GO:0034660
XNR_RS17545,GO:0043038
XNR_RS17545,GO:0043039
XNR_RS17545,GO:0043043
XNR_RS17545,GO:0043170
XNR_RS17545,GO:0043436
XNR_RS17545,GO:0043603
XNR_RS17545,GO:0043604
XNR_RS17545,GO:0044237
XNR_RS17545,GO:0044238
XNR_RS17545,GO:0044249
XNR_RS17545,GO:0044260
XNR_RS17545,GO:0044267
XNR_RS17545,GO:0044271
XNR_RS17545,GO:0044281
XNR_RS17545,GO:0044424
XNR_RS17545,GO:0044464
XNR_RS17545,GO:0046483
XNR_RS17545,GO:0071704
XNR_RS17545,GO:0090304
XNR_RS17545,GO:0140098
XNR_RS17545,GO:0140101
XNR_RS17545,GO:1901360
XNR_RS17545,GO:1901564
XNR_RS17545,GO:1901566
XNR_RS17545,GO:1901576
XNR_RS17550,-
XNR_RS17555,-
XNR_RS17560,-
XNR_RS17565,-
XNR_RS17570,-
XNR_RS17575,-
XNR_RS17580,-
XNR_RS17585,-
XNR_RS17590,GO:0005575
XNR_RS17590,GO:0005623
XNR_RS17590,GO:0005886
XNR_RS17590,GO:0016020
XNR_RS17590,GO:0044464
XNR_RS17590,GO:0071944
XNR_RS17595,-
XNR_RS17600,-
XNR_RS17605,-
XNR_RS17610,-
XNR_RS17615,-
XNR_RS17620,-
XNR_RS17625,-
XNR_RS17630,-
XNR_RS17635,-
XNR_RS17640,-
XNR_RS17645,-
XNR_RS17650,-
XNR_RS17655,-
XNR_RS17660,-
XNR_RS17665,-
XNR_RS17670,-
XNR_RS17675,-
XNR_RS17680,GO:0003674
XNR_RS17680,GO:0003824
XNR_RS17680,GO:0006732
XNR_RS17680,GO:0008150
XNR_RS17680,GO:0008152
XNR_RS17680,GO:0009058
XNR_RS17680,GO:0009108
XNR_RS17680,GO:0009987
XNR_RS17680,GO:0016829
XNR_RS17680,GO:0016830
XNR_RS17680,GO:0016831
XNR_RS17680,GO:0044237
XNR_RS17680,GO:0044249
XNR_RS17680,GO:0051186
XNR_RS17680,GO:0051188
XNR_RS30860,-
XNR_RS17685,-
XNR_RS17690,GO:0003674
XNR_RS17690,GO:0003824
XNR_RS17690,GO:0006732
XNR_RS17690,GO:0008150
XNR_RS17690,GO:0008152
XNR_RS17690,GO:0009058
XNR_RS17690,GO:0009108
XNR_RS17690,GO:0009987
XNR_RS17690,GO:0016740
XNR_RS17690,GO:0016765
XNR_RS17690,GO:0044237
XNR_RS17690,GO:0044249
XNR_RS17690,GO:0044689
XNR_RS17690,GO:0051186
XNR_RS17690,GO:0051188
XNR_RS17695,-
XNR_RS17700,-
XNR_RS17705,-
XNR_RS17710,-
XNR_RS17715,-
XNR_RS17720,-
XNR_RS17725,-
XNR_RS17730,-
XNR_RS17735,-
XNR_RS17740,-
XNR_RS17745,-
XNR_RS17750,-
XNR_RS17755,GO:0003674
XNR_RS17755,GO:0003676
XNR_RS17755,GO:0003723
XNR_RS17755,GO:0003729
XNR_RS17755,GO:0003824
XNR_RS17755,GO:0003988
XNR_RS17755,GO:0005488
XNR_RS17755,GO:0005575
