Orthogroup	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
OG0009943					SACI_RS09135		
OG0009944					SACI_RS09155		
OG0009945					SACI_RS09165		
OG0009946					SACI_RS12090		
OG0009947					SACI_RS09180		
OG0009948					SACI_RS09190		
OG0009949					SACI_RS09200		
OG0009950					SACI_RS09240		
OG0009951					SACI_RS09255		
OG0009952					SACI_RS09270		
OG0009953					SACI_RS09290		
OG0009954					SACI_RS09300		
OG0009955					SACI_RS09305		
OG0009956					SACI_RS09315		
OG0009957					SACI_RS09320		
OG0009958					SACI_RS09325		
OG0009959					SACI_RS09355		
OG0009960					SACI_RS09415		
OG0009961					SACI_RS09460		
OG0009962					SACI_RS11995		
OG0009963					SACI_RS09480		
OG0009964					SACI_RS09490		
OG0009965					SACI_RS09535		
OG0009966					SACI_RS09550		
OG0009967					SACI_RS09560		
OG0009968					SACI_RS09565		
OG0009969					SACI_RS09570		
OG0009970					SACI_RS09575		
OG0009971					SACI_RS09590		
OG0009972					SACI_RS09600		
OG0009973					SACI_RS09610		
OG0009974					SACI_RS09625		
OG0009975					SACI_RS09695		
OG0009976					SACI_RS09700		
OG0009977					SACI_RS12005		
OG0009978					SACI_RS09715		
OG0009979					SACI_RS09730		
OG0009980					SACI_RS09745		
OG0009981					SACI_RS09765		
OG0009982					SACI_RS09785		
OG0009983					SACI_RS09810		
OG0009984					SACI_RS09880		
OG0009985					SACI_RS09885		
OG0009986					SACI_RS09890		
OG0009987					SACI_RS09895		
OG0009988					SACI_RS09900		
OG0009989					SACI_RS09905		
OG0009990					SACI_RS09920		
OG0009991					SACI_RS09925		
OG0009992					SACI_RS09930		
OG0009993					SACI_RS09985		
OG0009994					SACI_RS09990		
OG0009995					SACI_RS09995		
OG0009996					SACI_RS10000		
OG0009997					SACI_RS10010		
OG0009998					SACI_RS11900		
OG0009999					SACI_RS10045		
OG0010000					SACI_RS11755		
OG0010001					SACI_RS12355		
OG0010002					SACI_RS10090		
OG0010003					SACI_RS10135		
OG0010004					SACI_RS10150		
OG0010005					SACI_RS10160		
OG0010006					SACI_RS10165		
OG0010007					SACI_RS10170		
OG0010008					SACI_RS10180		
OG0010009					SACI_RS10185		
OG0010010					SACI_RS10225		
OG0010011					SACI_RS10240		
OG0010012					SACI_RS10245		
OG0010013					SACI_RS10325		
OG0010014					SACI_RS10380		
OG0010015					SACI_RS10405		
OG0010016					SACI_RS10410		
OG0010017					SACI_RS10440		
OG0010018					SACI_RS10515		
OG0010019					SACI_RS10535		
OG0010020					SACI_RS10565		
OG0010021					SACI_RS10595		
OG0010022					SACI_RS10605		
OG0010023					SACI_RS10620		
OG0010024					SACI_RS10630		
OG0010025					SACI_RS10655		
OG0010026					SACI_RS10705		
OG0010027					SACI_RS10710		
OG0010028					SACI_RS10740		
OG0010029					SACI_RS10775		
OG0010030					SACI_RS10815		
OG0010031					SACI_RS10820		
OG0010032					SACI_RS10825		
OG0010033					SACI_RS10840		
OG0010034					SACI_RS10845		
OG0010035					SACI_RS10870		
OG0010036					SACI_RS10885		
OG0010037					SACI_RS10895		
OG0010038					SACI_RS10915		
OG0010039					SACI_RS10920		
OG0010040					SACI_RS10960		
OG0010041					SACI_RS10970		
OG0010042					SACI_RS10990		
OG0010043					SACI_RS11025		
OG0010044					SACI_RS11030		
OG0010045					SACI_RS11035		
OG0010046					SACI_RS11045		
OG0010047					SACI_RS11090		
OG0010048					SACI_RS11095		
OG0010049					SACI_RS11105		
OG0010050					SACI_RS11150		
OG0010051					SACI_RS11175		
OG0010052					SACI_RS11185		
OG0010053					SACI_RS11210		
OG0010054					SACI_RS11235		
OG0010055					SACI_RS11240		
OG0010056					SACI_RS11275		
OG0010057					SACI_RS11305		
OG0010058					SACI_RS11325		
OG0010059					SACI_RS11350		
OG0010060					SACI_RS11360		
OG0010061					SACI_RS11390		
OG0010062					SACI_RS11420		
OG0010063					SACI_RS11430		
OG0010064					SACI_RS11440		
OG0010065					SACI_RS11450		
OG0010066					SACI_RS00020		
OG0010067					SACI_RS00130		
OG0010068					SACI_RS00245		
OG0010069					SACI_RS00265		
OG0010070					SACI_RS00390		
OG0010071					SACI_RS00455		
OG0010072					SACI_RS00520		
OG0010073					SACI_RS00620		
OG0010074					SACI_RS00685		
OG0010075					SACI_RS00785		
OG0010076					SACI_RS00830		
OG0010077					SACI_RS00845		
OG0010078					SACI_RS00900		
OG0010079					SACI_RS00950		
OG0010080					SACI_RS01345		
OG0010081					SACI_RS01610		
OG0010082					SACI_RS01685		
OG0010083					SACI_RS01960		
OG0010084					SACI_RS01975		
OG0010085					SACI_RS01990		
OG0010086					SACI_RS02090		
OG0010087					SACI_RS02155		
OG0010088					SACI_RS02295		
OG0010089					SACI_RS02305		
OG0010090					SACI_RS12310		
OG0010091					SACI_RS02340		
OG0010092					SACI_RS02380		
OG0010093					SACI_RS02515		
OG0010094					SACI_RS02715		
OG0010095					SACI_RS02790		
OG0010096					SACI_RS02795		
OG0010097					SACI_RS02885		
OG0010098					SACI_RS02930		
OG0010099					SACI_RS03000		
OG0010100					SACI_RS03105		
OG0010101					SACI_RS03530		
OG0010102					SACI_RS03640		
OG0010103					SACI_RS03690		
OG0010104					SACI_RS03695		
OG0010105					SACI_RS03715		
OG0010106					SACI_RS03745		
OG0010107					SACI_RS03850		
OG0010108					SACI_RS04100		
OG0010109					SACI_RS04195		
OG0010110					SACI_RS04285		
OG0010111					SACI_RS04530		
OG0010112					SACI_RS04885		
OG0010113					SACI_RS12045		
OG0010114					SACI_RS05065		
OG0010115					SACI_RS05135		
OG0010116					SACI_RS05145		
OG0010117					SACI_RS12050		
OG0010118					SACI_RS11920		
OG0010119					SACI_RS05385		
OG0010120					SACI_RS12055		
OG0010121					SACI_RS05835		
OG0010122					SACI_RS05935		
OG0010123					SACI_RS06000		
OG0010124					SACI_RS06010		
OG0010125					SACI_RS06200		
OG0010126					SACI_RS06455		
OG0010127					SACI_RS06525		
OG0010128					SACI_RS06900		
OG0010129					SACI_RS07090		
OG0010130					SACI_RS11670		
OG0010131					SACI_RS11675		
OG0010132					SACI_RS07390		
OG0010133					SACI_RS07795		
OG0010134					SACI_RS07885		
OG0010135					SACI_RS08055		
OG0010136					SACI_RS08205		
OG0010137					SACI_RS08590		
OG0010138					SACI_RS08620		
OG0010139					SACI_RS08695		
OG0010140					SACI_RS08890		
OG0010141					SACI_RS08950		
OG0010142					SACI_RS08995		
OG0010143					SACI_RS09045		
OG0010144					SACI_RS09065		
OG0010145					SACI_RS12280		
OG0010146					SACI_RS12095		
OG0010147					SACI_RS09215		
OG0010148					SACI_RS12340		
OG0010149					SACI_RS12100		
OG0010150					SACI_RS12105		
OG0010151					SACI_RS09275		
OG0010152					SACI_RS09280		
OG0010153					SACI_RS12110		
OG0010154					SACI_RS09340		
OG0010155					SACI_RS09405		
OG0010156					SACI_RS09465		
OG0010157					SACI_RS09555		
OG0010158					SACI_RS12115		
OG0010159					SACI_RS12120		
OG0010160					SACI_RS09660		
OG0010161					SACI_RS09685		
OG0010162					SACI_RS09770		
OG0010163					SACI_RS09795		
OG0010164					SACI_RS10085		
OG0010165					SACI_RS10270		
OG0010166					SACI_RS10430		
OG0010167					SACI_RS11365		
OG0010168					SACI_RS11370		
OG0010169					SACI_RS11455		
OG0010170					SACI_RS11925		
OG0010171					SACI_RS11960		
OG0010172					SACI_RS03545		
OG0010173					SACI_RS07005		
OG0010174					SACI_RS07010		
OG0010175					SACI_RS01830		
OG0010176					SACI_RS03460		
OG0010177					SACI_RS11975		
OG0010178					SACI_RS12235		
OG0010179					SACI_RS06295		
OG0010180					SACI_RS06685		
OG0010181					SACI_RS10110		
OG0010182					SACI_RS01675		
OG0010183					SACI_RS03150		
OG0010184					SACI_RS05005		
OG0010185					SACI_RS11500		
OG0010186					SACI_RS11965		
OG0010187					SACI_RS03455		
OG0010188					SACI_RS00660		
OG0010189					SACI_RS06385		
OG0010190					SACI_RS07360		
OG0010191					SACI_RS11495		
OG0010192					SACI_RS11815		
OG0010193					SACI_RS04320		
OG0010194					SACI_RS06905		
OG0010195					SACI_RS11930		
OG0010196					SACI_RS11955		
OG0010197					SACI_RS12000		
OG0010198					SACI_RS05025		
OG0010199					SACI_RS06715		
OG0010200					SACI_RS07480		
OG0010201					SACI_RS08315		
OG0010202					SACI_RS08770		
OG0010203					SACI_RS09595		
OG0010204					SACI_RS12165		
OG0010205					SACI_RS02435		
OG0010206					SACI_RS02250		
OG0010207					SACI_RS02120		
OG0010208					SACI_RS02000		
OG0010209					SACI_RS01925		
OG0010210					SACI_RS01455		
OG0010211					SACI_RS00175		
OG0010212					SACI_RS00120		
OG0010213					SACI_RS11270		
OG0010214					SACI_RS11250		
OG0010215					SACI_RS11220		
OG0010216					SACI_RS12300		
OG0010217					SACI_RS10275		
OG0010218					SACI_RS09855		
OG0010219					SACI_RS09670		
OG0010220					SACI_RS09655		
OG0010221					SACI_RS12290		
OG0010222					SACI_RS12285		
OG0010223					SACI_RS09615		
OG0010224					SACI_RS09605		
OG0010225					SACI_RS09540		
OG0010226					SACI_RS11720		
OG0010227					SACI_RS09140		
OG0010228					SACI_RS09025		
OG0010229					SACI_RS12270		
OG0010230					SACI_RS08965		
OG0010231					SACI_RS08375		
OG0010232					SACI_RS06785		
OG0010233					SACI_RS06535		
OG0010234					SACI_RS06075		
OG0010235					SACI_RS06060		
OG0010236					SACI_RS05360		
OG0010237					SACI_RS05210		
OG0010238					SACI_RS12135		
OG0010239					SACI_RS12220		
OG0010240					SACI_RS12215		
OG0010241					SACI_RS04365		
OG0010242					SACI_RS04205		
OG0010243					SACI_RS03740		
OG0010244					SACI_RS11685		
OG0010245					SACI_RS11600		
OG0010246					SACI_RS08605		
OG0010247					SACI_RS07135		
OG0010248					SACI_RS01115		
OG0010249					SACI_RS01125		
OG0010250					SACI_RS05620		
OG0010251					SACI_RS12225		
OG0010252					SACI_RS01980		
OG0010253					SACI_RS12245		
OG0010254					SACI_RS12250		
OG0010255					SACI_RS12205		
OG0010256					SACI_RS12320		
OG0010257					SACI_RS12350		
OG0010258					SACI_RS12345		
OG0010259					SACI_RS12335		
OG0010260					SACI_RS06145		
OG0010261					SACI_RS12330		
OG0010262						XNR_RS29420	
OG0010263						XNR_RS29410	
OG0010264						XNR_RS29350	
OG0010265						XNR_RS31680	
OG0010266						XNR_RS29295	
OG0010267						XNR_RS29290	
OG0010268						XNR_RS29275	
OG0010269						XNR_RS29265	
OG0010270						XNR_RS29240	
OG0010271						XNR_RS29220	
OG0010272						XNR_RS29215	
OG0010273						XNR_RS29185	
OG0010274						XNR_RS29175	
OG0010275						XNR_RS29080	
OG0010276						XNR_RS29055	
OG0010277						XNR_RS29000	
OG0010278						XNR_RS28985	
OG0010279						XNR_RS28815	
OG0010280						XNR_RS28780	
OG0010281						XNR_RS28730	
OG0010282						XNR_RS28705	
OG0010283						XNR_RS28560	
OG0010284						XNR_RS28505	
OG0010285						XNR_RS28455	
OG0010286						XNR_RS28450	
OG0010287						XNR_RS28445	
OG0010288						XNR_RS28420	
OG0010289						XNR_RS28415	
OG0010290						XNR_RS28335	
OG0010291						XNR_RS31650	
OG0010292						XNR_RS28325	
OG0010293						XNR_RS28320	
OG0010294						XNR_RS28315	
OG0010295						XNR_RS28230	
OG0010296						XNR_RS28215	
OG0010297						XNR_RS28160	
OG0010298						XNR_RS28100	
OG0010299						XNR_RS28025	
OG0010300						XNR_RS27975	
OG0010301						XNR_RS27950	
OG0010302						XNR_RS27925	
OG0010303						XNR_RS27860	
OG0010304						XNR_RS27845	
OG0010305						XNR_RS27840	
OG0010306						XNR_RS27665	
OG0010307						XNR_RS27565	
OG0010308						XNR_RS27495	
OG0010309						XNR_RS27470	
OG0010310						XNR_RS27420	
OG0010311						XNR_RS27415	
OG0010312						XNR_RS27370	
OG0010313						XNR_RS27170	
OG0010314						XNR_RS27155	
OG0010315						XNR_RS27115	
OG0010316						XNR_RS27020	
OG0010317						XNR_RS27005	
OG0010318						XNR_RS27000	
OG0010319						XNR_RS26940	
OG0010320						XNR_RS26910	
OG0010321						XNR_RS26860	
OG0010322						XNR_RS26845	
OG0010323						XNR_RS26775	
OG0010324						XNR_RS26755	
OG0010325						XNR_RS26655	
OG0010326						XNR_RS26650	
OG0010327						XNR_RS26580	
OG0010328						XNR_RS26560	
OG0010329						XNR_RS26520	
OG0010330						XNR_RS26515	
OG0010331						XNR_RS26395	
OG0010332						XNR_RS26360	
OG0010333						XNR_RS30935	
OG0010334						XNR_RS26205	
OG0010335						XNR_RS26200	
OG0010336						XNR_RS26155	
OG0010337						XNR_RS26145	
OG0010338						XNR_RS26130	
OG0010339						XNR_RS30930	
OG0010340						XNR_RS26060	
OG0010341						XNR_RS26055	
OG0010342						XNR_RS26035	
OG0010343						XNR_RS25915	
OG0010344						XNR_RS25905	
OG0010345						XNR_RS25735	
OG0010346						XNR_RS25665	
OG0010347						XNR_RS25570	
OG0010348						XNR_RS25550	
OG0010349						XNR_RS25545	
OG0010350						XNR_RS25485	
OG0010351						XNR_RS25425	
OG0010352						XNR_RS25410	
OG0010353						XNR_RS25395	
OG0010354						XNR_RS25390	
OG0010355						XNR_RS25355	
OG0010356						XNR_RS25315	
OG0010357						XNR_RS30635	
OG0010358						XNR_RS25275	
OG0010359						XNR_RS25240	
OG0010360						XNR_RS25235	
OG0010361						XNR_RS25160	
OG0010362						XNR_RS25130	
OG0010363						XNR_RS25095	
OG0010364						XNR_RS24940	
OG0010365						XNR_RS31635	
OG0010366						XNR_RS24705	
OG0010367						XNR_RS24690	
OG0010368						XNR_RS24675	
OG0010369						XNR_RS24635	
OG0010370						XNR_RS24590	
OG0010371						XNR_RS24565	
OG0010372						XNR_RS24560	
OG0010373						XNR_RS24325	
OG0010374						XNR_RS24270	
OG0010375						XNR_RS24265	
OG0010376						XNR_RS24260	
OG0010377						XNR_RS24235	
OG0010378						XNR_RS24180	
OG0010379						XNR_RS24110	
OG0010380						XNR_RS24010	
OG0010381						XNR_RS23955	
OG0010382						XNR_RS23885	
OG0010383						XNR_RS23865	
OG0010384						XNR_RS23655	
OG0010385						XNR_RS23555	
OG0010386						XNR_RS23540	
OG0010387						XNR_RS23510	
OG0010388						XNR_RS23490	
OG0010389						XNR_RS23485	
OG0010390						XNR_RS23470	
OG0010391						XNR_RS23380	
OG0010392						XNR_RS23375	
OG0010393						XNR_RS23340	
OG0010394						XNR_RS23320	
OG0010395						XNR_RS23210	
OG0010396						XNR_RS23185	
OG0010397						XNR_RS23060	
OG0010398						XNR_RS22985	
OG0010399						XNR_RS22935	
OG0010400						XNR_RS22925	
OG0010401						XNR_RS22910	
OG0010402						XNR_RS22890	
OG0010403						XNR_RS22885	
OG0010404						XNR_RS22880	
OG0010405						XNR_RS22870	
OG0010406						XNR_RS22815	
OG0010407						XNR_RS22740	
OG0010408						XNR_RS22735	
OG0010409						XNR_RS22725	
OG0010410						XNR_RS31620	
OG0010411						XNR_RS22695	
OG0010412						XNR_RS30905	
OG0010413						XNR_RS22690	
OG0010414						XNR_RS22640	
OG0010415						XNR_RS22630	
OG0010416						XNR_RS22625	
OG0010417						XNR_RS22610	
OG0010418						XNR_RS22590	
OG0010419						XNR_RS22545	
OG0010420						XNR_RS22520	
OG0010421						XNR_RS30120	
OG0010422						XNR_RS22480	
OG0010423						XNR_RS22470	
OG0010424						XNR_RS31390	
OG0010425						XNR_RS22395	
OG0010426						XNR_RS22295	
OG0010427						XNR_RS30630	
OG0010428						XNR_RS22270	
OG0010429						XNR_RS22255	
OG0010430						XNR_RS22240	
OG0010431						XNR_RS22165	
OG0010432						XNR_RS22125	
OG0010433						XNR_RS21960	
OG0010434						XNR_RS21945	
OG0010435						XNR_RS21935	
OG0010436						XNR_RS21920	
OG0010437						XNR_RS21915	
OG0010438						XNR_RS21910	
OG0010439						XNR_RS21900	
OG0010440						XNR_RS21830	
OG0010441						XNR_RS21655	
OG0010442						XNR_RS21625	
OG0010443						XNR_RS21605	
OG0010444						XNR_RS21585	
OG0010445						XNR_RS30900	
OG0010446						XNR_RS21505	
OG0010447						XNR_RS21475	
OG0010448						XNR_RS21455	
OG0010449						XNR_RS21440	
OG0010450						XNR_RS21290	
OG0010451						XNR_RS21285	
OG0010452						XNR_RS21265	
OG0010453						XNR_RS21255	
OG0010454						XNR_RS21215	
OG0010455						XNR_RS21195	
OG0010456						XNR_RS21140	
OG0010457						XNR_RS21120	
OG0010458						XNR_RS21070	
OG0010459						XNR_RS21060	
OG0010460						XNR_RS21005	
OG0010461						XNR_RS20995	
OG0010462						XNR_RS20925	
OG0010463						XNR_RS20780	
OG0010464						XNR_RS20770	
OG0010465						XNR_RS20710	
OG0010466						XNR_RS20695	
OG0010467						XNR_RS20670	
OG0010468						XNR_RS20630	
OG0010469						XNR_RS20495	
OG0010470						XNR_RS20435	
OG0010471						XNR_RS20420	
OG0010472						XNR_RS20290	
OG0010473						XNR_RS20110	
OG0010474						XNR_RS20075	
OG0010475						XNR_RS20040	
OG0010476						XNR_RS20035	
OG0010477						XNR_RS30350	
OG0010478						XNR_RS19950	
OG0010479						XNR_RS30880	
OG0010480						XNR_RS19895	
OG0010481						XNR_RS30695	
OG0010482						XNR_RS19835	
OG0010483						XNR_RS19810	
OG0010484						XNR_RS19805	
OG0010485						XNR_RS19785	
OG0010486						XNR_RS19780	
OG0010487						XNR_RS19775	
OG0010488						XNR_RS19745	
OG0010489						XNR_RS19720	
OG0010490						XNR_RS19715	
OG0010491						XNR_RS19710	
OG0010492						XNR_RS19660	
OG0010493						XNR_RS19655	
OG0010494						XNR_RS19645	
OG0010495						XNR_RS31605	
OG0010496						XNR_RS19630	
OG0010497						XNR_RS19615	
OG0010498						XNR_RS19470	
OG0010499						XNR_RS19380	
OG0010500						XNR_RS19375	
OG0010501						XNR_RS19250	
OG0010502						XNR_RS19225	
OG0010503						XNR_RS19220	
OG0010504						XNR_RS19125	
OG0010505						XNR_RS19080	
OG0010506						XNR_RS19055	
OG0010507						XNR_RS19005	
OG0010508						XNR_RS18990	
OG0010509						XNR_RS18965	
OG0010510						XNR_RS18900	
OG0010511						XNR_RS18805	
OG0010512						XNR_RS18800	
OG0010513						XNR_RS18765	
OG0010514						XNR_RS18650	
OG0010515						XNR_RS18460	
OG0010516						XNR_RS18235	
OG0010517						XNR_RS18210	
OG0010518						XNR_RS18105	
OG0010519						XNR_RS17965	
OG0010520						XNR_RS17920	
OG0010521						XNR_RS17900	
OG0010522						XNR_RS17885	
OG0010523						XNR_RS17880	
OG0010524						XNR_RS17845	
OG0010525						XNR_RS17835	
OG0010526						XNR_RS17830	
OG0010527						XNR_RS30865	
OG0010528						XNR_RS17795	
OG0010529						XNR_RS17770	
OG0010530						XNR_RS17735	
OG0010531						XNR_RS17730	
OG0010532						XNR_RS17705	
OG0010533						XNR_RS17700	
OG0010534						XNR_RS30860	
OG0010535						XNR_RS17660	
OG0010536						XNR_RS17585	
OG0010537						XNR_RS17570	
OG0010538						XNR_RS17555	
OG0010539						XNR_RS17530	
OG0010540						XNR_RS29990	
OG0010541						XNR_RS17345	
OG0010542						XNR_RS17275	
OG0010543						XNR_RS17250	
OG0010544						XNR_RS17200	
OG0010545						XNR_RS17140	
OG0010546						XNR_RS17130	
OG0010547						XNR_RS17080	
OG0010548						XNR_RS17040	
OG0010549						XNR_RS16965	
OG0010550						XNR_RS16935	
OG0010551						XNR_RS31320	
OG0010552						XNR_RS16885	
OG0010553						XNR_RS16880	
OG0010554						XNR_RS16875	
OG0010555						XNR_RS16840	
OG0010556						XNR_RS16830	
OG0010557						XNR_RS16815	
OG0010558						XNR_RS16785	
OG0010559						XNR_RS16765	
OG0010560						XNR_RS16730	
OG0010561						XNR_RS16725	
OG0010562						XNR_RS29425	
OG0010563						XNR_RS16715	
OG0010564						XNR_RS16690	
OG0010565						XNR_RS16650	
OG0010566						XNR_RS16590	
OG0010567						XNR_RS16575	
